Categories,Sentences
Grammar Core (Sentence Structures & Tenses),"ᤀᤠᤏᤡ ᤕᤠᤰᤌᤢᤱ ᤐᤠᤏ᤻ ᤛᤢᤳᤗᤠᤜᤠ, ᤜᤧᤰᤁᤩᤠᤱ ᤛᤡᤱᤔᤠ ᤐᤥᤅ᤻ᤗᤥ॥"
Grammar Core (Sentence Structures & Tenses),ᤂᤢᤏᤡ᤹ ᤏᤡᤱᤘᤠ᤹ᤑᤢᤔᤠ ᤔᤠᤱᤏᤢ ᤐᤠ᤺ᤴ ᤆᤥ᤺ᤰᤗᤥ॥
Grammar Core (Sentence Structures & Tenses),ᤁᤧᤖᤧᤰ ᤕᤠᤵᤔᤡᤜᤠ᤹ ᤀᤡᤱᤎᤠᤱ ᤏᤢ ᤕᤢᤰᤖᤧ ᤔᤧᤘᤠ᤹॥
Grammar Core (Sentence Structures & Tenses),"ᤀᤠᤏᤡ ᤋᤠᤰ ᤆᤠ᤺ᤔᤠ᤹ ᤐᤥ᤺ᤱᤗᤥ, ᤆᤢᤘᤠ ᤏᤢ ᤕᤠᤱ ᤁᤧᤕᤢᤱᤒᤠ॥"
Grammar Core (Sentence Structures & Tenses),ᤁᤴ ᤂᤠᤶᤒᤣᤰᤀᤥ ᤕᤠᤶᤒᤠ ᤔᤡᤔ᤻ ᤘᤠ᤹॥
Grammar Core (Sentence Structures & Tenses),"ᤀᤠᤍᤠᤱᤒᤠᤖᤧ ᤔᤢᤴᤎᤢᤶ ᤐᤠ᤺ᤴ ᤆᤥ᤺ᤰᤋᤢ᤹, ᤀᤠᤏᤡ ᤂᤧᤵᤛᤢᤶᤗᤥ॥"
Grammar Core (Sentence Structures & Tenses),ᤂᤧ᤹ᤕᤠᤱ ᤁᤧᤕᤢᤱᤒᤠ ᤗᤠᤈᤣ᤹ ᤏᤢᤒᤠ ᤐᤥ᤺ᤱ॥
Grammar Core (Sentence Structures & Tenses),ᤔᤧᤏᤢ᤹ᤏᤧᤴ ᤐᤠ᤺ᤴ ᤆᤥ᤺ᤰᤔᤠ᤹ ᤔᤧᤕᤢᤰᤋᤢᤒᤠ॥
Grammar Core (Sentence Structures & Tenses),ᤀᤠᤏᤡ ᤌᤡᤰᤘᤣ᤹ᤀᤥ ᤑᤢ᤹ᤏᤢᤛᤠ᤹ ᤀᤡᤛᤡᤰ ᤘᤠ᤹॥
Grammar Core (Sentence Structures & Tenses),ᤀᤠᤶᤐᤥᤕᤖᤧ ᤀᤠᤏᤠᤕᤏᤢ ᤏᤢᤃᤧᤴ ᤆᤥ᤺ᤰᤗᤥ॥
