Categories,Sentences
Grammar Core (Sentence Structures & Tenses),In k'ajóoltik u t'aan ichil le naajo'.
Grammar Core (Sentence Structures & Tenses),Ma' uts u beetik tu láak'o'ob.
Grammar Core (Sentence Structures & Tenses),In bin u meyaj ti' k'áak'náal.
Grammar Core (Sentence Structures & Tenses),U yáantaj u jats'uts sáamal.
Grammar Core (Sentence Structures & Tenses),Mixba'al u ts'o'okol ti' le chan x-ch'úupal.
Grammar Core (Sentence Structures & Tenses),"Teche' táan a k'áatik u p'éel t'aan, bix a ka'aj?"
Grammar Core (Sentence Structures & Tenses),U na'at le máako' ku beetik ba'ale' túun ma' utsil.
Grammar Core (Sentence Structures & Tenses),Tin xook jump'éel ts'íib ichil u meyajo'ob.
Grammar Core (Sentence Structures & Tenses),Ma' tin bin u jant-aj le k'i'ik'el.
Grammar Core (Sentence Structures & Tenses),Táan u beetik u máaniko'ob tuunich ichil k'áax.
Conversational Data (Real-Life Dialogues & Exchanges),"Bix a wanil? – Jach uts, kuxa'an in wóol."
Conversational Data (Real-Life Dialogues & Exchanges),Ba'ax ka beetik ti' le káaj? – Tin meyaj tu mercado.
Conversational Data (Real-Life Dialogues & Exchanges),"To'on bini', in wóol in wilikech."
Conversational Data (Real-Life Dialogues & Exchanges),"Way k'in, bix a beetikech? – Ma'alob, yéetel to'on."
Conversational Data (Real-Life Dialogues & Exchanges),Yaan k'aaba' ti'? – In k'aaba'e' Pedro.
Conversational Data (Real-Life Dialogues & Exchanges),Bix a ts'íib? – Tin ts'íib yéetel in tuukul.
Conversational Data (Real-Life Dialogues & Exchanges),"Túun ts'o'ok in meyaj, to'on jach ka'aj óolal."
Conversational Data (Real-Life Dialogues & Exchanges),Le nu'uk a ts'íib kaan tu men a ch'a'ik.
Conversational Data (Real-Life Dialogues & Exchanges),In wóol in ka'ansik ba'ax ka beetikech.
Conversational Data (Real-Life Dialogues & Exchanges),K'ajóoltik junp'éel k'iin ka ts'íibtik ba'ax tu yáax kaajal.
Code-Switching & Multilingualism,"In bin ti' escuela, pero after that, tin meyaj."
Code-Switching & Multilingualism,"Túun ready in wóol, le t'aan tu chi'ob kaambal."
Code-Switching & Multilingualism,Ku beetik le meeting tu 10 o'clock.
Code-Switching & Multilingualism,Yaan opportunity jump'éel job ti' downtown.
Code-Switching & Multilingualism,"Nojoch evento tu plaza, ku ya'alik mix Spanish wa English."
Code-Switching & Multilingualism,"Ma'alob, I'll see you ichil le k'iin jump'éel."
Code-Switching & Multilingualism,In wóol in ch'a'ik lunch tu park.
Code-Switching & Multilingualism,"Tóon meet ti' café tu 4:00, ma'?"
Code-Switching & Multilingualism,"Teche' good friend, jach uts in wóol."
Code-Switching & Multilingualism,T'aan k'áat u jump'éel gift for mamá.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",U meyajo'ob ku k'áatik u nojoch tuukul ti' le empresa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Táan u ya'alik ichil le tribunal ka ts'a'ik justicia.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",U ba'alil ch'íich' ku ts'a'ik ti' hospital tuláakal k'iin.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Le arquitecto ku ts'íibtaj u naj tu men máaniko'ob.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Yaan programa nuevo ti' le oficina, ku jump'éel máak u xook."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tu yila' u certificado tu na'at' ti' le abogado.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ku jant-aj le sistema nuevo ichil le universidad.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ma'alob k'áat u máan u exámen tu medicina.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",In wóol in ts'a'ik u reunión ti' CEO.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",U ts'íib u contrato ku beetik ichil español yéetel maya.
"Idioms, Proverbs & Cultural Expressions","Mix ts'aik ja'ab, mix túulil ts'onot."
"Idioms, Proverbs & Cultural Expressions","Le báaxal taan k'áat u tsikbal, ka' le k'áat u ch'íik."
