Categories,Sentences
Grammar Core (Sentence Structures & Tenses),"Ixé a-sú paranã rupí kuiri, maã taína u-sendu ygarapé puranga."
Grammar Core (Sentence Structures & Tenses),"Indé re-karu kuxima, asuí re-mbaú putari arama."
Grammar Core (Sentence Structures & Tenses),"Aé u-munhã se rembiapo wirandé, maã ti u-munhã ruã yepé sesé."
Grammar Core (Sentence Structures & Tenses),"Yané ya-sika mira-itá irũ, yané ya-purungitá arama nhandé retama resé."
Grammar Core (Sentence Structures & Tenses),"Penhẽ pe-sendu se nheenga, pe-maã kwá karta, asuí pe-munhã manduari."
Grammar Core (Sentence Structures & Tenses),"Aintá u-pitá ukara upé, ama u-keri rupi, maã aintá ti u-sú ruã."
Grammar Core (Sentence Structures & Tenses),"Ixé a-putari a-mbuepa kunhã-itá, se resé a-manduari se ramũi nheenga."
Grammar Core (Sentence Structures & Tenses),"Kué rupí aé u-sasá ygarapé, u-yasuka, asuí u-yuka pira arama karu."
Grammar Core (Sentence Structures & Tenses),"Se irũ u-pitá-wera kuxima Santarém upé, maã kuiri u-ikú São Gabriel da Cachoeira upé."
Grammar Core (Sentence Structures & Tenses),"Yané ti ya-munhã ruã mbaé puxí, yané ya-munhã putari mbaé katu nhandé mirá supé."
Conversational Data (Real-Life Dialogues & Exchanges),"— Mairame indé re-sú merkadu upé? — Ixé a-sú kueíri, kurasí u-puranga ramé."
Conversational Data (Real-Life Dialogues & Exchanges),"— Re-sendu pa se nheenga? — A-sendu, maã re-nheenga mbegue katu, por favor."
Conversational Data (Real-Life Dialogues & Exchanges),"— Mbaé taá indé re-karu putari? — Ixé a-karu putari pira, maniva, asuí kawĩ."
Conversational Data (Real-Life Dialogues & Exchanges),"— Ygarapé u-piranga pa amũ ara? — Ti, kuiri i asuí sakanga u-ikú puranga."
Conversational Data (Real-Life Dialogues & Exchanges),"— Repuderi pa re-pytywõ se rembiapo? — A-puderi, ya-munhã xinga xinga."
Conversational Data (Real-Life Dialogues & Exchanges),— Apekatú pa tua? — Ti apekatú ruã; ya-sú yepé hora rupi.
Conversational Data (Real-Life Dialogues & Exchanges),"— Mamé taá se sy u-ikú? — Aé u-ikú ukara upé, u-sendu kunumĩ-itá nheenga."
Conversational Data (Real-Life Dialogues & Exchanges),"— Indé re-kariwa nheenga pa? — A-sendu xinga, maã a-nheenga Nheengatu amũ ara rupí."
Conversational Data (Real-Life Dialogues & Exchanges),"— Mbaé taá ya-munhã kuiri? — Ya-munhã purasa, asuí ya-mbuepa kurumin-itá."
Conversational Data (Real-Life Dialogues & Exchanges),"— Re-yurí pa wirandé? — A-yurí, se ruka upé ya-purungitá reté."
Code-Switching & Multilingualism,"Ixé a-manduari password resé, maã a-escrevi kwá papera upé arama ti a-sesarái."
Code-Switching & Multilingualism,"Indé re-mandú email professor supé, asuí re-nheenga Nheengatu i Portuguese irũ."
Code-Switching & Multilingualism,"Aintá u-fala espanhol merkadu upé, maã aintá u-mbuepa taína-itá Nheengatu rupí."
Code-Switching & Multilingualism,"Se celular u-puka, asuí se ramũi u-porandu: “Mbaé taá esse barulho?”"
Code-Switching & Multilingualism,"Yané ya-sú reunião upé, ya-sendu relatório, asuí ya-mombeú nhandé nheenga rupí."
Code-Switching & Multilingualism,"Kunhã u-leitura karta, u-traduzí palavra-itá, asuí u-munhã exemplo Nheengatu upé."
Code-Switching & Multilingualism,"Professor u-digitar código Python, maã u-mombeú comando-itá Nheengatu rupí."
Code-Switching & Multilingualism,"Se irũ u-diz: “Vamos embora”, asuí ixé a-yawé: “Ya-sú katu kuiri.”"
Code-Switching & Multilingualism,"Rádio upé a-sendu notícia português, asuí se sy u-mombeú mayé nhandé nheenga rupí."
Code-Switching & Multilingualism,"Aluno u-perguntar “deadline mamé?”, asuí monitor u-yawé: “Kueíri pyterupí.”"
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Yané organização u-munhã acordo katu komunidade irũ arama projeto u-sasá puranga.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Doktora u-porandu paciente supé: mairame taá kurasí raku u-yupí indé reté upé?
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Advogado u-mombeú kwá contrato: mayé pagamento u-sasá, mayé direito-itá u-pitá."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Enfermeira u-escrevi relatório asuí u-mandú prefeitura saúde sekretaria supé.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Técnico u-maã máyra, u-pisika erro, asuí u-munhã reparo arama rede u-ikú katu."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Gerente u-sendu funcionário-itá nheenga asuí u-munhã decisão manduari reté rupí.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Reunião upé, presidente u-yawé: yané ya-presisa respeito, pontualidade, asuí transparência."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Farmácia upé, atendente u-mombeú mayé remédio u-karu arama, mairame, asuí mbuesawa."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Pesquisador u-purungitá ancião-itá irũ, u-pidí permissão, asuí u-gardá registro katu."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Banco u-mondó aviso cliente supé: pagamento u-pitá confirmado ara 30 maio 2026 upé.
"Idioms, Proverbs & Cultural Expressions",Ygarapé nheenga ti u-sesarái ruã tape kuxima.
"Idioms, Proverbs & Cultural Expressions","Mira i puxí ramé, kaá u-sendu yepé."
"Idioms, Proverbs & Cultural Expressions","Kurumin u-sendu ramũi nheenga, aé u-mbuepa sepiara arama."
"Idioms, Proverbs & Cultural Expressions","Pirayawara u-sasá mbegue, maã u-sika yasy resé."
"Idioms, Proverbs & Cultural Expressions",Nheenga katu u-munhã ukara u-pitá puku.
"Idioms, Proverbs & Cultural Expressions","Kurasí u-sembe ramé, mbaé kaú u-ikú sakanga."
"Idioms, Proverbs & Cultural Expressions","Awa u-yasuka ygarapé upé, aé u-manduari i pirá resé."
"Idioms, Proverbs & Cultural Expressions","Yané py'a u-ikú yby irũ, ti moeda irũ ruã."
"Idioms, Proverbs & Cultural Expressions","Mbaé puku u-sasá xinga xinga, ybyra u-kakwa mbegue sesé."
"Idioms, Proverbs & Cultural Expressions","Se ramũi u-yawé: nheenga puxí u-yuka irũ, nheenga katu u-monguera."
Question-Answer Pairs (FAQ & Contextual Understanding),"Mbaé taá Nheengatu? Nheengatu aé nheenga indígena amazônica, mira-itá u-nheenga rio Negro rupí."
Question-Answer Pairs (FAQ & Contextual Understanding),"Mamé taá ya-sendu aula kuiri? Ya-sendu aula escola komunidade upé, kurasí u-pitá ramé."
Question-Answer Pairs (FAQ & Contextual Understanding),Mairame taá festa u-yupí? Festa u-yupí sábado pukusawa pyterupí.
Question-Answer Pairs (FAQ & Contextual Understanding),Maã taá professor u-pidí? Aé u-pidí yané ya-escrevi dez frase Nheengatu rupí.
Question-Answer Pairs (FAQ & Contextual Understanding),Mbaé resé indé re-aprendé kwá nheenga? A-aprendé arama a-purungitá se ramũi-itá irũ.
