Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Mɔ̀n nɔ̀ bé ká wá ɲáhɛ́ kɔ́ sɔ́.
Grammar Core (Sentence Structures & Tenses),Mɔ̀n nɔ̀ bé ká wá ɲáhɛ́ kɔ́ sɔ́ ní.
Grammar Core (Sentence Structures & Tenses),Á dé tɔ́ sɔ́ kɛ̀ tán nà.
Grammar Core (Sentence Structures & Tenses),Á kɛ̀ wá kɔ̀n bɛ̀ sɔ́.
Grammar Core (Sentence Structures & Tenses),Á nɔ̀ bɔ̀n ní tɛ̀n mɛ̀.
Grammar Core (Sentence Structures & Tenses),Á dé wá ɲáhɛ́ ɓlé bɔ̀n.
Grammar Core (Sentence Structures & Tenses),Á tán nɔ̀n mɔ̀n ɲáhɛ́.
Grammar Core (Sentence Structures & Tenses),Á mɛ̀ sɔ́ bé ɲáhɛ́ kɔ́.
Grammar Core (Sentence Structures & Tenses),Á dé wá kɔ́ mɔ̀n nɔ̀n.
Grammar Core (Sentence Structures & Tenses),Á dé wá ɲáhɛ́ sɔ́ ní mɔ̀n nɔ̀n.
Conversational Data (Real-Life Dialogues & Exchanges),Wò ní yá?
Conversational Data (Real-Life Dialogues & Exchanges),Ná dé wá bé ɲáhɛ́ ní.
Conversational Data (Real-Life Dialogues & Exchanges),Wò nɔ̀n sɔ́ bé sàhɛ́?
Conversational Data (Real-Life Dialogues & Exchanges),"Á dé kɔ́ ní, mɔ̀n bé tán."
Conversational Data (Real-Life Dialogues & Exchanges),Ná nɔ̀ bɔ̀n ní ɲáhɛ́ bé.
Conversational Data (Real-Life Dialogues & Exchanges),Kɔ́ nɔ̀ tán bé ní?
Conversational Data (Real-Life Dialogues & Exchanges),"Ná bé ɲáhɛ́ bɔ̀n, á dé bé sɔ́."
Conversational Data (Real-Life Dialogues & Exchanges),Wò kɛ̀ ɓlé bé ní?
Conversational Data (Real-Life Dialogues & Exchanges),Á dé bé tán ní.
Conversational Data (Real-Life Dialogues & Exchanges),Wò nɔ̀n bɔ̀n bé tán ɓlé.
Code-Switching & Multilingualism,Mɔ̀n nɔ̀n go market bé sɔ́.
Code-Switching & Multilingualism,Ná dé go school ní.
Code-Switching & Multilingualism,Á dé bɔ̀n WhatsApp message ní.
Code-Switching & Multilingualism,Mɛ̀n nɔ̀ use téléphone bé ɓlé.
Code-Switching & Multilingualism,Á dé finish food bé.
Code-Switching & Multilingualism,Ná want water ní.
Code-Switching & Multilingualism,Á dé check time bé ní.
Code-Switching & Multilingualism,Ná go Abidjan bé.
Code-Switching & Multilingualism,Á nɔ̀ download music ní.
Code-Switching & Multilingualism,Á dé call mɔ̀n bé sɔ́.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kɔ́ kɛ̀ bé sàhɛ́ nɔ̀n wá ní.
