Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Abdul nyapo' ka pasar kemaren.
Grammar Core (Sentence Structures & Tenses),Siti badha ngajhi saben malem.
Grammar Core (Sentence Structures & Tenses),Ebu’ bakal ngirimi panganan ben oreng pondok.
Grammar Core (Sentence Structures & Tenses),"Mon oreng tak bedha, aku bisa ngereng ateh."
Grammar Core (Sentence Structures & Tenses),Buku jha’ dibaca pas ajunan tidur.
Grammar Core (Sentence Structures & Tenses),Oreng jhe’ ngangguy sepatu anyar poleh.
Grammar Core (Sentence Structures & Tenses),Ana’ ngangguy bahasa Madura ben lancar.
Grammar Core (Sentence Structures & Tenses),Kita oreng ngangguy teknologi anyar.
Grammar Core (Sentence Structures & Tenses),Panganan jha’ ajunan kakan se e-taro’ ka meja.
Grammar Core (Sentence Structures & Tenses),Mereka bede’ nyapo’ ka pasar esok.
Conversational Data (Real-Life Dialogues & Exchanges),"Hai, kanca, ka’ mana ajunan are’ eah?"
Conversational Data (Real-Life Dialogues & Exchanges),"Aku la’ ngakan tapeh, ajunan la’ ben?"
Conversational Data (Real-Life Dialogues & Exchanges),"Buru’na laun, tapeh pentingna ajunan aman."
Conversational Data (Real-Life Dialogues & Exchanges),"Eddhi, nyapo’ ajunan ngangguy motor oreng?"
Conversational Data (Real-Life Dialogues & Exchanges),"Areh, aku la’ tak bisa datang dhari."
Conversational Data (Real-Life Dialogues & Exchanges),Tak ngira ajunan bakal datang sedini.
Conversational Data (Real-Life Dialogues & Exchanges),"Ka’ pasar nyare apa, ebu’?"
Conversational Data (Real-Life Dialogues & Exchanges),"Sakola ben e teman, lancar aja kera?"
Conversational Data (Real-Life Dialogues & Exchanges),"Alhamdulillah, kabar bagus, ajunan ben?"
Conversational Data (Real-Life Dialogues & Exchanges),Ngopi’ bareng oreng kantor saengko’ asyik.
Code-Switching & Multilingualism,"Aku ngangguy motor new model, keren jha’?"
Code-Switching & Multilingualism,Siti lagi meeting online bareng boss.
Code-Switching & Multilingualism,Nyare kopi di cafe becik juga ben santai.
Code-Switching & Multilingualism,La’ posting foto ka Instagram tadi malem.
Code-Switching & Multilingualism,Anak-anak belajar online se mak sekolah tutup.
Code-Switching & Multilingualism,"Ka pasar tuku sayur, tapi bayar make QR code."
Code-Switching & Multilingualism,Lagu anyar e radio jhe’ catchy banget.
Code-Switching & Multilingualism,Bede acara event ka kampus minggu depan.
Code-Switching & Multilingualism,Film anyar e Netflix jhe’ tak cocok ben anak-anak.
