Category,Sentence
Grammar Core (Sentence Structures & Tenses),Mo finn manz dipin yer.
Grammar Core (Sentence Structures & Tenses),Mo pou al legliz dime.
Grammar Core (Sentence Structures & Tenses),"Si mo ti ena letan, mo ti pou sorti."
Grammar Core (Sentence Structures & Tenses),Li pe ekrir enn let asterla.
Grammar Core (Sentence Structures & Tenses),Zot pa ti trouv nanye.
Grammar Core (Sentence Structures & Tenses),"Sak fwa li vini, li amenn gato."
Grammar Core (Sentence Structures & Tenses),"Pena dout, li pou reisi."
Grammar Core (Sentence Structures & Tenses),Lerla mo ti a kontan al laplaz.
Grammar Core (Sentence Structures & Tenses),"Mwa, mo pa pou kapav vini."
Grammar Core (Sentence Structures & Tenses),Nou ti pe koz kan lapli koumanse tom.
Conversational Data (Real-Life Dialogues & Exchanges),A: Ki nouvel? B: Tou korek.
Conversational Data (Real-Life Dialogues & Exchanges),"A: To kapav ed mwa? B: Wi, ki ou bizin?"
Conversational Data (Real-Life Dialogues & Exchanges),A: Ki ler meeting-la? B: A 2er.
Conversational Data (Real-Life Dialogues & Exchanges),A: Kot mo kapav aste legim? B: Laboutik pre ar lakaz ou.
Conversational Data (Real-Life Dialogues & Exchanges),"A: To bien? B: Wi, mo bien, ek ou?"
Conversational Data (Real-Life Dialogues & Exchanges),"A: Eski to finn trouv mo sac? B: Non, mo pa finn trouv li."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Eski to kontan travay ou? B: Wi, mo kontan mo travay."
Conversational Data (Real-Life Dialogues & Exchanges),A: Ki ou’nn panse lor film-la? B: Li ti bien enteresan.
Conversational Data (Real-Life Dialogues & Exchanges),"A: To pe al kot mama to disab? B: Wi, azordi apremidi."
Conversational Data (Real-Life Dialogues & Exchanges),A: Ki nou pou manze? B: Nou kapav pran mine frir.
Code-Switching & Multilingualism,Mo pe upload enn dokiman lor Drive.
Code-Switching & Multilingualism,Li bizin checkout sa nouvo app-la.
Code-Switching & Multilingualism,Nou pou faire booking lor Internet.
Code-Switching & Multilingualism,To kapav share sa file-la ar mwa?
Code-Switching & Multilingualism,Nou pou attend meeting lor Zoom.
Code-Switching & Multilingualism,Sa policy-la bizin respected.
Code-Switching & Multilingualism,Li finn delete mesaz-la par accident.
Code-Switching & Multilingualism,Mo prefer watch series an anglais.
Code-Switching & Multilingualism,To kapav download sa video-la?
Code-Switching & Multilingualism,Mo pe write enn email asterla.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Nou bizin analiz sa data-la avan pran enn desizion.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dokter inn rekomande enn nouvo tretman.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Nou finn gagn enn meeting avek CEO dime.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Bizin soumet rapor avan vandredi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Lapolis pe enket lor sa ka-la.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kontra-la pou expire dan enn moi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Eski ou kapav verifye sa lèt-la?
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Bizin pran an konsiderasyon tou bann fakters.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Sistem-la bizin upgrade pou pli bon performans.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Nou pe reviz nou bann polisi finansye.
"Idioms, Proverbs & Cultural Expressions",Li ena lame razwar!
"Idioms, Proverbs & Cultural Expressions",Dilo pe monte!
"Idioms, Proverbs & Cultural Expressions",Li finn gagn kout-dife!
"Idioms, Proverbs & Cultural Expressions",Mo pa pou donn trant-sou.
"Idioms, Proverbs & Cultural Expressions",Zot pe marse lor zekir!
"Idioms, Proverbs & Cultural Expressions",Pa kas latet!
"Idioms, Proverbs & Cultural Expressions",Li lor bon semen.
"Idioms, Proverbs & Cultural Expressions",Li pe riy dan so labarb.
"Idioms, Proverbs & Cultural Expressions",Bann dimounn kontan met disel lor zistwar.
"Idioms, Proverbs & Cultural Expressions",Pa trenn lipie!
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Kouma apel premye prezidan Moris? A: Sir Seewoosagur Ramgoolam.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Ki kapital Moris? A: Port Louis.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Ki an se la met dan manze? A: Safran.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Ki sanzman klima vedir? A: Sanzman long-term dan klima later.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Kote soley leve? A: A lest.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Kan Moris finn gagn lindepandans? A: 12 mars 1968.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Kisanla finn ekrir 'Paul et Virginie'? A: Jacques-Henri Bernardin de Saint-Pierre.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Kifer dilo sale? A: Parski ena minrals dan lamer.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Ki pri sa prodwi-la? A: 200 roupis.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Ki ou'nn panse lor sa liv-la? A: Li ti bien enteresan!
Commands & Instructions (Imperative Sentences),Ouvrir sa laport-la!
Commands & Instructions (Imperative Sentences),Fer li vit!
Commands & Instructions (Imperative Sentences),Donn mwa sa liv-la!
Commands & Instructions (Imperative Sentences),Ale get si lapli pe tonbe.
Commands & Instructions (Imperative Sentences),Fer atansion!
Commands & Instructions (Imperative Sentences),Ranz sa pli bien.
Commands & Instructions (Imperative Sentences),Ekoute bien sa ki mo pe dir.
Commands & Instructions (Imperative Sentences),Pa tom dan lak!
Commands & Instructions (Imperative Sentences),Met sa lor latab.
Commands & Instructions (Imperative Sentences),Vini deswit!
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mo pe al Caudan Waterfront azordi.
