Categories,Sentences
Grammar Core (Sentence Structures & Tenses),春の野に霞立ち、若菜は今し生ふ。
Grammar Core (Sentence Structures & Tenses),昨日、吾は佐保川の瀬を渡りき。
Grammar Core (Sentence Structures & Tenses),明日、君来なば、吾は門に待たむ。
Grammar Core (Sentence Structures & Tenses),雨降らば、旅人は檜原の蔭に宿らむ。
Grammar Core (Sentence Structures & Tenses),この道は険しけれど、駒は止まらず。
Grammar Core (Sentence Structures & Tenses),里人に名を問はゆれど、童はほほゑみぬ。
Grammar Core (Sentence Structures & Tenses),大御船は海人どもをして沖へ漕がしむ。
Grammar Core (Sentence Structures & Tenses),月出でぬれば、鹿の声いと清し。
Grammar Core (Sentence Structures & Tenses),花散りなば、春の形見を袖に留めむ。
Grammar Core (Sentence Structures & Tenses),君を見まく欲りして、吾が心安からず。
Conversational Data (Real-Life Dialogues & Exchanges),「奈良の市へ行かむか」「行かむ、布を買はむと思ふ。」
Conversational Data (Real-Life Dialogues & Exchanges),「今朝の露は寒し」「されど山吹はよく咲けり。」
Conversational Data (Real-Life Dialogues & Exchanges),「汝が家はいづくにかある」「春日の山の麓にぞある。」
Conversational Data (Real-Life Dialogues & Exchanges),「この歌を聞け」「よし、声を低くして唱へよ。」
Conversational Data (Real-Life Dialogues & Exchanges),「道遠しや」「遠けれど、佐紀の池見えば近し。」
Conversational Data (Real-Life Dialogues & Exchanges),「飯炊けりや」「いまだ炊けず、薪を取りに行きつ。」
Conversational Data (Real-Life Dialogues & Exchanges),「君は誰を待つ」「旅より帰る背子をぞ待つ。」
Conversational Data (Real-Life Dialogues & Exchanges),「雨止みぬか」「雲晴れたり、今こそ出で行かめ。」
Conversational Data (Real-Life Dialogues & Exchanges),「この馬疲れたり」「水を飲ませて、しばし休ませよ。」
Conversational Data (Real-Life Dialogues & Exchanges),「今宵泊まる所ありや」「寺の門辺に宿を乞はむ。」
Code-Switching & Multilingualism,唐より来し客は唐言を交へ、吾は大和言もて答ふ。
Code-Switching & Multilingualism,寺の庭にて僧は梵音の名を唱へ、童らは仏を拝む。
Code-Switching & Multilingualism,使は漢字に符を書き、里長は倭言に読み下す。
Code-Switching & Multilingualism,市人は新しき唐物の名を言ひ習ひ、価を大和言に定む。
Code-Switching & Multilingualism,学びの舎に博士は漢詩を説き、学生は和歌を作る。
Code-Switching & Multilingualism,渡来の工は高麗の法を語り、匠らは宮の柱を立つ。
Code-Switching & Multilingualism,海人は新羅の船名を聞きて、磯の若者にその声をまねさす。
Code-Switching & Multilingualism,薬師は梵語の薬名を記し、病人には易き倭言で告ぐ。
Code-Switching & Multilingualism,大安寺の講に、経の漢音と和訓とが共に響く。
Code-Switching & Multilingualism,唐招提寺の僧は律の語を述べ、国人はその意を尋ぬ。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",市司は布の価を量り、欺きある者を律によりて裁く。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",国司は田の境を検へ、民の訴へを文に記す。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",薬師は病める翁の脈を取り、苦き草根を煎じ与ふ。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",工匠は宮の梁を測り、縄墨の直きに従ひて削る。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",博士は暦の日を読み、祭の時を官人に告ぐ。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",倉の司は稲束を数へ、名簿に漏るる家なからしむ。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",法師は戒の条を説き、若き僧に過つことなかれと戒む。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",駅使は符を奉り、急ぎて東の国へ馬を継がしむ。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",鋳物師は銅を溶かし、仏の御像の型に静かに注ぐ。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",医の女は産む婦を助け、清き湯と布とを備ふ。
"Idioms, Proverbs & Cultural Expressions",言霊の幸はふ国に、まことの詞は人を結ぶ。
"Idioms, Proverbs & Cultural Expressions",袖振る野辺に逢ひし人を、吾は夢にも忘れず。
"Idioms, Proverbs & Cultural Expressions",玉藻刈る沖つ波のごと、思ひは寄せてまた返る。
"Idioms, Proverbs & Cultural Expressions",春日山の朝影見れば、古き都の心ぞ知らゆ。
"Idioms, Proverbs & Cultural Expressions",敷島の大和の歌は、短き詞に深き情を籠む。
"Idioms, Proverbs & Cultural Expressions",雁が音の遠く聞こゆる夜は、旅の袖しほほに濡る。
"Idioms, Proverbs & Cultural Expressions",石走る垂水の水の絶えずして、君が名を思ふ。
"Idioms, Proverbs & Cultural Expressions",ぬばたまの夜の闇にも、月の光は道を示す。
"Idioms, Proverbs & Cultural Expressions",白妙の衣干す庭に、秋風は忍びて来る。
"Idioms, Proverbs & Cultural Expressions",若草の妻を思へば、狩りの弓さへ手に軽し。
Question-Answer Pairs (FAQ & Contextual Understanding),問ひ曰く、春日はいづくぞ、答へて曰く、平城の東なる山ぞ。
Question-Answer Pairs (FAQ & Contextual Understanding),問ひ曰く、この歌の心はいかに、答へて曰く、別れを惜しむ心なり。
Question-Answer Pairs (FAQ & Contextual Understanding),問ひ曰く、雨の日に旅立つべきや、答へて曰く、川増さば待つべし。
Question-Answer Pairs (FAQ & Contextual Understanding),問ひ曰く、誰がこの橋を造りし、答へて曰く、国司と民と力を合せき。
Question-Answer Pairs (FAQ & Contextual Understanding),問ひ曰く、病める子に何を与ふべき、答へて曰く、薬師の言を先づ聞け。
Question-Answer Pairs (FAQ & Contextual Understanding),問ひ曰く、奈良の市はいつ開く、答へて曰く、朝の鼓鳴らば人集まる。
Question-Answer Pairs (FAQ & Contextual Understanding),問ひ曰く、鹿を害ふこと可けむや、答へて曰く、神の使なれば慎むべし。
Question-Answer Pairs (FAQ & Contextual Understanding),問ひ曰く、遠き友へ思ひをいかに送る、答へて曰く、歌に託して使に持たせよ。
Question-Answer Pairs (FAQ & Contextual Understanding),問ひ曰く、月の出を待つは何ゆゑぞ、答へて曰く、夜道を明らむためなり。
Question-Answer Pairs (FAQ & Contextual Understanding),問ひ曰く、古き詞を学ぶ益は何ぞ、答へて曰く、祖の心を今に聞くことぞ。
Commands & Instructions (Imperative Sentences),門を開きて、旅人を内に招け。
Commands & Instructions (Imperative Sentences),火を小さくし、粥を焦がすことなかれ。
Commands & Instructions (Imperative Sentences),この文を国司の館へ速く届けよ。
Commands & Instructions (Imperative Sentences),鹿の通ふ道を塞ぐな、静かに待て。
Commands & Instructions (Imperative Sentences),川の浅き所を見定めて、馬を渡せ。
Commands & Instructions (Imperative Sentences),師の歌を三たび唱へ、声の高下を覚えよ。
Commands & Instructions (Imperative Sentences),病人に冷えたる水を与へず、温き湯を汲め。
Commands & Instructions (Imperative Sentences),山へ入らば、友の名を呼びて迷ふことなかれ。
Commands & Instructions (Imperative Sentences),稲を倉に収め、鼠の穴をふさげ。
Commands & Instructions (Imperative Sentences),月上らば、灯を消して星の道を見よ。
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",天平八年六月、田部麻呂は平城京の左京職に文を奉る。
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",和銅三年春、安倍小足は佐保川の橋にて駅使を待ちき。
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",大安寺の僧、法蓮は唐招提寺の講に赴きけり。
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",春日社の杜に、藤原乙女は白き幣を捧げつ。
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",養老二年九月、石川真足は大和国添上郡へ下りぬ。
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",東大寺の造寺司は盧舎那仏の御像の料を記す。
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",難波津より来し船は、山背国の使を平城京へ送る。
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",天平勝宝元年、葛城広成は市司に絹二疋を納む。
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",佐紀の池のほとりに、大伴小家は友と梅の花を賞づ。
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",薬師寺の塔を見て、紀黒人は西の京の道を尋ぬ。
Sentiment Analysis Data (Emotion & Opinion-based Sentences),春の花盛りを見るに、吾が心いと楽し。
Sentiment Analysis Data (Emotion & Opinion-based Sentences),背子の便り絶えにしかば、夜ごとに悲しみ深し。
Sentiment Analysis Data (Emotion & Opinion-based Sentences),荒き風に稲倒れ、里人の顔は暗し。
Sentiment Analysis Data (Emotion & Opinion-based Sentences),新しき橋成りぬと聞き、民は皆よろこび合ふ。
Sentiment Analysis Data (Emotion & Opinion-based Sentences),官人の言あまり厳しく、若き者は恐れぬ。
Sentiment Analysis Data (Emotion & Opinion-based Sentences),雨の後の山清く、旅の疲れも忘らる。
Sentiment Analysis Data (Emotion & Opinion-based Sentences),約せし人来ず、吾は門辺に立ちて恨む。
Sentiment Analysis Data (Emotion & Opinion-based Sentences),病める子の笑み戻りて、母の胸安らけし。
Sentiment Analysis Data (Emotion & Opinion-based Sentences),市の騒ぎ多ければ、吾は静けき里を好む。
Sentiment Analysis Data (Emotion & Opinion-based Sentences),月なき夜の道は寂しく、鹿の声さへ心細し。
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),旅人は清き月を頼みて、山の道を越えむとす。
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),山路暗けれど、月の光に導かれて旅人は進む。
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),里の子らは佐保川の岸に集まり、白き石を拾ふ。
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),佐保川辺に遊ぶ童べは、光る小石を手に取りて笑ふ。
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),君の帰りを待つ女は、夕べごとに門を掃き清む。
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),門を清めつつ、女は帰り来る君を夕影に待つ。
