Categories,Sentences
Grammar Core (Sentence Structures & Tenses),ኣነ ሎም እብ ክፍሊ ትግሬ አንብብ ወእጽሕፍ ኣሎኩ።
Grammar Core (Sentence Structures & Tenses),ንሕና ትማሊ እብ ሱቕ ከረን ፍርያት ገዚእና።
Grammar Core (Sentence Structures & Tenses),ንሱ ጽባሕ እብ ኣውቶቡስ ናብ ኣስመራ ክሰፍር እዩ።
Grammar Core (Sentence Structures & Tenses),ንሳ እንተ ጊዜ ረኺባ ደብዳቤ ክትጽሕፍ እያ።
Grammar Core (Sentence Structures & Tenses),እዚ መጽሓፍ እብ ተማሃሮ ብጥንቃቐ ተነቢቡ።
Grammar Core (Sentence Structures & Tenses),ሕጂ ዝናብ ኣይወርድን እዩ፣ ግን ሰማይ ከቢድ ኣሎ።
Grammar Core (Sentence Structures & Tenses),ኣብ ርሑቕ ዓመት ኣቦይ ግመል ይሕሉ ነበረ።
Grammar Core (Sentence Structures & Tenses),ውላድ ቅድሚ ምድቃሶም ምሳኦም ይበልዑ።
Grammar Core (Sentence Structures & Tenses),እቲ ሓድሽ መንገዲ እንተተወዲኡ ንጉዕዞ ይቀልል።
Grammar Core (Sentence Structures & Tenses),ሓበሬታ ስለዘይበጽሓኒ ኣብ ኣኼባ ኣይተሳተፍኩን።
Conversational Data (Real-Life Dialogues & Exchanges),«ሰላም፣ ከመይ ውዒልካ?» «ሰላም፣ ብጽቡቕ፣ ንስኻኸ?»
Conversational Data (Real-Life Dialogues & Exchanges),«ቡን ትሰቲ?» «እወ፣ ንእሽቶ ሽኮር ጥራይ ግበርለይ።»
Conversational Data (Real-Life Dialogues & Exchanges),«ናብ ቤት ትመጽእ ዲኻ?» «ድሕሪ ስራሕ ክመጽእ እየ።»
Conversational Data (Real-Life Dialogues & Exchanges),«ዋጋ እዚ ጨርቂ ክንደይ እዩ?» «ንዓኻ ብሕጂ ቅናሽ ክገብር።»
