Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Adar iɣi i d-yelli ass-a.
Grammar Core (Sentence Structures & Tenses),Ur yefka ara aman i wemγar.
Grammar Core (Sentence Structures & Tenses),Ad t-iniɣ ma tɣedmem.
Grammar Core (Sentence Structures & Tenses),Ala ad d-tɣin tafukt.
Grammar Core (Sentence Structures & Tenses),Ad yessawal fell-as ma yella ssen.
Grammar Core (Sentence Structures & Tenses),Ur yeddiɣ ara ar-d asen.
Grammar Core (Sentence Structures & Tenses),Yettunefk aman ar iɣerman.
Grammar Core (Sentence Structures & Tenses),A d-iniɣ ma d-tɣeddiḍ ar tadart.
Grammar Core (Sentence Structures & Tenses),Ad iṭṭaf asggwas n tlawin.
Grammar Core (Sentence Structures & Tenses),Ad yessawal fell-asen ma t-twakkint.
Conversational Data (Real-Life Dialogues & Exchanges),"– Ma fell-ak? – Ih, ɣliɣ ɣur-k."
Conversational Data (Real-Life Dialogues & Exchanges),– Mani tɣeddem? – S tsqilt n wawal.
Conversational Data (Real-Life Dialogues & Exchanges),"– Ma yella iɣfiyen? – Iya, ur ssan ara."
Conversational Data (Real-Life Dialogues & Exchanges),– Amek isefka? – Imi yella s ubrid.
Conversational Data (Real-Life Dialogues & Exchanges),"– Ma d-tɣiḍ asirem? – Ih, ɣur-i wayen."
Conversational Data (Real-Life Dialogues & Exchanges),– Ma yella d tikkelt nniḍen? – Ad d-iniɣ.
Conversational Data (Real-Life Dialogues & Exchanges),"– Ur tessin ara amek ad tɣedmem? – Ih, ad fkem."
Conversational Data (Real-Life Dialogues & Exchanges),– Ma d-ttmurt-ik? – Tigmmi nniḍen ɣef umalu.
Conversational Data (Real-Life Dialogues & Exchanges),"– Yella wayen i d-senɣen? – Ih, ad d-nwal."
Conversational Data (Real-Life Dialogues & Exchanges),"– Ad tedduḍ s ṭṭura? – Ih, ar umalu."
Code-Switching & Multilingualism,Ad awin coffee s wakud n tsusmi.
Code-Switching & Multilingualism,Ur iḥebb ara lunch s tfukt n tmazirt.
Code-Switching & Multilingualism,"Imi I’m late, ad tedduḍ ur nɛiṭ ara."
Code-Switching & Multilingualism,"Tura, we have a meeting s 3."
Code-Switching & Multilingualism,Ad nḥemmle school day d amar n tmura.
Code-Switching & Multilingualism,"Yella problem deg internet, check it please."
Code-Switching & Multilingualism,"Ur yefka ara delivery, call l-service."
Code-Switching & Multilingualism,Ad nefra vacation f Agadir next month.
Code-Switching & Multilingualism,"Please, ad t-tawi report n waman."
Code-Switching & Multilingualism,"Yella issue s laptop, reboot it."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ad nɛeddi amyal n umeslay s wawal n tɣawsa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ur ssin ara aneggaru n umulal.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ilaq ad d-nerr tasertit n tɣawsa s iferdisen.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ad nesɛaɣ tifrat n tfruxt i weryaz.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Amḍiq n tɣellist ur yesɛi ara tazwara.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ad nḥkem ɣef tqeṭṭaɛ n umarir.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Yella aɣaras n tfruxt i tmidyazin.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ad nɣer tafat ɣef ungal s teqsiṭ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Aṭas n urfan iɣerri s umeslay.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ur yesɛa ara tafukt i weryaz i tazwara.
"Idioms, Proverbs & Cultural Expressions",Ur iɛeḍ ara waman iɣ iden.
"Idioms, Proverbs & Cultural Expressions",Abrid ur yettwazal ara s yiwen udrar.
"Idioms, Proverbs & Cultural Expressions",Tifawin ur tettwasegri ara s tament.
"Idioms, Proverbs & Cultural Expressions",Aḍar ur iɛer ara s tfukt.
