Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Mi bin go fishing yeside.
Grammar Core (Sentence Structures & Tenses),Tudei mi stap wok long garden.
Grammar Core (Sentence Structures & Tenses),Tumora bae mi go school.
Grammar Core (Sentence Structures & Tenses),"If rain kam, wi no go aot."
Grammar Core (Sentence Structures & Tenses),Wi no save dring saltwota.
Grammar Core (Sentence Structures & Tenses),Ol pikinini stap plei insaid.
Grammar Core (Sentence Structures & Tenses),Mi bin stap kuk wen yu kam.
Grammar Core (Sentence Structures & Tenses),Dem fish bin get katch from uncle.
Grammar Core (Sentence Structures & Tenses),"Afta skool, mi save swim long beach."
Grammar Core (Sentence Structures & Tenses),"Sista blo mi cud a bin help, but she bin busy."
Conversational Data (Real-Life Dialogues & Exchanges),"Hey sista, yu orait?"
Conversational Data (Real-Life Dialogues & Exchanges),"Mi gud, yu yet?"
Conversational Data (Real-Life Dialogues & Exchanges),We yu bin go dis moni?
Conversational Data (Real-Life Dialogues & Exchanges),Mi bin go shop blo aunty.
Conversational Data (Real-Life Dialogues & Exchanges),Yu laik come ova disnaet?
Conversational Data (Real-Life Dialogues & Exchanges),Em gud — wi cud kuk lewa.
Conversational Data (Real-Life Dialogues & Exchanges),Yu gat som tomato fo mi?
Conversational Data (Real-Life Dialogues & Exchanges),"Nogat, mi bin yus lasnaet."
Conversational Data (Real-Life Dialogues & Exchanges),"Ai ya, yu no tell mi yu kam!"
Conversational Data (Real-Life Dialogues & Exchanges),"No wori, mi bring wan more plate."
Code-Switching & Multilingualism,"Mi finish wok, now mi go home — fast lo road."
Code-Switching & Multilingualism,"Dispela wan look nice, you sabi buy am?"
Code-Switching & Multilingualism,Yu check im out deh — he looking flash ya.
Code-Switching & Multilingualism,"Mi gat liklik moni, maybe enough fo busfare."
Code-Switching & Multilingualism,You laiti — mi waitin from longtaem now!
Code-Switching & Multilingualism,"Dem boi bin sing properstyle, yu hear?"
Code-Switching & Multilingualism,Mi no sabi — maybe he go da store.
Code-Switching & Multilingualism,"Lemmi go an luk, aiight?"
Code-Switching & Multilingualism,"Neks taim, you tell mi straight up ya."
Code-Switching & Multilingualism,Mi wan rest now — full day wok finish mi off.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mi laik put application fo new position blo council.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dis document need sign from chairperson.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dem prescription bin giv by nurse from health centre.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mi explain ol duty blo dis role lo meeting.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wi must comply wit deadline blo funding.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Report blo audit stap wit finance team.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Yu mas fill in dis fo insurance klaim.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Procedure blo surgery bin outline before.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Policy change bae affect ol contract staff.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mi schedule appointment wit community lawyer next week.
"Idioms, Proverbs & Cultural Expressions","Yu no save kaikai wind, yu sabi?"
"Idioms, Proverbs & Cultural Expressions",Ailan taem no ran laik mainlan taem.
"Idioms, Proverbs & Cultural Expressions","Hem bin kukabara, no krow."
"Idioms, Proverbs & Cultural Expressions",No pul kup blong ananit.
"Idioms, Proverbs & Cultural Expressions",Wanpela mangroeb root no save ran.
"Idioms, Proverbs & Cultural Expressions",Yu stap laik wan net wit hole.
"Idioms, Proverbs & Cultural Expressions",Sista blo mi e gat waipela ai now.
"Idioms, Proverbs & Cultural Expressions",Dem tok blo ol pipol blo befo no go fo notin.
"Idioms, Proverbs & Cultural Expressions","Yu get hot solwota insaid, brada?"
"Idioms, Proverbs & Cultural Expressions",Time blo tide no wait fo man.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: We em go? A: Em go down beach wit dem boi.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Yu sabi wea mi put key? A: Check insaid blo bag blo yu.
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: Dis fish fresh? A: Tru tru, katch dis moni."
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: Yu laik wan cup tea? A: Ya, tank yu."
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Who dat man? A: Em cousin blo aunty.
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: We taim wi meet? A: Afta lunch, long centre."
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Dis roap go wea? A: Go Tuwo side.
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: Yu bin call mi? A: Ya, mi try ring yu two taim."
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Who tek dat chair? A: Lilboi tek am go ova.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: We yu stap? A: Mi stap lo house blo uncle now.
Commands & Instructions (Imperative Sentences),Bring dat plate go kitchen.
Commands & Instructions (Imperative Sentences),No touch dat — it hot.
Commands & Instructions (Imperative Sentences),Come wit mi long shop.
Commands & Instructions (Imperative Sentences),Yu mas luk afta dem pikinini.
Commands & Instructions (Imperative Sentences),Tell uncle fo come now.
Commands & Instructions (Imperative Sentences),Write yu nem lo top.
Commands & Instructions (Imperative Sentences),"Stap quiet, class yet start."
Commands & Instructions (Imperative Sentences),Yu wait deh til mi back.
Commands & Instructions (Imperative Sentences),Hold dat rope tight.
Commands & Instructions (Imperative Sentences),Run go an get help.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Aunty Lina bin go Badu las week.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mi receive letter from TSRA.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",De meeting bae stap Friday.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Wi luk John lo post office.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Em no like go Thursday Island.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Uncle Jacob wok lo health centre.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mi book fo 25 November.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Event blo Mabo Day start 9am.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Dem teacher from Tagai School.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Health service stap open long Tamwoy.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi no laik dat kain tok ya.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Displa kain stori mek mi laff bigwan.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Yu bin mek mi feel proper gud.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi lelebet worry bout dat samting.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Sori tru, mi no bin mean am."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi glad fo help yu.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Dem boy bin rude lo mi sista.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Wi feel proud blo culture blo wi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mi stress out tru dis wik.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Da show bin boring, mi sleep."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Mi bin go shop yestade.
