Category,Sentence
Grammar Core (Sentence Structures & Tenses),"Ayer fui al mercado a comprar pan, pero se había acabado."
Grammar Core (Sentence Structures & Tenses),"Si hubiera sabido que venías, habría preparado algo especial."
Grammar Core (Sentence Structures & Tenses),El proyecto será terminado la próxima semana.
Grammar Core (Sentence Structures & Tenses),No quiero salir hoy porque está lloviendo.
Grammar Core (Sentence Structures & Tenses),Ojalá que mañana haga sol para ir a la playa.
Grammar Core (Sentence Structures & Tenses),Siempre me levanto temprano los lunes para empezar bien la semana.
Grammar Core (Sentence Structures & Tenses),Los documentos deben ser enviados antes del viernes.
Grammar Core (Sentence Structures & Tenses),"Cuando era niño, jugaba en el parque todas las tardes."
Grammar Core (Sentence Structures & Tenses),El nuevo sistema ha sido implementado con éxito.
Grammar Core (Sentence Structures & Tenses),Me gustaría que nos viéramos más seguido.
Conversational Data (Real-Life Dialogues & Exchanges),"—Hola, ¿cómo estás? —Todo bien, ¿y tú?"
Conversational Data (Real-Life Dialogues & Exchanges),"—Oye, ¿me puedes prestar tu cargador? —Claro, aquí tienes."
Conversational Data (Real-Life Dialogues & Exchanges),—¿Qué planes tienes para el fin de semana? —Voy a visitar a mis abuelos.
Conversational Data (Real-Life Dialogues & Exchanges),"—Disculpa, ¿cómo llego al parque Kennedy? —Sigue derecho y dobla a la izquierda."
Conversational Data (Real-Life Dialogues & Exchanges),"—¿Viste el partido de anoche? —Sí, estuvo increíble."
Conversational Data (Real-Life Dialogues & Exchanges),—¿Cuánto cuesta este libro? —Está en oferta por 30 soles.
Conversational Data (Real-Life Dialogues & Exchanges),"—Hace frío hoy, ¿no? —Sí, mejor me pongo una chompa."
Conversational Data (Real-Life Dialogues & Exchanges),"—¿Quieres ir al cine? —Sí, ¿qué película vemos?"
Conversational Data (Real-Life Dialogues & Exchanges),—¿Qué hiciste ayer? —Fui a la playa con unos amigos.
Conversational Data (Real-Life Dialogues & Exchanges),"—Voy a pedir una pizza. ¿Quieres algo? —Sí, agrégale extra queso."
Code-Switching & Multilingualism,Mañana tengo un meeting con el equipo de ventas.
Code-Switching & Multilingualism,Voy a comprar un smartphone en la tienda.
Code-Switching & Multilingualism,Ese restaurante tiene un delivery rapidísimo.
Code-Switching & Multilingualism,Hoy tuve un deadline para entregar el informe.
Code-Switching & Multilingualism,Voy a hacer un check-in en el hotel a las 3 p.m.
Code-Switching & Multilingualism,La laptop de mi hermana no prende.
Code-Switching & Multilingualism,Ese evento fue súper cool.
Code-Switching & Multilingualism,¿Tienes WiFi en tu casa?
Code-Switching & Multilingualism,Me encanta el brunch del domingo.
Code-Switching & Multilingualism,Voy a hacer un backup de mis archivos.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El paciente presenta síntomas de una posible infección respiratoria.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Se requiere la firma del gerente para aprobar la compra.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El contrato establece que el arrendatario debe pagar puntualmente.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Para realizar el trámite, debe presentar su documento de identidad."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La reunión se llevará a cabo el próximo lunes a las 10:00 a.m.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El informe técnico debe ser revisado antes de su publicación.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El doctor recomendó un tratamiento de 10 días.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El documento debe ser enviado a la oficina principal.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La empresa implementará nuevas políticas de seguridad.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El abogado redactará una respuesta formal a la demanda.
"Idioms, Proverbs & Cultural Expressions",Más vale tarde que nunca.
"Idioms, Proverbs & Cultural Expressions",Estás buscando cinco pies al gato.
"Idioms, Proverbs & Cultural Expressions","Camarón que se duerme, se lo lleva la corriente."
"Idioms, Proverbs & Cultural Expressions",No hay mal que por bien no venga.
"Idioms, Proverbs & Cultural Expressions",Está lloviendo hasta con sapos.
"Idioms, Proverbs & Cultural Expressions",Ese tipo tiene más cuento que callejón oscuro.
"Idioms, Proverbs & Cultural Expressions",Me dejó en la luna de Valencia.
"Idioms, Proverbs & Cultural Expressions","No te hagas bolas, todo tiene solución."
"Idioms, Proverbs & Cultural Expressions",Tiene un hambre de lobo.
"Idioms, Proverbs & Cultural Expressions",Esa fiesta estuvo de rompe y raja.
Question-Answer Pairs (FAQ & Contextual Understanding),"¿Dónde está el baño? —Está al fondo, a la derecha."
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuánto cuesta este menú? —Son 20 soles.
Question-Answer Pairs (FAQ & Contextual Understanding),¿A qué hora abre el supermercado? —A las 8 de la mañana.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cómo puedo llegar al aeropuerto? —Puedes tomar un taxi o el bus.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuál es la especialidad de la casa? —Nuestro ceviche es el más pedido.
Question-Answer Pairs (FAQ & Contextual Understanding),"¿Tienen opciones vegetarianas? —Sí, tenemos ensaladas y pastas."
Question-Answer Pairs (FAQ & Contextual Understanding),"¿Puedo pagar con tarjeta? —Sí, aceptamos Visa y Mastercard."
Question-Answer Pairs (FAQ & Contextual Understanding),"¿Hace frío en Cusco en agosto? —Sí, las noches son bastante frías."
Question-Answer Pairs (FAQ & Contextual Understanding),"¿Cuánto demora el trámite? —Depende, pero suele tardar una semana."
Question-Answer Pairs (FAQ & Contextual Understanding),"¿Me puedes recomendar un buen café en Lima? —Sí, Café Bisetti en Barranco es excelente."
Commands & Instructions (Imperative Sentences),Cierra la puerta antes de salir.
Commands & Instructions (Imperative Sentences),Llámame cuando llegues a casa.
Commands & Instructions (Imperative Sentences),"No toques eso, está caliente."
Commands & Instructions (Imperative Sentences),"Dame un minuto, ya termino."
Commands & Instructions (Imperative Sentences),Apaga la luz cuando salgas del cuarto.
Commands & Instructions (Imperative Sentences),"Ven rápido, la película está por empezar."
Commands & Instructions (Imperative Sentences),Ordena tu habitación antes de salir.
Commands & Instructions (Imperative Sentences),Envíame el informe antes del mediodía.
Commands & Instructions (Imperative Sentences),No olvides comprar pan y leche.
Commands & Instructions (Imperative Sentences),Sigue derecho y gira a la izquierda.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mario Vargas Llosa es un escritor peruano reconocido mundialmente.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El Machu Picchu es una de las maravillas del mundo.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El 28 de julio se celebra la independencia del Perú.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Google es una de las empresas tecnológicas más grandes del mundo.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El distrito de Miraflores es conocido por sus parques y vistas al mar.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El presidente del Perú dará un discurso mañana.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Lima fue fundada el 18 de enero de 1535.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Apple presentó su nuevo iPhone en septiembre.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",La Universidad Nacional Mayor de San Marcos es la más antigua de América.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El Gran Teatro Nacional está en San Borja.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Me encanta el verano en Lima, el clima es perfecto."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"No soporto el tráfico en la ciudad, es un caos."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy emocionado por mi viaje a Cusco la próxima semana.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Este restaurante tiene la mejor comida que he probado.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me pone triste ver tanta contaminación en la playa.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Odio cuando la gente no respeta las normas de tránsito.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy muy feliz con mi nuevo trabajo.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"La película fue aburrida, me quedé dormido."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Este café tiene un ambiente acogedor, me encanta venir aquí."
