Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Ah go meet she by de junction tomorrow evening.
Grammar Core (Sentence Structures & Tenses),He does cook every Sunday like clockwork.
Grammar Core (Sentence Structures & Tenses),We was waitin whole day an still she eh show up.
Grammar Core (Sentence Structures & Tenses),Dey go be gone by de time yuh reach.
Grammar Core (Sentence Structures & Tenses),She wouldn'ta gone if she did know he dey.
Grammar Core (Sentence Structures & Tenses),The work get finish late last night.
Grammar Core (Sentence Structures & Tenses),He not comin because he feelin sick.
Grammar Core (Sentence Structures & Tenses),Yuh had tuh clean de house before Mammy come.
Grammar Core (Sentence Structures & Tenses),Ah coulda help yuh if yuh did ask.
Grammar Core (Sentence Structures & Tenses),De cake was bake by Granny heself.
Conversational Data (Real-Life Dialogues & Exchanges),"—Where yuh was whole day?
—Doh start, ah went by Tantie house!"
Conversational Data (Real-Life Dialogues & Exchanges),"—Aye, yuh see meh charger?
—Check by de couch, it might be dey."
Conversational Data (Real-Life Dialogues & Exchanges),"—How yuh feelin now?
—Better, but meh head still hurtin a lil bit."
Conversational Data (Real-Life Dialogues & Exchanges),"—Ah hungry oui.
—Leh we stop by de doubles man."
Conversational Data (Real-Life Dialogues & Exchanges),"—Dey movin real suspicious, ent?
—Yeah, someting feel off."
Conversational Data (Real-Life Dialogues & Exchanges),"—Yuh done study for de test?
—Meh book open, but ah wasn’t studyin."
Conversational Data (Real-Life Dialogues & Exchanges),"—Wait, yuh serious?
—Of course! Why ah go lie ’bout dat?"
Conversational Data (Real-Life Dialogues & Exchanges),"—Mammy go vex bad!
—Better you tell she now dan later."
Conversational Data (Real-Life Dialogues & Exchanges),"—You hear de news?
—Nah, wha happen now?"
Conversational Data (Real-Life Dialogues & Exchanges),"—We limin Friday?
—Only if ah get pay before Thursday."
Code-Switching & Multilingualism,"Ah go link allyuh later, mi gente."
Code-Switching & Multilingualism,Dey always want tuh talk 'bout vibes but never 'bout progrès.
Code-Switching & Multilingualism,"He say, 'je ne sais pas', like dat go change de fact he wrong."
Code-Switching & Multilingualism,"Mama say, 'ay bendito', when she hear how much de price raise."
Code-Switching & Multilingualism,"Dat event was real bacchanal, pero me encantó."
Code-Switching & Multilingualism,"She always say, 'una sonrisa puede cambiar todo', an she right too."
Code-Switching & Multilingualism,Wha allyuh tink 'bout dis fête? Porque yo estoy emocionado!
Code-Switching & Multilingualism,"De shopkeeper bawl, '¡vete ya!', when he ketch dem tiefin."
Code-Switching & Multilingualism,"It have plenty drama oui, mais c’est la vie."
Code-Switching & Multilingualism,"Ah tired oui, pero la vida sigue adelante."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",This proposal outlines our quarterly objectives and key deliverables.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",The contract shall be reviewed and signed by both parties before commencement.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",We regret to inform you that your application was not successful at this time.
