Categories,Sentences
Grammar Core (Sentence Structures & Tenses),I canto châque matin devant lo Léman.
Grammar Core (Sentence Structures & Tenses),I avâ cantâ ier soir dens la sala comunala.
Grammar Core (Sentence Structures & Tenses),I cantarâ deman se lo temps est bel.
Grammar Core (Sentence Structures & Tenses),I cantarêyo se tu me demandâs polidament.
Grammar Core (Sentence Structures & Tenses),I ne canto pas quand i suyo trist.
Grammar Core (Sentence Structures & Tenses),La chançon est cantâ per la corala.
Grammar Core (Sentence Structures & Tenses),Nos avens fini lo traval avant midí.
Grammar Core (Sentence Structures & Tenses),Vos finirede la tâcha deman matin.
Grammar Core (Sentence Structures & Tenses),"Se nos avens lo temps, nos viendrons."
Grammar Core (Sentence Structures & Tenses),Il falyêt que tu parlâsses pus cllâr.
Conversational Data (Real-Life Dialogues & Exchanges),"— T’es prêst por la fêta? — Oyi, ma i mânco encor lo pan."
Conversational Data (Real-Life Dialogues & Exchanges),— Quês-tu fach ué? — I suyo alâ a Genève por lo mercâ.
Conversational Data (Real-Life Dialogues & Exchanges),"— Te plét ceti cafè? — Oyi, il est bon e fort."
Conversational Data (Real-Life Dialogues & Exchanges),— Porquês rîs-tu? — Pasque la istouèra est drôla.
Conversational Data (Real-Life Dialogues & Exchanges),"— Vens-tu avouéc nos? — Peût-étre, se i fini tôt."
Conversational Data (Real-Life Dialogues & Exchanges),"— Comen te sents-tu? — I me sents ben, mercê."
Conversational Data (Real-Life Dialogues & Exchanges),— A quela ora part lo tren? — A dês e quart.
Conversational Data (Real-Life Dialogues & Exchanges),"— As-tu vû Maria? — Na, pas encor."
Conversational Data (Real-Life Dialogues & Exchanges),— Quen pensas-tu? — I penso que l’idê est bona.
Conversational Data (Real-Life Dialogues & Exchanges),"— T’amo ben ceti vilâjo. — Oyi, il a un charmo speciau."
Code-Switching & Multilingualism,"I suyo en meeting ué, mas i reveno après midi."
Code-Switching & Multilingualism,"Nos avens un deadline deman, alor falyêt finir lo projèt."
Code-Switching & Multilingualism,Il a postâ la foto sur Instagram ier.
Code-Switching & Multilingualism,"I parlâvo francês avouéc ma collègue, puèi arpitan."
Code-Switching & Multilingualism,Lo manager a demandâ un feedback rapid.
Code-Switching & Multilingualism,Nos falyêt bookar la sala por la reunion.
Code-Switching & Multilingualism,I suyo ready por comencar lo workshop.
Code-Switching & Multilingualism,Il a envoyâ un email important a tota l’equipa.
Code-Switching & Multilingualism,Nos ferons lo follow-up la semena que ven.
Code-Switching & Multilingualism,"I suyo d’acôr, mas verificâ lo document avant."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Nos vos remercions por voutra colaboracion professionâla.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Lo contrat serà signâ lo quinze de mars dous mil vint-sîs.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Lo paciênt presenta una amelioracion significativa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La demanda legâla est en cors d’examinacion.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Nos proponons una solucion tecnica adaptâ a vos besuens.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Lo raport financiêr indica una creissança stâbla.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Merci de confirmar voutra preséncia per escrêt.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La procedura medica serà realizâ sota supervision.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Lo comitê executif se reünira a Genève.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La politica interna exigêt una transparença complèta.
"Idioms, Proverbs & Cultural Expressions","Quand lo chat est via, las ratons dançon."
"Idioms, Proverbs & Cultural Expressions",Petita plova abat grant vent.
"Idioms, Proverbs & Cultural Expressions",Qui semena lo vent recòlta la tempêta.
"Idioms, Proverbs & Cultural Expressions",Una man lava l’autra.
"Idioms, Proverbs & Cultural Expressions",Mélh vaut tard que jamês.
"Idioms, Proverbs & Cultural Expressions",L’aiga que dor n’amassa pas muso.
"Idioms, Proverbs & Cultural Expressions",Châque cosa a son temps.
"Idioms, Proverbs & Cultural Expressions",Lo mond est pichon.
"Idioms, Proverbs & Cultural Expressions","Après la plova, lo bèl temps."
"Idioms, Proverbs & Cultural Expressions",Qui cerca tròva.
Question-Answer Pairs (FAQ & Contextual Understanding),"Quês la capitala de la Svizra? Genève n’est pas la capitala, c’est Berna."
Question-Answer Pairs (FAQ & Contextual Understanding),Comen fonciona lo parlament? Il legifèra e contròla lo governament.
Question-Answer Pairs (FAQ & Contextual Understanding),Quês un verbe regulâr? Un verbe que seguêt un modèl constant.
Question-Answer Pairs (FAQ & Contextual Understanding),Porquês estudiar l’arpitan? Por preservar la cultura e la lenga.
Question-Answer Pairs (FAQ & Contextual Understanding),Comen se dit ‘bonjour’ en arpitan? On dit ‘bôna jornâ’
Question-Answer Pairs (FAQ & Contextual Understanding),Quês lo Léman? Un lac sitûâ entre Svizra e França.
Question-Answer Pairs (FAQ & Contextual Understanding),Quant custa ceti bilhet? Il custa vint francs.
Question-Answer Pairs (FAQ & Contextual Understanding),Quês una metafòra? Una comparason implicita.
Question-Answer Pairs (FAQ & Contextual Understanding),Comen aprendre pus vito? Praticâ châque jorn.
Question-Answer Pairs (FAQ & Contextual Understanding),Porquês la lenga evoluêt? Pasque la societat cambia.
Commands & Instructions (Imperative Sentences),Escota atentivament la consigna.
Commands & Instructions (Imperative Sentences),Ferma la pòrta avant de partir.
Commands & Instructions (Imperative Sentences),Escrîve ton nom sur la fuèlha.
Commands & Instructions (Imperative Sentences),Respònde clarament a la question.
Commands & Instructions (Imperative Sentences),Pren lo tren a dês oras.
Commands & Instructions (Imperative Sentences),Seguêt las instruccions donâs.
Commands & Instructions (Imperative Sentences),Met la taula por lo sopar.
Commands & Instructions (Imperative Sentences),Apela lo servici tecnic immediatament.
Commands & Instructions (Imperative Sentences),Verificâ los donês avant enviar.
Commands & Instructions (Imperative Sentences),Rèsta calm e continua lo traval.
Named Entity Recognition (NER) Data,Jean-Pierre Dubois habite a Lausanne.
Named Entity Recognition (NER) Data,La Universitat de Genève est renomâ internacionalament.
Named Entity Recognition (NER) Data,Lo Festival de Locarno atira fòrça visitadors.
Named Entity Recognition (NER) Data,Maria Rossi travalha por l’Organizacion Mondiala de la Santâ.
Named Entity Recognition (NER) Data,Lo Mont Blanc est lo punt culminant de las Alps.
Named Entity Recognition (NER) Data,Lo Consèlh Federal sièja a Berna.
Named Entity Recognition (NER) Data,L’ONU a son sèjo principal a Genève.
Named Entity Recognition (NER) Data,La Catedrala Sant-Pèire domina la vielha vila.
Named Entity Recognition (NER) Data,Lo riu Rhône sort del Léman.
Named Entity Recognition (NER) Data,La Fêta de l’Escalade se celebra en decembre.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),I suyo fòrça content de te reveyêr.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ceti projèt me frustra enormament.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Lo film est neutre, pas ni bon ni marrit."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),I adòro la musica tradicionâla arpitanâ.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),La situacion actuala me preocupa.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),I me sents seren davant lo lac.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Son comportament est inacceptâble.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),La novèla m’a rendû joyeux.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),I suyo indiferent a ceta decision.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),La critica est fòrça positiva.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),I suyo alâ a Genève por lo mercâ ué matin.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Ué matin, i me suyo rendû a Genève por far lo mercâ."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),I visitarêyo Genève se i avês lo temps.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Se lo temps me lo permet, i ferêyo un viâjo a Genève."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Nos començons lo projèt deman.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Lo projèt serà entamâ deman per nos.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),I penso que l’idê est fòrça utila.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"A mon avis, ceta idê pòt servir fòrça."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),La lenga arpitanâ est rica e viva.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),L’arpitan demòra una lenga viva e plenâ de riquesa.
