Categories,Sentences
Grammar Core (Sentence Structures & Tenses),"Jô codnié czëtóm kaszëbsczé wiadła, bò chcã lépi rozmieć mòwã starków."
Grammar Core (Sentence Structures & Tenses),"Wczora më szlë do kòscérsczégò lasu, gdze wiater cëchò szëmiôł midzë bùkama."
Grammar Core (Sentence Structures & Tenses),Jutro òna napisze dłudżi list do swòji drëszczi z Kartuz.
Grammar Core (Sentence Structures & Tenses),"Gdëbë më mielë wicy czasu, ùczëlëbë më sã pòdług stôrëch spiéwów."
Grammar Core (Sentence Structures & Tenses),"Nie zapòmniã twòjégò słowa, bò òno pòmagô mi w trudnëch chwilach."
Grammar Core (Sentence Structures & Tenses),Ksążka òsta napisónô przez młodégò ùcznia z Bëtowa.
Grammar Core (Sentence Structures & Tenses),"Òni bë nie przëszlë tak pòzdze, czejbë pociąg béł na czas."
Grammar Core (Sentence Structures & Tenses),"Môj bracynô mô robiéł dobrą kòłaczã, chòcbë nigle nie ùczëł sã w szkòle kùcharsczi."
Grammar Core (Sentence Structures & Tenses),"Czej môrczã, spiéwóm cëchié, a czej mëslã, mòja mòwa stôwô sã mòcniészô."
Grammar Core (Sentence Structures & Tenses),"Żebë dëtkã dobrze pòdzélëc, trjeba bëło wszëtczim wytłómaczëc zôsadë."
Conversational Data (Real-Life Dialogues & Exchanges),"— Cëż të dzys robiôsz? — Jidã na rënk, a pòtem mòże wpadnã do cebie."
Conversational Data (Real-Life Dialogues & Exchanges),"— Môsz chwilã na gôdkã? — Móm, le muszã jesz zakùńczëc robòtã."
Conversational Data (Real-Life Dialogues & Exchanges),"— Jak sã mô twòja starka? — Ju lepi, dzãka za dobré słowò."
Conversational Data (Real-Life Dialogues & Exchanges),— Czë të widzôł môj zeszëtk? — Leżi na stole kòle lampë.
Conversational Data (Real-Life Dialogues & Exchanges),"— Nie rozmiôł jem tegò zdaniô. — Pòkaż, przeczëtómë je razã."
Conversational Data (Real-Life Dialogues & Exchanges),"— Dobrzi, że jes przëszedł. — Mnie téż bëło miło cebie ùzdrzec."
Conversational Data (Real-Life Dialogues & Exchanges),"— Mòże pòjdãmë nad jezoro? — Pòjdãmë, ale wez ë sweter, bò bëlnieje."
Conversational Data (Real-Life Dialogues & Exchanges),— Ile czasu bãdze trwôłò spotkanié? — Mniéj wiãcy jedną gòdzënã.
Conversational Data (Real-Life Dialogues & Exchanges),"— Przeprôszóm, môże mësta mi pòmaglë? — Pewno, jakô je sprawa?"
Conversational Data (Real-Life Dialogues & Exchanges),"— Dzejã sã, że wszëtko sã ùdało. — Jo téż, terô mòżemë òdpòcząc."
Code-Switching & Multilingualism,"Na meetingù gôdóm pò kaszëbskù, ale raport mùszã wysłac pò pòlskù."
