Categories,Sentences
Grammar Core (Sentence Structures & Tenses),"Nyora a na'i uma lodo ndai, ma ana a na'i uma lodo kaweda."
Grammar Core (Sentence Structures & Tenses),"Au ma ndou ka kambubu, ana ndou ka pare."
Grammar Core (Sentence Structures & Tenses),"Yia ta mai ka pasar bokolo, mono ami ta wole ka uma."
Grammar Core (Sentence Structures & Tenses),"Na ana ta dede buku, mono na ina ta tana wulla."
Grammar Core (Sentence Structures & Tenses),"Ndia a na'i tana, teya a ka lodo."
Grammar Core (Sentence Structures & Tenses),"Au ndou ka uma, ba hu wole a ndou ka kantor."
Grammar Core (Sentence Structures & Tenses),"Yia ta na'i uma, ba ana ta dede surata."
Grammar Core (Sentence Structures & Tenses),"Na pare ndou tana ole ama, mono na we'i ndou wai ole ina."
Grammar Core (Sentence Structures & Tenses),"Ba lodo tomoro, ami ta mai ka Wainyapu."
Grammar Core (Sentence Structures & Tenses),"Ba nyora a moli, a ta wole ka Rara."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Nyoko wa'i? B: Wa'i dede, au mai wali pasar."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Mu ka wai? B: E, au ka wai, ma ama ka kopi."
Conversational Data (Real-Life Dialogues & Exchanges),A: Na ana ta ngara hena? B: Ngara na Lado.
Conversational Data (Real-Life Dialogues & Exchanges),A: Mbe mu na'i? B: Au na'i ka uma marapu.
Conversational Data (Real-Life Dialogues & Exchanges),"A: Dede-dede we, mai ta wole ka pantai. B: E, ta wole rai lodo."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Mu ndou ka sekolah? B: Ndou, guru ta tuda buku waina."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Ina, pare ngara? B: Pare ndou matang, mai ka."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Rato ta mai? B: Taya, rato ta mai ba wulla kobu."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Au tonga ndara, mu tonga hena? B: Au tonga kambing."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Lodo hida, kita tarima tamu. B: E, ta bei siri pinang."
Code-Switching & Multilingualism,"Au harus ndou ka kantor, karena rapat mulai jam sambilan."
Code-Switching & Multilingualism,"Yia bilang, besok ta wole ka pasar kalau hujan taya."
Code-Switching & Multilingualism,Na ana belajar Kodi mono bahasa Indonesia ka sekolah.
Code-Switching & Multilingualism,"Ami chat dulu, baru ta pakat waktu kumpul."
Code-Switching & Multilingualism,"Kalau jaringan lemah, kirim pesan Kodi saja supaya jelas."
Code-Switching & Multilingualism,Ibu dokter bilang ana perlu istirahat mono ka obat tepat waktu.
Code-Switching & Multilingualism,"Rato menjelaskan adat, lalu pemuda tulis catatan di buku."
Code-Switching & Multilingualism,"Aku simpan file audio, supaya suara Kodi bisa dilatih model."
Code-Switching & Multilingualism,"Data ini harus bersih, jangan campur label yang salah."
Code-Switching & Multilingualism,"Di Waikabubak kami rapat pagi, lalu sore kembali ka kampung."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Ami mohon waktu rapat ba lodo Senin, supaya keputusan bisa ditulis rapi."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Pasien perlu minum obat dua kali sehari, mono kembali ba sakit taya reda."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Surat perjanjian ini harus dibaca oleh ama, ina, mono saksi adat."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Teknisi ta periksa kabel jaringan sebelum server mulai bekerja.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Guru menjelaskan aturan kelas dengan suara halus dan hormat.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Petugas kesehatan ta catat ngara pasien mono tanggal lahir.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Perusahaan ta bayar upah sesuai kerja, tanpa menunda hak pekerja."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Rapat desa dimulai setelah semua kepala suku duduk di balai.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dokumen tanah disimpan di kantor supaya keluarga tidak berselisih.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Operator ta matikan mesin ba tanda bahaya berbunyi.
"Idioms, Proverbs & Cultural Expressions","Habali a mekena, orang yang memberi hormat akan menerima hormat kembali."
"Idioms, Proverbs & Cultural Expressions",Witti wyulla mono limya lodo mengingatkan kita membaca tanda waktu.
"Idioms, Proverbs & Cultural Expressions",Ngara dede lebih berat daripada kain mahal.
"Idioms, Proverbs & Cultural Expressions","Meke taya bisa dibeli, tetapi meke tumbuh dari laku baik."
"Idioms, Proverbs & Cultural Expressions","Ba kabisu rukun, batu besar pun bisa dipindah bersama."
"Idioms, Proverbs & Cultural Expressions",Air kecil yang sabar akhirnya sampai ke laut.
"Idioms, Proverbs & Cultural Expressions",Mulut yang cepat sering meninggalkan hati yang luka.
"Idioms, Proverbs & Cultural Expressions",Rumah tinggi berdiri karena tiang saling menjaga.
"Idioms, Proverbs & Cultural Expressions",Orang yang lupa asal akan tersesat di jalan pulang.
"Idioms, Proverbs & Cultural Expressions",Sirih pinang yang dibagi membuka pintu bicara.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Mbe pasar bokolo? A: Pasar bokolo na'i dekat jalan utama.
