Categories,Sentences
1️⃣ Grammar Core (Sentence Structures & Tenses),Jé parle Jèrriais châque jour.
1️⃣ Grammar Core (Sentence Structures & Tenses),Nou s'en va au maîrtchi d'main.
1️⃣ Grammar Core (Sentence Structures & Tenses),Il a fini s'n ouvrage hie.
1️⃣ Grammar Core (Sentence Structures & Tenses),Jé n'ai pon veu l'film.
1️⃣ Grammar Core (Sentence Structures & Tenses),"Si j'avais l'temps, j'étudierais pus."
1️⃣ Grammar Core (Sentence Structures & Tenses),La maîson s'trouve bâtie en 1850.
1️⃣ Grammar Core (Sentence Structures & Tenses),"Quand tu viendras, jé t'attendrai."
1️⃣ Grammar Core (Sentence Structures & Tenses),Ils étaient partis avant l'plleinne.
1️⃣ Grammar Core (Sentence Structures & Tenses),Nous serons contents si tout va bein.
1️⃣ Grammar Core (Sentence Structures & Tenses),Elle fut invitée à la réüniôn officielle.
2️⃣ Conversational Data (Real-Life Dialogues & Exchanges),"— Coumme est qu'ça va? — Jé vais bein, et té?"
2️⃣ Conversational Data (Real-Life Dialogues & Exchanges),"— T'as vu Pierre à Saint Hélier? — Na, pas enco."
2️⃣ Conversational Data (Real-Life Dialogues & Exchanges),— Qué qu'tu fais c'té sé? — J'étudie pour m'n examen.
2️⃣ Conversational Data (Real-Life Dialogues & Exchanges),"— On s'ra au café pus tard? — D'acco, vers sîx heures."
2️⃣ Conversational Data (Real-Life Dialogues & Exchanges),— Pouorquoi t'es en r'tard? — L'autobus était en r'tard.
2️⃣ Conversational Data (Real-Life Dialogues & Exchanges),"— T'as mangi? — Oyi, j'ai déj'nâ à midi."
2️⃣ Conversational Data (Real-Life Dialogues & Exchanges),— Qué temps fait-i? — I pleut un p'tit peu.
2️⃣ Conversational Data (Real-Life Dialogues & Exchanges),"— Tu viens à la fêthe? — Oyi, avec plaisi."
2️⃣ Conversational Data (Real-Life Dialogues & Exchanges),"— C'est cher icitte? — Non, c'est rîsonnable."
2️⃣ Conversational Data (Real-Life Dialogues & Exchanges),"— On s'parle d'main? — D'acco, à bétôt."
3️⃣ Code-Switching & Multilingualism,Jé travaille remote à l'office à Saint Hélier.
3️⃣ Code-Switching & Multilingualism,Nou avons un meeting à dix heures au bureau.
3️⃣ Code-Switching & Multilingualism,Il a booké les tickets pouor Londres.
3️⃣ Code-Switching & Multilingualism,Jé fais du shopping au centre-ville.
3️⃣ Code-Switching & Multilingualism,Elle envoie un email au client.
3️⃣ Code-Switching & Multilingualism,On a organisé un workshop éducatif.
3️⃣ Code-Switching & Multilingualism,Jé downloadé l'document hier sé.
3️⃣ Code-Switching & Multilingualism,Nou parlons frangllais à l'école.
3️⃣ Code-Switching & Multilingualism,Il prépare un report pouor l'équipe.
3️⃣ Code-Switching & Multilingualism,Elle update son profil en ligne.
4️⃣ Formal & Professional Speech,Veuillez soumettre vot' demande par écrit.
4️⃣ Formal & Professional Speech,Le contrat sera signé par les deux parties.
4️⃣ Formal & Professional Speech,La réüniôn commencera à neuf heures précises.
4️⃣ Formal & Professional Speech,Nous confirmons la réception d'vot' message.
4️⃣ Formal & Professional Speech,Ce traitement nécessite une consultation médicale.
4️⃣ Formal & Professional Speech,Le tribunal rendra sa décision d'main.
4️⃣ Formal & Professional Speech,Veuillez respecter les règlements établis.
4️⃣ Formal & Professional Speech,La compagnie annonce une expansion régionale.
4️⃣ Formal & Professional Speech,Ce rapport technique détaille les procédures.
4️⃣ Formal & Professional Speech,Nous apprécions vot' collaboration professionnelle.
"5️⃣ Idioms, Proverbs & Cultural Expressions",Il a la téthe dure coumme un caillou.
"5️⃣ Idioms, Proverbs & Cultural Expressions",Nou n'peut pon faire d'omelette sans casser des œufs.
"5️⃣ Idioms, Proverbs & Cultural Expressions",Elle est fiéthe coumme un paon.
"5️⃣ Idioms, Proverbs & Cultural Expressions",Jé suis dans d'beaux draps.
"5️⃣ Idioms, Proverbs & Cultural Expressions",Il pleut des cordes d'pis hier.
"5️⃣ Idioms, Proverbs & Cultural Expressions",Ch'est en forgeant qu'on devient forgeron.
"5️⃣ Idioms, Proverbs & Cultural Expressions",Elle court deux lièvres à la feis.
"5️⃣ Idioms, Proverbs & Cultural Expressions",Il a l'cœur sus la main.
"5️⃣ Idioms, Proverbs & Cultural Expressions",Nou faut battre le fe au chaud.
"5️⃣ Idioms, Proverbs & Cultural Expressions",Chacun voit midi à sa porte.
6️⃣ Question-Answer Pairs (FAQ & Contextual Understanding),Où est la Bibliotèque Publique? Elle est près d'la Place du Marchi.
6️⃣ Question-Answer Pairs (FAQ & Contextual Understanding),Qué qu'est l'Jèrriais? Ch'est la langue traditionnelle dé Jèrri.
6️⃣ Question-Answer Pairs (FAQ & Contextual Understanding),Quand fête-t-on la Bataille des Fleurs? En août.
6️⃣ Question-Answer Pairs (FAQ & Contextual Understanding),Qui est l'Bailli actuel? Il représente la Couronne.
6️⃣ Question-Answer Pairs (FAQ & Contextual Understanding),Pouorquoi apprend-on l'Jèrriais? Pouor préserver la culture.
6️⃣ Question-Answer Pairs (FAQ & Contextual Understanding),Coumme est qu'on dit 'bonjour'? On dit 'Bouônjour'.
6️⃣ Question-Answer Pairs (FAQ & Contextual Understanding),Où s'trouve Mont Orgueil? À Grouville.
6️⃣ Question-Answer Pairs (FAQ & Contextual Understanding),Combien d'habitants y a-t-i à Jèrri? Environ cent mille.
6️⃣ Question-Answer Pairs (FAQ & Contextual Understanding),Qué qu'est l'Assemblée des États? Le parlement dé l'île.
6️⃣ Question-Answer Pairs (FAQ & Contextual Understanding),Quand commence l'école? En septembre.
7️⃣ Commands & Instructions (Imperative Sentences),"Ferme la porte, s'i t'pliaît."
7️⃣ Commands & Instructions (Imperative Sentences),Écoute attentivement la leçon.
7️⃣ Commands & Instructions (Imperative Sentences),Prends tes livres et assieds-té.
7️⃣ Commands & Instructions (Imperative Sentences),Appelez le service client immédiatement.
7️⃣ Commands & Instructions (Imperative Sentences),Envoyez le document avant midi.
7️⃣ Commands & Instructions (Imperative Sentences),Reste icitte et attends.
7️⃣ Commands & Instructions (Imperative Sentences),"Parle pus haut, jé n'entends pon."
7️⃣ Commands & Instructions (Imperative Sentences),Ne touche pas à çou-là.
7️⃣ Commands & Instructions (Imperative Sentences),Suivez les instructions affichées.
7️⃣ Commands & Instructions (Imperative Sentences),Répondez clairement à la question.
8️⃣ Named Entity Recognition (NER) Data,Saint Hélier est la capitale dé Jèrri.
8️⃣ Named Entity Recognition (NER) Data,La fête aura lieu à la Place du Marchi.
8️⃣ Named Entity Recognition (NER) Data,Pierre Le Sueur travaille à Jersey Telecom.
8️⃣ Named Entity Recognition (NER) Data,La réunion se tient au States Building.
8️⃣ Named Entity Recognition (NER) Data,Elizabeth II était Reine du Royaume-Uni.
8️⃣ Named Entity Recognition (NER) Data,Mont Orgueil domine la baie dé Grouville.
8️⃣ Named Entity Recognition (NER) Data,La Société Jersiaise protège l'histoire locale.
8️⃣ Named Entity Recognition (NER) Data,L'Hôtel de France se trouve à Saint Saviour.
8️⃣ Named Entity Recognition (NER) Data,La Bataille des Fleurs attire des touristes.
8️⃣ Named Entity Recognition (NER) Data,L'aéroport dé Jèrri est situé à Saint Peter.
9️⃣ Sentiment Analysis Data (Emotion & Opinion-based Sentences),Jé suis ravi dé cette nouvèlle.
