Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Umalistu nga naggapu si Ana ta balay na anna nallet ta merkado ta aggimet si baggat.
Grammar Core (Sentence Structures & Tenses),Maginnum kami ta kapia kada umma ta pamalubag mi ta karayan.
Grammar Core (Sentence Structures & Tenses),Makannak ku ta pancit Cabagan nu malpas ku yayya nga trabaho.
Grammar Core (Sentence Structures & Tenses),Nangatud da ira nga estudyante ta eskwela antes nga immulan.
Grammar Core (Sentence Structures & Tenses),Ikkan ku ira ta libro nu makkay da nga magbasa ta Ibanag.
Grammar Core (Sentence Structures & Tenses),Arak ku paga nasingan y Marlon ta plasa ngana ngari.
Grammar Core (Sentence Structures & Tenses),Pinatadday na y surat ta opisina tapenu mabasa na y kapitan.
Grammar Core (Sentence Structures & Tenses),Mapia nga matalak y balay nu ikaraga ta pamilya kada aldaw.
Grammar Core (Sentence Structures & Tenses),Makipaguri kami kuman ta guro nu ari kami makaginnawa ta leksiyon.
Grammar Core (Sentence Structures & Tenses),Nga ari ka mappan ta Tuguegarao nu makagi y doktor nga magreposo ka.
Conversational Data (Real-Life Dialogues & Exchanges),"Pedro: Kumusta ka, Liza? Liza: Mapia, mabbalo; ikaw, nanga ngana y ubra mu?"
Conversational Data (Real-Life Dialogues & Exchanges),"Nanay: Nakkakan kan? Anak: Ari paga, manang; maguray nak ta kanen nga inangay mu."
Conversational Data (Real-Life Dialogues & Exchanges),"Guro: Sinu y makabalin nga magbasa? Estudyante: Sikan, ma'am, makkay ku nga padasen."
Conversational Data (Real-Life Dialogues & Exchanges),"Vendor: Pira y kayat mu nga kamatis? Mammasing: Duwa kilo, ta mappia y lutuen mi."
Conversational Data (Real-Life Dialogues & Exchanges),"Amigo: Mappan ta kapiyan? Amiga: Ari ngana, ta addan tu meeting ku ta hapon."
Conversational Data (Real-Life Dialogues & Exchanges),"Lolo: Ikkam mu y silaw ta lamisa. Apo: Uwen, lolo, iturak ku ngana."
Conversational Data (Real-Life Dialogues & Exchanges),"Manguma: Nalpas mu y irigasyon? Kaddua: Ari paga, ta nabannug y motor."
Conversational Data (Real-Life Dialogues & Exchanges),Doktor: Anni y marikna mu? Pasiente: Masakit y ulo ku anna nabannug y baggi ku.
Conversational Data (Real-Life Dialogues & Exchanges),"Kapitbahay: Mabbalo ta tulong mu kakugab. Babbay: Awan tu anni, maggagian kitam."
Conversational Data (Real-Life Dialogues & Exchanges),"Estudyante: Sir, mabalin ku nga ipasa intono Lunes? Guro: Mabalin, ngem ipasa mu antes alas otso."
Code-Switching & Multilingualism,"Nag-order kami ta online, ngem ta balay mi Ibanag y usapan mi."
Code-Switching & Multilingualism,"Please, ikkam mu y charger ku, ta malalowbat y cellphone ku."
Code-Switching & Multilingualism,Nag-meeting y grupo ta barangay hall tapenu paguruyan y project proposal.
Code-Switching & Multilingualism,"Okay ngana y report, ngem mas mapia nu addan summary ta Ibanag."
Code-Switching & Multilingualism,"Ma'am, mabalin ku bang i-email y assignment intono bigat?"
Code-Switching & Multilingualism,Nag-search si Jessa ta internet para ta datos nga usaren na ta klase.
Code-Switching & Multilingualism,"Y driver nag-ingana, 'fasten your seatbelt,' anna kinagi na pay ta Ibanag."
Code-Switching & Multilingualism,"Nag-practice kami ta pronunciation, tapos nag-record kami ta audio samples."
