Category,Sentence
Grammar Core (Sentence Structures & Tenses),Nandeha tany an-tsena aho omaly.
Grammar Core (Sentence Structures & Tenses),Mihinana vary amin’anana izy isan’andro.
Grammar Core (Sentence Structures & Tenses),Hanao fitsangatsanganana izahay rahampitso.
Grammar Core (Sentence Structures & Tenses),Raha nahita azy aho dia niarahaba azy.
Grammar Core (Sentence Structures & Tenses),Tsy maintsy mamita ny asa ianao alohan’ny farany herinandro.
Grammar Core (Sentence Structures & Tenses),Voasoratra ny taratasy tamin’ny herinandro lasa.
Grammar Core (Sentence Structures & Tenses),Tsy mbola nahita trano lehibe tahaka itony aho.
Grammar Core (Sentence Structures & Tenses),Efa nanomana ny sakafo ve ianao?
Grammar Core (Sentence Structures & Tenses),Nolazainy fa ho avy rahampitso izy.
Grammar Core (Sentence Structures & Tenses),Hisy fivoriana amin’ny faha-dimy ora hariva.
Conversational Data (Real-Life Dialogues & Exchanges),"Salama, manao ahoana ianao?"
Conversational Data (Real-Life Dialogues & Exchanges),"Tsara, misaotra! Ary ianao?"
Conversational Data (Real-Life Dialogues & Exchanges),Ahoana no ahatongavana any amin’ny banky?
Conversational Data (Real-Life Dialogues & Exchanges),Mila manaraka an’iny lalana iny ianao.
Conversational Data (Real-Life Dialogues & Exchanges),Misy toerana ahafahanao misakafo ve eto akaiky?
Conversational Data (Real-Life Dialogues & Exchanges),"Eny, eo amin’ny zoron-dalana misy trano fisakafoanana tsara."
Conversational Data (Real-Life Dialogues & Exchanges),Ahoana ny toetr’andro anio?
Conversational Data (Real-Life Dialogues & Exchanges),Mangatsiaka kely fa tsy ratsy loatra.
Conversational Data (Real-Life Dialogues & Exchanges),Afaka manampy ahy amin’ity fanontaniana ity ve ianao?
Conversational Data (Real-Life Dialogues & Exchanges),"Mazava ho azy, inona no ilainao?"
Code-Switching & Multilingualism,Mila manao login ianao alohan’ny hampiasana ilay app.
Code-Switching & Multilingualism,Rahoviana ny next meeting-nay?
Code-Switching & Multilingualism,Tena important ilay deadline fa aza hadino.
Code-Switching & Multilingualism,Handefa email amin’ny HR aho rahampitso.
Code-Switching & Multilingualism,Aleo atao quick call mba hamahana an’ity olana ity.
Code-Switching & Multilingualism,Tsy hitako ilay file tao amin’ny shared folder.
Code-Switching & Multilingualism,Nandray decision haingana be ny team.
