Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Iñche kimn Mapudungun mew tüfachi antü.
Grammar Core (Sentence Structures & Tenses),Eymi kimlay Mapudungun mew tüfachi antü.
Grammar Core (Sentence Structures & Tenses),Iñchiñ kimay Mapudungun mew küla antü mu.
Grammar Core (Sentence Structures & Tenses),Fey chi wentru müley ruka mew.
Grammar Core (Sentence Structures & Tenses),Feychi zomo mülelay ruka mew.
Grammar Core (Sentence Structures & Tenses),Iñche amun Temuko mew ayer.
Grammar Core (Sentence Structures & Tenses),Eymi amay Temuko mew müten.
Grammar Core (Sentence Structures & Tenses),Fey tañi ruka küme küdawün mew nien.
Grammar Core (Sentence Structures & Tenses),Kiñe pichikeche ayüley kimeltuwün mew.
Grammar Core (Sentence Structures & Tenses),Feychi che müley tañi küdaw mew.
Conversational Data (Real-Life Dialogues & Exchanges),"Mari mari, chumleymi tüfa?"
Conversational Data (Real-Life Dialogues & Exchanges),"Küme tüfa, feychi?"
Conversational Data (Real-Life Dialogues & Exchanges),Chumngelu tami pu che?
Conversational Data (Real-Life Dialogues & Exchanges),Küme müley tañi pu wenüy.
Conversational Data (Real-Life Dialogues & Exchanges),Cheu müleymi tüfachi antü?
Conversational Data (Real-Life Dialogues & Exchanges),Iñche mülen ruka mew.
Conversational Data (Real-Life Dialogues & Exchanges),Eymi chem küdaw müley tami?
Conversational Data (Real-Life Dialogues & Exchanges),Iñche küdawün mew mülen.
Conversational Data (Real-Life Dialogues & Exchanges),"Feley, tüfachi antü küme müley."
Conversational Data (Real-Life Dialogues & Exchanges),"Peukayal, wenüy."
Code-Switching & Multilingualism,Iñche study-n Mapudungun ka English.
Code-Switching & Multilingualism,Eymi amay meeting mew Temuko mew.
Code-Switching & Multilingualism,Feychi profesor kimeltuy Mapudungun online.
Code-Switching & Multilingualism,Iñche nien kiñe project Mapudungun mew.
Code-Switching & Multilingualism,Eymi müley hospital mew duty mu.
Code-Switching & Multilingualism,Feychi estudiante wirin report Mapudungun mew.
Code-Switching & Multilingualism,Iñchiñ trawün meeting mew kiñe ruka mew.
Code-Switching & Multilingualism,Iñche upload-n kiñe archivo Mapudungun mew.
Code-Switching & Multilingualism,Eymi discuss-n kiñe tema Mapuche kimün mew.
Code-Switching & Multilingualism,Feychi equipo küdawün software mew.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Feychi küdawfe müley hospital mew Temuko mew.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tüfachi documento wirintukun Mapudungun mew.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Feychi abogado nütramkan kiñe admapu mew.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kiñe doktor kimeltuy che küme mongen mew.
