Categories,Sentences
Grammar Core (Sentence Structures & Tenses),E fano au ki te fale i nāeahi.
Grammar Core (Sentence Structures & Tenses),Ko au ne kai i te ika i te pō nei.
Grammar Core (Sentence Structures & Tenses),Ka mālōhi a ia mā fakamoe.
Grammar Core (Sentence Structures & Tenses),Kua fakamāopoopo te tamāhine i te meakai.
Grammar Core (Sentence Structures & Tenses),E lē māopoopo au ki te mea tenā.
Grammar Core (Sentence Structures & Tenses),"Mei kehe te āhua, e fiafia au."
Grammar Core (Sentence Structures & Tenses),E se mafai ne au ke fano mā te vae.
Grammar Core (Sentence Structures & Tenses),"Kāe ko te mea tonu, ne manako au ke fai a te galuega."
Grammar Core (Sentence Structures & Tenses),"Kā ko te taimi māea, e fai te fale fou."
Grammar Core (Sentence Structures & Tenses),E mafaufau au me e mālohi te tagata tenā.
Conversational Data (Real-Life Dialogues & Exchanges),Talofa! E pēfea koe i te aho nei?
Conversational Data (Real-Life Dialogues & Exchanges),"E lelei au, fakafetai! A koe?"
Conversational Data (Real-Life Dialogues & Exchanges),Ko ai te igoa o koe?
Conversational Data (Real-Life Dialogues & Exchanges),Ko toku igoa ko Malia.
Conversational Data (Real-Life Dialogues & Exchanges),E fia inu kofe koe?
Conversational Data (Real-Life Dialogues & Exchanges),"Ioe, fakafetai, e fiafia au ki te kofe mālū."
Conversational Data (Real-Life Dialogues & Exchanges),Ko fea te kaina o koe?
Conversational Data (Real-Life Dialogues & Exchanges),Ko au e nofo i Atafu.
Conversational Data (Real-Life Dialogues & Exchanges),E fia fano tāua ki te tai i te afiafi?
Conversational Data (Real-Life Dialogues & Exchanges),"Ioe, e aoga te mālōlō i te tai."
Code-Switching & Multilingualism,Ko au ne go shopping i Nukunonu.
Code-Switching & Multilingualism,E cool a ia mā te āhua o tena talanoa.
Code-Switching & Multilingualism,"Fakafetai, bro, e awesome te kai nei!"
Code-Switching & Multilingualism,"Ioe, e ok au mā te mea tenā."
Code-Switching & Multilingualism,Ko te meeting e next week i Apia.
Code-Switching & Multilingualism,E like au ke watch movies mā taku fanau.
Code-Switching & Multilingualism,Ko te teacher ne explain i te lesson mā te Tokelau-English.
Code-Switching & Multilingualism,"Ia, e fine, let's go!"
Code-Switching & Multilingualism,"Kāti la, we move mā te fakamālie."
Code-Switching & Multilingualism,E chill a te tamāloa mā te āho katoa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Fakafetai mō te avanoa ke fai te lipoti.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",E tāua te fakamaoni i te galuega a te tino katoa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ko te fakamatalaga nei e tāua mō te pulega.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",E fai a te fono i te aso 10 o Novema.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ko te fomaʻi ne fakamāopoopo te gasegase.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",E manaʻomia te tagata mālosi mō te tulaga nei.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ko te pepa tulafono e fai i te ofisa o te malo.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",E manakogina te fealofani i te fakapotopotoga.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ko te lipoti fakaoti e tuku atu i te pule.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ko te galuega nei e fesoasoani ki te atinae o Tokelau.
"Idioms, Proverbs & Cultural Expressions",E lē toe fakataulaga te ika kua māvae.
"Idioms, Proverbs & Cultural Expressions",Ko te vāega o te lā e lē moe.
"Idioms, Proverbs & Cultural Expressions",E lē mafai ne te tagata e tasi ke amo te motu katoa.
"Idioms, Proverbs & Cultural Expressions","Ko te tagata mālie, ko te tagata poto."
"Idioms, Proverbs & Cultural Expressions","E mou te lā, e lē mou te manatu."
"Idioms, Proverbs & Cultural Expressions",E iloa te tagata i tena galuega.
"Idioms, Proverbs & Cultural Expressions","Ko te vā o te tagata mā te lagi, e tasi."
"Idioms, Proverbs & Cultural Expressions",E fua te niu i te fua muamua.
"Idioms, Proverbs & Cultural Expressions",E lē fai fua te matagi e aunoa mā te galu.
"Idioms, Proverbs & Cultural Expressions","Ko te loto lelei, ko te alofa tonu."
Question-Answer Pairs (FAQ & Contextual Understanding),Fesili: Ko fea e maua ai te ika? — Tali: I te tai i te afiafi.
Question-Answer Pairs (FAQ & Contextual Understanding),"Fesili: E pēfea te tau i te aho nei? — Tali: E mālie, e lē māfana."
Question-Answer Pairs (FAQ & Contextual Understanding),Fesili: Ko ai te faifeau i te ekalesia? — Tali: Ko Patele Mika.
Question-Answer Pairs (FAQ & Contextual Understanding),Fesili: E fia tausaga koe? — Tali: E sefulu mā lua oku tausaga.
Question-Answer Pairs (FAQ & Contextual Understanding),Fesili: Ko te taimi hea te fono? — Tali: I te lua o te afiafi.
Question-Answer Pairs (FAQ & Contextual Understanding),Fesili: Ko fea te kaina o koe? — Tali: I Nukunonu.
Question-Answer Pairs (FAQ & Contextual Understanding),"Fesili: E fiafia koe ki te pese? — Tali: Ioe, e fiafia au."
Question-Answer Pairs (FAQ & Contextual Understanding),"Fesili: E lelei te kai nei? — Tali: Ioe, e mālie tonu."
Question-Answer Pairs (FAQ & Contextual Understanding),Fesili: Ko ai te tamāhine a Malia? — Tali: Ko Losa.
Question-Answer Pairs (FAQ & Contextual Understanding),Fesili: E fia te tau o te vaka? — Tali: E tolu afe tālā.
Commands & Instructions (Imperative Sentences),Haere koe ki te fale!
Commands & Instructions (Imperative Sentences),Tautu mai te vai!
