Categories,Sentences
Grammar Core (Sentence Structures & Tenses),"Evò gràfo mia gràmmata sti mana mu, ce apùrio enna ti steìlo me ton aderfò mu."
Grammar Core (Sentence Structures & Tenses),"Esù ìpi pos den ìches kerò, ma tora èchise kardia na matthìsi."
Grammar Core (Sentence Structures & Tenses),I cìni ìrtane sto chòri prin na vrasì o ilio.
Grammar Core (Sentence Structures & Tenses),Emì enna pàme sto choràfi an o cerò èni kalò.
Grammar Core (Sentence Structures & Tenses),"An ìcha perissòtero chròno, ìthela na milò panta Griko me ta pedìa."
Grammar Core (Sentence Structures & Tenses),To spìti chtìstike apo ton pàppu mu me petra ce ipomonì.
Grammar Core (Sentence Structures & Tenses),Den mu arèsi na afìno ta vivlìa apàno sto trapezi.
Grammar Core (Sentence Structures & Tenses),O daskàlo mas mathènni pos i glòssa kratìte me tin pratìa.
Grammar Core (Sentence Structures & Tenses),Esì ìchete tragudìsi ola ta palèa tragùdia tis festa.
Grammar Core (Sentence Structures & Tenses),Na min fovithìs otan akùise mia lèxi ka den gnorìzise.
Conversational Data (Real-Life Dialogues & Exchanges),"— Kalimèra, Maria, pu pai? — Pao stin agorà na pàro psomì ce frùta."
Conversational Data (Real-Life Dialogues & Exchanges),"— Èchise lìgo nerò? — Ècho, pàre to potìri ce kàtse kontà mu."
Conversational Data (Real-Life Dialogues & Exchanges),"— Ti kàmnise apopse? — Menno sto spìti, jatì èrchete i nona mu."
Conversational Data (Real-Life Dialogues & Exchanges),"— Su arèsi o choròs tis pizzica? — Mu arèsi polì, ma protimò ta grika tragùdia."
Conversational Data (Real-Life Dialogues & Exchanges),"— Pote arxìzi to màthima? — Arxìzi stis eftà, ma kalò enna ìrtime pio norìs."
Conversational Data (Real-Life Dialogues & Exchanges),"— Ikùsate tin kambàna? — Nai, mas kalì sto panigìri tis platèas."
Conversational Data (Real-Life Dialogues & Exchanges),"— Pòs ìne o aderfò su? — Èni kalà, dulèi tora sto ergastìri."
Conversational Data (Real-Life Dialogues & Exchanges),"— Thèlise voìtheia me to kalàthi? — Efcharistò, to krato monàchu mu."
Conversational Data (Real-Life Dialogues & Exchanges),"— Pame na perpatìsume os ton ànemo? — Pame, ma pàre tin zakèta su."
Conversational Data (Real-Life Dialogues & Exchanges),— Jatì jelàte? — Jatì o pappù mas ìpe mia palèa istòria.
Code-Switching & Multilingualism,"Sto spìti milùme Griko, ma sto scholìo ta pedìa akùne ce àlles glòsses."
Code-Switching & Multilingualism,I mana mu allàzi glòssa otan milì me tin jatrosìna ce xanaγirìzi sto Griko sto trapezi.
Code-Switching & Multilingualism,O neòtero aderfò mu rotà mia lèxi grika ce amèso vrìski tin alli sti glòssa tis douliàs.
Code-Switching & Multilingualism,"Stin agorà i γriè kane paraponìa me Griko, ce oi néoi apokrìnunte me mikrà kommàtia apo àlles foniès."
Code-Switching & Multilingualism,"O daskàlo zità na kratùme tis rìzes tis glòssas mas, akòma ki an gràfume se dio alfavìta."
Code-Switching & Multilingualism,"Sta minìmata tis pareas, mia fràsi arxìzi grika ce telèftai me lèxi tis kathimerinìs polis."
Code-Switching & Multilingualism,"Otane traguδùme, i palèes lèxise menùne grikes, ma o rithmòs feri thimìseis apo ola ta chorìa."
Code-Switching & Multilingualism,"I nona mu katalavèni ta pedìa akòma ki an anakatevune ta lògia, jatì vlepì tin kardia tus."
Code-Switching & Multilingualism,"Gia to programma tis glòssas, simionùme pote mia lèxi èni grika ce pote èrchete apo allù."
Code-Switching & Multilingualism,"Sto kafenìo o logos pernà apo Griko se glòsses tis agoràs, ma i filìa menni idia."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Parakalò, ypogràpsate to engrafo mono afù diavàsete olus tus orus me prosochì."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",I sinantisi tis kinòtitas enna arxìsi stis ennea ce ta praktika enna kratithùne sto archeìo.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","O giatròs mas simvulèvi na pìnnume nerò, na xekurazùme ce na epistrefùme an o ponos menni."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",I eteria dilòni pos i paràdosi ton ergon enna ginì prin apo tin dekati tou mina.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Gia technikì ypostìrixi, stilete tin perigrafì tou provlìmatos me ikòna ce arithmò siskevìs."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",To dimotikò grafìo parakalì tus polìtes na kratùne seirà ce na milùne me sevasmò.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","I simvasi echi ischì apo simera os to telos tou chronu, ektòs an grafì allì apòfasi."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",O nosokòmos exìgise stin ikogènia pos i therapìa chriàzete treis meres parakolùthisi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Sto ergastìri, kathe ergàtis forì prostasìa prin na angìxi ta michanìmata."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",I proedrìa zità katharà dedomèna prin na parei apòfasi gia to neo programma.
"Idioms, Proverbs & Cultural Expressions","Opù kratì tin glòssa, kratì ce tin psichì tou choriù."
"Idioms, Proverbs & Cultural Expressions",To psomì choris tragùdi èni misò trapezi.
"Idioms, Proverbs & Cultural Expressions","San pernà o ànemos apo tis elìes, fèrni fones ton palèon."
"Idioms, Proverbs & Cultural Expressions","Mikrà lèxi, megàli skia sto stòma tou γerù."
"Idioms, Proverbs & Cultural Expressions","Opos i petra sto kalderìmi, etsi menni i mnimì sto laò."
"Idioms, Proverbs & Cultural Expressions",Min pouleìs ton ilio prin na vgi apò tin thàlassa.
"Idioms, Proverbs & Cultural Expressions","I kardia pu den akùi tragùdi, gèrni prin tin ora tis."
"Idioms, Proverbs & Cultural Expressions","Sto panigìri gnorìzise ton filo, sto ponò gnorìzise ton aderfò."
"Idioms, Proverbs & Cultural Expressions","Kalì foni anoìgi porta, kakì foni klìni ce parathìri."
"Idioms, Proverbs & Cultural Expressions","Opoios speìrni sevasmò, therìzi kalimères."
Question-Answer Pairs (FAQ & Contextual Understanding),"Ti èni i glòssa Griko? Èni i foni ton choriòn mas, palèa ce zontanì."
Question-Answer Pairs (FAQ & Contextual Understanding),"Pu borùme na màthume kalà ta tragùdia? Sto spìti, sto scholìo ce kontà stus γerùs."
