Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Bantfu bayahamba baye emakethe namhlanje ekuseni.
Grammar Core (Sentence Structures & Tenses),Ngiye ngafundza incwadzi yami ngaphambi kwekudla.
Grammar Core (Sentence Structures & Tenses),Siyatawuhlanyela ummbila uma imvula ifika ngesikhatsi.
Grammar Core (Sentence Structures & Tenses),Akakhulumi kakhulu ngoba usalalele indzaba yabogogo.
Grammar Core (Sentence Structures & Tenses),Indlu yakhiwa ngematje netingodvo leticinile.
Grammar Core (Sentence Structures & Tenses),Bengingatsandza kutsi bantfwana bafundze siPhuthi kahle.
Grammar Core (Sentence Structures & Tenses),"Nawungangisita, ngingawucedza lomsebenti masinyane."
Grammar Core (Sentence Structures & Tenses),Bekungakafiki titfunywa ngesikhathi umhlangano ucala.
Grammar Core (Sentence Structures & Tenses),Lisango alivulwanga ngobe sikhiya silahlekile.
Grammar Core (Sentence Structures & Tenses),Utawube asebentile emahora lamanyenti nase kushona lilanga.
Conversational Data (Real-Life Dialogues & Exchanges),"Sawubona, mfowetfu; uvuke njani namhlanje?"
Conversational Data (Real-Life Dialogues & Exchanges),"Ngivuke kahle, kodvwa kubandza kakhulu eQacha's Nek."
Conversational Data (Real-Life Dialogues & Exchanges),Ungangitsengela sinkhwa uma udlula esitolo?
Conversational Data (Real-Life Dialogues & Exchanges),"Yebo, ngitawusitsenga; ufuna neswayi yini?"
Conversational Data (Real-Life Dialogues & Exchanges),"Cha, ngibonga, ekhaya sisenalo lesanele."
Conversational Data (Real-Life Dialogues & Exchanges),Usalikhumbula liculo lesalifundza esikolweni?
Conversational Data (Real-Life Dialogues & Exchanges),"Ngiyalikhumbula, futsi bantfwana balicula emcimbini."
Conversational Data (Real-Life Dialogues & Exchanges),Kuhle loko; ake sililolonge kusihlwa sonkhe.
Conversational Data (Real-Life Dialogues & Exchanges),Ngitawubuya nase ngiqeda kusebenta emasimini.
Conversational Data (Real-Life Dialogues & Exchanges),Ngitawukulindza edvute nelisango lelikhulu.
Code-Switching & Multilingualism,"Ngitawuthumela i-report kusihlwa, bese ngikubita ngefoni."
Code-Switching & Multilingualism,Make utsite meeting itawucala emva kwekudla kwasemini.
Code-Switching & Multilingualism,Bantfwana basebentisa tablet kufundza emagama esiPhuthi.
Code-Switching & Multilingualism,Please ungakhohlwa kuvala likhompyutha ngaphambi kwekuhamba.
Code-Switching & Multilingualism,"Le app iyasita, kodvwa idzinga emagama lamasha."
Code-Switching & Multilingualism,"Sisendleleni to Maseru, futsi sitawufika kusihlwa."
Code-Switching & Multilingualism,Teacher ucele kutsi sibhale indzaba ngemndeni wetfu.
Code-Switching & Multilingualism,Ngibhukhe appointment kudokotela ngoba angitivi kahle.
Code-Switching & Multilingualism,"Wifi iyasebenta, ngako singalanda tifundvo manje."
Code-Switching & Multilingualism,Ngicela ungiforward-ele le email yemhlangano.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ngicela kutsi lihhovisi linikete ikhophi yesivumelwano ngaphambi kweLwesihlanu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Sibhedlela sitawemukela tiguli letinemphawu tekushisa lomkhulu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Inkampani yetfu iyavuma kubhadala timali letibhaliwe ku-invoyisi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ummeli uchazile kutsi sivumelwano sidzinga kusayinwa bafakazi lababili.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Umphatsi ubonge basebenti ngekugcina likhwalithi yemsebenti iphakeme.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kudzingeka kutsi imininingwane yesiguli igcinwe iyimfihlo.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Sicelo sakho sitawubuyekezwa ngekomidi ngaphambi kwekuphela kwenyanga.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Uthisha uyacela kutsi labafundzi baletse emaphepha ekuhlolwa kusasa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Lenqubo yetekhnoloji inciphisa emaphutsa ekubhalisa imininingwane.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Siyacela nifike ngesikhatsi, ngoba luhlolo lutawucala ngehora lesishiyagalombili."
"Idioms, Proverbs & Cultural Expressions",Lizwi lemkhulu liyindvuku endleleni yemntfwana.
"Idioms, Proverbs & Cultural Expressions","Inkhomo ingazala ludzaka, kodvwa umnikati uyayati imbewu yayo."
"Idioms, Proverbs & Cultural Expressions",Umuntfu akakhi likhaya yedvwa; takhiwa tandla letinyenti.
"Idioms, Proverbs & Cultural Expressions",Imvula lenkhulu ibonakala ngemafu lasondzelene.
"Idioms, Proverbs & Cultural Expressions","Lilanga alifihlwa ngumunwe, liciniso liyavela ekugcineni."
"Idioms, Proverbs & Cultural Expressions","Indlela ibutwa kulabaphambili, hhayi kulabahlala emuva."
"Idioms, Proverbs & Cultural Expressions",Kudla kwebantfu akupheli uma tinhlitiyo tivulekile.
"Idioms, Proverbs & Cultural Expressions",Umlilo lomncane ungashisa siganga sonkhe uma unganakwa.
"Idioms, Proverbs & Cultural Expressions",Lwati luhamba netinyawo; kufanele uye lapho lukhona.
"Idioms, Proverbs & Cultural Expressions","Umfula awukhohlwa indlela yawo, nome imvula imbi."
Question-Answer Pairs (FAQ & Contextual Understanding),Umbuto: Uya kuphi namhlanje? Imphendvulo: Ngiya emakethe kuyotsenga kudla.
Question-Answer Pairs (FAQ & Contextual Understanding),Umbuto: Ngubani lofundzisa siPhuthi? Imphendvulo: NguMma Mokoena esikolweni setfu.
Question-Answer Pairs (FAQ & Contextual Understanding),Umbuto: Kungani umhlangano uhlehlisiwe? Imphendvulo: Uhlehlisiwe ngoba luhambo lwetimenywa lubambezelekile.
Question-Answer Pairs (FAQ & Contextual Understanding),Umbuto: Ufuna kufundza muphi umsebenti? Imphendvulo: Ngifuna kufundza kubhala imisho lemihle.
Question-Answer Pairs (FAQ & Contextual Understanding),"Umbuto: Lelikilasi licaphela ini? Imphendvulo: Licaphela ligama, sandziso, nesakhiwo semusho."
Question-Answer Pairs (FAQ & Contextual Understanding),"Umbuto: Singalugcina njani lulwimi lwetfu? Imphendvulo: Singalukhuluma emakhaya, esikolweni, nasemikhosini."
Question-Answer Pairs (FAQ & Contextual Understanding),Umbuto: Ngabe lendlela iphephile ebusuku? Imphendvulo: Ibangcono uma nihamba nibabili.
