Categories,Sentences
Grammar Core,আঁই গইলুম বাজারে আর তাজা মাছ কিনলুম।
Grammar Core,"তুঁই যদি আগর জানাইতাস, আঁই তো অপেক্ষা করতাম।"
Grammar Core,হেই কাল স্কুলত যাইব আর পরীক্ষা দিমু।
Grammar Core,তারা ইতিমধ্যে কামডা শেষ গরছে।
Grammar Core,বইডা পড়া অইতাছে ক্লাসত।
Grammar Core,আঁই কখনো মিছা কথা ন কই।
Grammar Core,তুঁই কি চিঠিডা লিখস নাই?
Grammar Core,"আমরা আগর আইতাম, কিন্তু বৃষ্টি অইল।"
Grammar Core,ওই ঘরডা নতুন বানানো অইছে।
Grammar Core,"হেই যদি সময় পাইত, তয় দেখা গরত।"
Conversational Data,তুঁই কই যাইস নে? — আঁই ডাক্তারর লগে দেখা গরতে যাই।
Conversational Data,কালর অনুষ্ঠানত তুঁই আইবা তো? — ইনশাআল্লাহ আইমু।
Conversational Data,এইডা কেডা গরছে? — আমার ভাই গরছে।
Conversational Data,"চা খাইবা? — অই, এক কাপ দে।"
Conversational Data,তুঁই এত দেরি কইরা আইলা ক্যান? — রাস্তা জ্যাম আছিল।
Conversational Data,"আঁর লগে যাইবা নে? — যামু, একটু অপেক্ষা কর।"
Conversational Data,মোবাইলডা দেখছ নে? — ব্যাটারি শেষ অইছে।
Conversational Data,তোর খবর কি? — আলহামদুলিল্লাহ ভালা আছি।
Conversational Data,"আজ কামডা কঠিন আছিল নে? — অই, অনেক চাপ আছিল।"
Conversational Data,"রাতত ফোন গরিস, কথা অইব। — ঠিক আছে।"
Code-Switching & Multilingualism,আজ মিটিংটা খুব important আছিল।
Code-Switching & Multilingualism,তুঁই assignment submit গরছস নে?
Code-Switching & Multilingualism,ওই projectডা deadline আগাইয়া আইছে।
Code-Switching & Multilingualism,আঁই online classত join গরুম।
Code-Switching & Multilingualism,এইটা totally unacceptable আচরণ।
Code-Switching & Multilingualism,তারা fileটা upload গরছে serverত।
Code-Switching & Multilingualism,কাল presentationটা impressive আছিল।
Code-Switching & Multilingualism,তুঁই feedbackটা check গরিস।
Code-Switching & Multilingualism,আমরা training sessionত অংশ লইলাম।
Code-Switching & Multilingualism,এই decisionটা strategic আছিল।
Formal & Professional Speech,আপনে দয়া কইরা আবেদনপত্রডা সম্পূর্ণ পূরণ গরিবেন।
Formal & Professional Speech,রোগীর অবস্থা বর্তমানে স্থিতিশীল আছে।
Formal & Professional Speech,চুক্তিপত্রত উল্লেখিত শর্ত মানা বাধ্যতামূলক।
Formal & Professional Speech,সভাত গুরুত্বপূর্ণ সিদ্ধান্ত গৃহীত অইছে।
Formal & Professional Speech,প্রকল্পডা সরকারিভাবে অনুমোদিত অইল।
Formal & Professional Speech,দয়া কইরা নির্ধারিত সময়ত রিপোর্ট জমা দেন।
Formal & Professional Speech,এই নথিডা আইনি প্রমাণ হিসেবে গ্রহণযোগ্য।
Formal & Professional Speech,গবেষণার ফলাফল পর্যালোচনা করা অইতাছে।
Formal & Professional Speech,প্রযুক্তিগত ত্রুটির কারণে সেবা বন্ধ আছিল।
Formal & Professional Speech,ব্যবসায়িক আলোচনাডা গোপন রাখা জরুরি।
"Idioms, Proverbs & Cultural Expressions",চোর পালাইলে বুদ্ধি বাড়ে।
"Idioms, Proverbs & Cultural Expressions",আগে পান্তা পরে পানি।
"Idioms, Proverbs & Cultural Expressions",মাথার উপরে আকাশ ভাঙা।
"Idioms, Proverbs & Cultural Expressions",গাছে কাঁঠাল গোঁফে তেল।
"Idioms, Proverbs & Cultural Expressions",নাচতে না জানলে উঠান বাঁকা।
"Idioms, Proverbs & Cultural Expressions",চাল নাই চুলো নাই ঢেঁকি স্বর্গে যায়।
"Idioms, Proverbs & Cultural Expressions",ঘর পোড়া গরু সিঁদুরে মেঘে ডরায়।
"Idioms, Proverbs & Cultural Expressions",ঢাকের চোটে কইরা লাভ নাই।
"Idioms, Proverbs & Cultural Expressions",যার লাঠি তার ভেঁড়া।
"Idioms, Proverbs & Cultural Expressions",এক ঢিলে দুই পাখি মারা।
Question-Answer Pairs,বাংলাদেশর রাজধানী কি? — ঢাকা।
