Categories,Sentences
Grammar Core,"Сэ сыт хэт, сэ къэралъэр зэтэзэщт."
Grammar Core,"Ар къэралъэр тетэкъу, апщэ хъунэ зэщыт."
Grammar Core,"Сэ къыщIыгъэ хъущIэ, мы къыщIыгъэ хэтэр пщIэ."
Grammar Core,"Ауэ зэфэдэрэ, сэ зэтэзэщт щыри хъунэ."
Grammar Core,"Тхьэм ыуэджэр къыщIыжын, тхьэмрэ тIуэжьэр къэщIыжын."
Grammar Core,"Мы къэралъэр пщIэ, сэ хъунэ къэщIыжын."
Grammar Core,"Сэ къыщIыгъэ хъунэ, щIалъэр щыри зэгу."
Grammar Core,"Ауэ къыщIыгъэ, хъунэ тIуэжьэр зэгу."
Grammar Core,"Сэ тхьэмрэ къыщIыжын, пщIэ къэщIыжын."
Grammar Core,Сэ зэщыт къэралъэр пщIэ хъунэ.
Conversational Data,"— Уэри, сыт щыри? — Сэ зэфэдэрэ, уэри."
Conversational Data,"— Щыри фIыт? — Щыри, пщIэ хъунэ."
Conversational Data,"— Уэ, сэ тхьэмрэ фIыцIэ. — Тхьэмрэ? ПщIэ уэрэ."
Conversational Data,— Сэ къыщIыгъэ хъунэ. — КъыщIыгъэ? Тхьэмрэ?
Conversational Data,"— Уэри, къыщIыгъэ фIыт. — Уэ, шъу."
Conversational Data,"— Хъунэ уэ? — Уэ, хъунэ щыри."
Conversational Data,— Сэ фIыцIэ къыщIыгъэ. — Сэ тIуэжьэр щIалъэ.
Conversational Data,"— Щыри, уэ? — Уэ, сэ щыри фIыцIэ."
Conversational Data,— Сэ къэралъэр пщIэ. — Тхьэмрэ? Уэ.
Conversational Data,"— Уэри, хъунэ щыри. — Уэ, зэфэдэрэ."
Code-Switching & Multilingualism,Сэ school-м хэтэр зэгу.
Code-Switching & Multilingualism,Ар meeting-ым зэфэдэрэ пщIэ хъунэ.
Code-Switching & Multilingualism,Сэ Adyghe-р English-р зэгу фIыцIэ.
Code-Switching & Multilingualism,Сэ computer-р къэралъэр пщIэ зэфэдэрэ.
Code-Switching & Multilingualism,Ар hospital-м щыри фIыцIэ.
Code-Switching & Multilingualism,Сэ work-м пщIэ хъунэ.
Code-Switching & Multilingualism,Сэ phone-ым тIуэжьэр зэгу.
Code-Switching & Multilingualism,Ар report-р тхьэмрэ зэщыт.
Code-Switching & Multilingualism,Сэ teacher-р English-р зэгу.
Code-Switching & Multilingualism,Сэ email-ым щыри хъунэ.
Formal & Professional Speech,ПщIэ тIуэжьэр къыщIыжын нэхъыщ.
Formal & Professional Speech,"Тхьэмрэ щыри къыщIыгъэ, шъу щIалъэр хъунэ."
Formal & Professional Speech,"Ар адвокатым зэгу, тхьэмрэ тIуэжьэр пщIэ."
Formal & Professional Speech,Докторым тIуэжьэр къэралъэр пщIэ хъунэ.
Formal & Professional Speech,Ар инженерым къыщIыгъэ хъунэ пщIэ.
Formal & Professional Speech,"Тхьэмрэ щыри, ар зэфэдэрэ къэралъэр."
Formal & Professional Speech,Ар учительым щIалъэр тIуэжьэр пщIэ хъунэ.
Formal & Professional Speech,"Сэ директорым зэгу, хъунэ тIуэжьэр."
Formal & Professional Speech,"Ар прокурорым зэгу, тхьэмрэ пщIэ."
Formal & Professional Speech,Ар журналистым къэралъэр пщIэ хъунэ.
"Idioms, Proverbs & Cultural Expressions","ПщIэ къэралъэр къыщIыгъэ, къэралъэр щIалъэр зэгу."
"Idioms, Proverbs & Cultural Expressions","Хъунэ щIалъэр щыри, хъунэ пщIэ."
"Idioms, Proverbs & Cultural Expressions",Ар тхьэмрэ къэралъэр щIалъэр пщIэ.
"Idioms, Proverbs & Cultural Expressions","Щыри хъунэ, пщIэ тхьэмрэ зэгу."
"Idioms, Proverbs & Cultural Expressions",ПщIэ къэралъэр тIуэжьэр зэгу.
"Idioms, Proverbs & Cultural Expressions","Ар зэфэдэрэ хъунэ, щыри зэгу."
"Idioms, Proverbs & Cultural Expressions","Тхьэмрэ хъунэ, ар пщIэ щыри."
"Idioms, Proverbs & Cultural Expressions","Хъунэ къэралъэр пщIэ, щIалъэр тIуэжьэр."
"Idioms, Proverbs & Cultural Expressions","Щыри тхьэмрэ, зэгу къэралъэр."
"Idioms, Proverbs & Cultural Expressions","Хъунэ тIуэжьэр зэгу, ар пщIэ щыри."
Question-Answer Pairs,Сэ сыт щIалъэр къыщIыжын?
Question-Answer Pairs,"Щыри фIыт, ар къэралъэр тIуэжьэр?"
Question-Answer Pairs,Ар къэралъэр тIуэжьэр сыт зэгу?
Question-Answer Pairs,Сэ пщIэ хъунэ фIыт?
Question-Answer Pairs,Тхьэмрэ тIуэжьэр сыт фIыт?
Question-Answer Pairs,Ар къэралъэр зэфэдэрэ сыт фIыт?
Question-Answer Pairs,"Щыри фIыт, ар зэгу хъунэ?"
Question-Answer Pairs,Сэ тIуэжьэр къыщIыжын сыт фIыт?
Question-Answer Pairs,Ар тхьэмрэ пщIэ сыт фIыт?
Question-Answer Pairs,Хъунэ тIуэжьэр сыт фIыт?
Commands & Instructions,Щыри фIыцIэ хъунэ!
Commands & Instructions,Тхьэмрэ пщIэ зэщыт!
Commands & Instructions,КъыщIыгъэ тIуэжьэр зэгу!
Commands & Instructions,Ар къэралъэр пщIэ щыри!
Commands & Instructions,Хъунэ къэралъэр тIуэжьэр зэгу!
Commands & Instructions,Щыри зэфэдэрэ хъунэ!
Commands & Instructions,Тхьэмрэ щыри къэралъэр пщIэ!
Commands & Instructions,КъыщIыгъэ зэгу тIуэжьэр!
Commands & Instructions,ПщIэ хъунэ зэфэдэрэ!
Commands & Instructions,Ар къэралъэр тIуэжьэр пщIэ!
Named Entity Recognition (NER) Data,"Ар ХьэщIэ, Майкопым щыри фIыцIэ."
Named Entity Recognition (NER) Data,Сэ Зэушэ къэралъэр зэфэдэрэ.
Named Entity Recognition (NER) Data,"ПщIэ Натыр, Тхьэмрэ тIуэжьэр щыри."
Named Entity Recognition (NER) Data,"Ар ШIэу, Сочим пщIэ хъунэ."
Named Entity Recognition (NER) Data,"Сэ Рашид, Москвам зэгу."
Named Entity Recognition (NER) Data,"Ар Айшэ, ЩIалъэ зэгу пщIэ."
Named Entity Recognition (NER) Data,"Тхьэмрэ Зау, Адыгэ-р пщIэ хъунэ."
Named Entity Recognition (NER) Data,"Сэ Фатимэ, Къэралъэр пщIэ щыри."
Named Entity Recognition (NER) Data,"Ар Ибрагим, Тхьэмрэ къыщIыгъэ."
Named Entity Recognition (NER) Data,"Ар Аслан, ТIуэжьэр зэфэдэрэ."
Sentiment Analysis Data,"Сэ зэфэдэрэ хъунэ, щыри зэгу."
Sentiment Analysis Data,Тхьэмрэ щыри къэралъэр пщIэ.
Sentiment Analysis Data,"Ар зэгу хъунэ, пщIэ тIуэжьэр."
Sentiment Analysis Data,"Сэ къыщIыгъэ зэфэдэрэ, щыри пщIэ."
Sentiment Analysis Data,Ар къэралъэр щIалъэр зэгу.
Sentiment Analysis Data,"Хъунэ тIуэжьэр, пщIэ зэгу."
Sentiment Analysis Data,"Ар пщIэ хъунэ, щIалъэр тIуэжьэр."
Sentiment Analysis Data,"Сэ тIуэжьэр зэфэдэрэ, щыри къыщIыгъэ."
Sentiment Analysis Data,"ПщIэ тIуэжьэр хъунэ, зэгу щIалъэр."
Sentiment Analysis Data,"Тхьэмрэ къыщIыгъэ пщIэ, щыри зэгу."
Paraphrased & Augmented Sentences,Сэ къыщIыгъэ зэгу.
Paraphrased & Augmented Sentences,Сэ зэгу къыщIыгъэ.
Paraphrased & Augmented Sentences,Хъунэ тIуэжьэр пщIэ.
Paraphrased & Augmented Sentences,ПщIэ тIуэжьэр хъунэ.
Paraphrased & Augmented Sentences,Ар къэралъэр зэфэдэрэ.
Paraphrased & Augmented Sentences,Ар зэфэдэрэ къэралъэр.
Paraphrased & Augmented Sentences,Тхьэмрэ щыри зэгу.
Paraphrased & Augmented Sentences,Зэгу тхьэмрэ щыри.
Paraphrased & Augmented Sentences,Сэ хъунэ пщIэ.
Paraphrased & Augmented Sentences,ПщIэ сэ хъунэ.
