Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Wɨrɨ wapa tɨnɨ yanɨnɨ.
Grammar Core (Sentence Structures & Tenses),Yanɨ wapaɨnɨ hɨtokɨra.
Grammar Core (Sentence Structures & Tenses),Tɨnɨ wapaɨnɨ nohkoɨrɨ.
Grammar Core (Sentence Structures & Tenses),Wɨrɨra wapaɨnɨ haɨtokɨ.
Grammar Core (Sentence Structures & Tenses),Yanɨ wapaɨnɨnahka tɨnɨ.
Grammar Core (Sentence Structures & Tenses),Toyoɨrɨ wapaɨnɨ kɨtɨnɨ.
Grammar Core (Sentence Structures & Tenses),Yanɨkɨ wapaɨnɨnohko.
Grammar Core (Sentence Structures & Tenses),Wɨrɨra haɨpanɨkɨ wapa.
Grammar Core (Sentence Structures & Tenses),Yanɨrɨkɨ haɨtokɨ wapaɨnɨ.
Grammar Core (Sentence Structures & Tenses),Wɨrɨ kɨtɨnɨnahka tɨnɨ haɨpan.
Conversational Data (Real-Life Dialogues & Exchanges),"— Toh, yanɨ hɨtokɨ? — Hɨ, hɨtokɨ, wapaɨnɨnɨ."
Conversational Data (Real-Life Dialogues & Exchanges),— Wɨrɨ yamoɨ? — Wɨrɨ yamoɨrɨ hɨtokɨ.
Conversational Data (Real-Life Dialogues & Exchanges),"— Hɨ, kɨtɨnɨrɨnɨ? — Toh, nohkoɨnɨ."
Conversational Data (Real-Life Dialogues & Exchanges),"— Toyohka, wapaɨnɨ? — Haɨ, wapaɨnɨnahka."
Conversational Data (Real-Life Dialogues & Exchanges),"— Yanɨ nono? — Nono, haɨpanɨ wapa."
Conversational Data (Real-Life Dialogues & Exchanges),— Komɨrɨ nohko? — Komɨrɨ haɨpan.
Conversational Data (Real-Life Dialogues & Exchanges),— Tɨnɨ hɨtomɨ? — Tɨnɨ nohkoɨrɨ.
Conversational Data (Real-Life Dialogues & Exchanges),— Pataɨnɨ tɨnɨ? — Pataɨnɨ nohkoɨrɨ wapa.
Conversational Data (Real-Life Dialogues & Exchanges),"— Kɨtɨnɨ, yanɨra? — Kɨtɨnɨ haɨpanɨrɨ."
Conversational Data (Real-Life Dialogues & Exchanges),"— Wɨrɨma, tohkɨ? — Hɨ, tohkɨ nohkoɨnɨ."
Code-Switching & Multilingualism,Yanɨ school-ɨnɨ pataɨnɨ.
Code-Switching & Multilingualism,Wɨrɨ phone-ɨnɨ hɨtomɨnɨ.
Code-Switching & Multilingualism,Tɨnɨ teacher wapaɨnɨ English-nɨ.
Code-Switching & Multilingualism,Computer tɨnɨ haɨpanɨ nohko.
Code-Switching & Multilingualism,Yanɨrɨ work-ɨnɨ nohkoɨ.
Code-Switching & Multilingualism,Meeting-ɨnɨ tɨnɨ wapaɨ.
Code-Switching & Multilingualism,Wi-Fi nohkoɨnɨ toyohka.
Code-Switching & Multilingualism,Hospital-nɨ yanɨ haɨpanɨ.
Code-Switching & Multilingualism,Laptop-ɨnɨ haɨtokɨ wɨrɨnɨ.
Code-Switching & Multilingualism,Yanɨrɨnɨ clinic-tɨnɨ nohkoɨ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Yanɨ report-nɨ haɨpanɨnɨ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wɨrɨ policy tɨnɨ nohkoɨrɨ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Contract-nɨ signature haɨtokɨ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Doctor patient-ɨnɨ wapaɨnɨ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Hospital record-nɨ toyohka.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Meeting minutes-nɨ kɨtɨnɨ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Legal decision tɨnɨ haɨpanɨ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Document review-nɨ nohkoɨrɨ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Yanɨ training-nɨ kɨtɨnɨ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Technical instruction-nɨ wɨrɨ.
"Idioms, Proverbs & Cultural Expressions",Toyoɨ yamoɨrɨ nohkoɨrɨ.
"Idioms, Proverbs & Cultural Expressions",Panakɨrɨ tɨnɨ wapaɨnɨ.
