Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Dem gyal dem been done gone already.
Grammar Core (Sentence Structures & Tenses),I ginta call ya when I reach home.
Grammar Core (Sentence Structures & Tenses),"If ya did tell me, I woulda help ya out."
Grammar Core (Sentence Structures & Tenses),He een never eat none since yesterday.
Grammar Core (Sentence Structures & Tenses),She does always clean up da yard every Saturday.
Grammar Core (Sentence Structures & Tenses),Dey gwine start da meetin round two o’clock.
Grammar Core (Sentence Structures & Tenses),You mussee coulda fix da car if ya try lil harder.
Grammar Core (Sentence Structures & Tenses),Da food dem get cook by Grammy.
Grammar Core (Sentence Structures & Tenses),We een ginta go if da rain keep fallin like dis.
Grammar Core (Sentence Structures & Tenses),He been was runnin fast till he buckle he foot.
Conversational Data (Real-Life Dialogues & Exchanges),"– You straight? – Yeah, I jus coolin."
Conversational Data (Real-Life Dialogues & Exchanges),– Where ya headed? – Goin by Grammy dem.
Conversational Data (Real-Life Dialogues & Exchanges),"– Wha ya sayin now? – Nuttin much, same old ting."
Conversational Data (Real-Life Dialogues & Exchanges),"– You eat yet? – Nah, I waitin on my ma."
Conversational Data (Real-Life Dialogues & Exchanges),"– Who dat ova dere? – Das Uncle Gene, aye."
Conversational Data (Real-Life Dialogues & Exchanges),– Ya see my phone? – Check on da table.
Conversational Data (Real-Life Dialogues & Exchanges),– Ya ginta da fair dis weekend? – I might slide thru.
Conversational Data (Real-Life Dialogues & Exchanges),– I tired dread. – Das cause you was out late las night!
Conversational Data (Real-Life Dialogues & Exchanges),"– You could gimme a lil ride? – If ya ready now, let’s go."
Conversational Data (Real-Life Dialogues & Exchanges),– Dat song sweet aye? – Das one vibesin for true.
Code-Switching & Multilingualism,"I gatta clock een early, cause I on da morning shift."
Code-Switching & Multilingualism,"She say she tired, but she still gone party anyway."
Code-Switching & Multilingualism,"Dis weekend I ginta Exuma, big vibes dere."
Code-Switching & Multilingualism,"My boss tell me 'finish da report by five' and I like, aye aye."
Code-Switching & Multilingualism,"I done deal wit dat already, no stress."
Code-Switching & Multilingualism,"You see how he mix it up? Like, pure Creole and English blend."
Code-Switching & Multilingualism,Mommy say 'clean da house' and I still een move.
Code-Switching & Multilingualism,"I was like, 'nah bey, I een on dat kinda vibe'."
Code-Switching & Multilingualism,"So I tell her straight, 'you cyarn talk to me so'."
Code-Switching & Multilingualism,"We been chillin all night, talkin lil Spanish too."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Please ensure all documentation submitted by Monday mornin.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",You are hereby notified of your appointment date and time.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Patient complain of persistent pain in da lower back area.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Da contractor must complete da repairs by da deadline.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dis meeting will outline da new fiscal strategy.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","According to da legal document, all parties must agree."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ensure proper hygiene protocol is followed in da clinic.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",We appreciate your prompt attention to dis matter.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",All technical equipment must be tested prior to use.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Da results of da bloodwork should be ready by Friday.
"Idioms, Proverbs & Cultural Expressions",Every dog gat he day.
"Idioms, Proverbs & Cultural Expressions","You play fool, ya get fool."
"Idioms, Proverbs & Cultural Expressions",What sweet in da mouth does sour in da belly.
"Idioms, Proverbs & Cultural Expressions","Ya too fresh, like you just come out da pot."
"Idioms, Proverbs & Cultural Expressions",Don’t hang ya hat higher than ya could reach.
"Idioms, Proverbs & Cultural Expressions",Da same knife cut sheep does cut goat.
"Idioms, Proverbs & Cultural Expressions",Ya can’t eat ya cake and still have it.
"Idioms, Proverbs & Cultural Expressions",God don’t sleep.
"Idioms, Proverbs & Cultural Expressions",One one coco full basket.
"Idioms, Proverbs & Cultural Expressions",Monkey know what tree to climb.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Wha time da boat leavin? A: Round 6:30 dis evenin.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: You know where Miss Cartwright live? A: She stayin off Soldier Road.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: How long it take to get to Harbour Island? A: Bout two hours with da ferry.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: What ya want to eat? A: Some conch salad would hit da spot.
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: Dis your first time in Nassau? A: Yeah, just reach dis mornin."
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Where ya from? A: I from Freeport originally.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Why you lookin so sad? A: I just get some bad news.
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: You been to da Junkanoo parade yet? A: Not yet, but I ginta go."
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Who teach you how to cook like dat? A: My Grammy teach me everything.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Ya remember where ya put da keys? A: Check da counter or by da fridge.
Commands & Instructions (Imperative Sentences),Close da gate behind ya!
Commands & Instructions (Imperative Sentences),Tek ya shoes off before ya come inside.
