Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Aní tamáa hadíyok.
Grammar Core (Sentence Structures & Tenses),Aní tamíi hadíyok.
Grammar Core (Sentence Structures & Tenses),Aní tamúu hadíyok.
Grammar Core (Sentence Structures & Tenses),Baróok tamáa kitéeb.
Grammar Core (Sentence Structures & Tenses),Baróok tamíi kitéeb.
Grammar Core (Sentence Structures & Tenses),Baróok tamúu kitéeb.
Grammar Core (Sentence Structures & Tenses),Aní tamáa kíttaa.
Grammar Core (Sentence Structures & Tenses),Aní tamíi kíttaa.
Grammar Core (Sentence Structures & Tenses),Kitéeb tamáa baróok-í.
Grammar Core (Sentence Structures & Tenses),Kitéeb tamíi baróok-í.
Conversational Data (Dialogues),– Káy? – Aní bíi hadíyok.
Conversational Data (Dialogues),"– Bít tamáa? – Ée, tamáa."
Conversational Data (Dialogues),– Kitéeb ándi? – Ándi hadíyok.
Conversational Data (Dialogues),– Baróok gíd? – Gíd tamíi.
Conversational Data (Dialogues),– Aní ándi? – Ándi bíi.
Conversational Data (Dialogues),"– Tamáa kíttaa? – Lóo, tamíi."
Conversational Data (Dialogues),"– Hadíyok sí? – Sí, hadíyok."
Conversational Data (Dialogues),– Káy bíi? – Bíi baróok.
Conversational Data (Dialogues),– Kitéeb tamúu? – Tamúu ée.
Conversational Data (Dialogues),– Gíd aní? – Aní gíd.
Code-Switching & Multilingualism,Aní tamáa market-í.
Code-Switching & Multilingualism,Baróok tamíi school-í.
Code-Switching & Multilingualism,Aní meeting tamáa hadíyok.
Code-Switching & Multilingualism,Kitéeb online tamíi.
Code-Switching & Multilingualism,Aní hospital-í tamáa.
Code-Switching & Multilingualism,Baróok project tamíi.
Code-Switching & Multilingualism,Aní call tamúu baróok.
Code-Switching & Multilingualism,Kitéeb digital tamáa.
Code-Switching & Multilingualism,Aní office-í tamíi.
Code-Switching & Multilingualism,Baróok email tamáa.
Formal & Professional Speech,Aní hadíyok formal ándi.
Formal & Professional Speech,Baróok kitéeb rasmi tamáa.
Formal & Professional Speech,Aní medical hadíyok tamíi.
Formal & Professional Speech,Kitéeb legal tamáa baróok.
Formal & Professional Speech,Aní technical gíd tamíi.
Formal & Professional Speech,Baróok rasmi hadíyok.
Formal & Professional Speech,Aní professional tamúu.
Formal & Professional Speech,Kitéeb report tamáa.
Formal & Professional Speech,Aní agreement tamíi.
Formal & Professional Speech,Baróok contract tamáa.
Idioms & Cultural Expressions,Baróok kitéeb-í hadíyok.
Idioms & Cultural Expressions,Aní gíd-í bíi.
Idioms & Cultural Expressions,Kitéeb baróok-í tamáa.
Idioms & Cultural Expressions,Aní hadíyok-í gíd.
Idioms & Cultural Expressions,Baróok bíi-í kitéeb.
Idioms & Cultural Expressions,Aní tamáa-í baróok.
Idioms & Cultural Expressions,Kitéeb gíd-í hadíyok.
Idioms & Cultural Expressions,Baróok tamíi-í aní.
Idioms & Cultural Expressions,Aní bíi-í tamáa.
Idioms & Cultural Expressions,Kitéeb hadíyok-í baróok.
Question-Answer Pairs,Káy tamáa aní?
Question-Answer Pairs,Kitéeb ándi baróok?
Question-Answer Pairs,Aní bíi hadíyok?
Question-Answer Pairs,Baróok gíd tamíi?
Question-Answer Pairs,Kitéeb tamúu?
Question-Answer Pairs,Aní kíttaa?
Question-Answer Pairs,Baróok ándi?
Question-Answer Pairs,Kitéeb bíi?
Question-Answer Pairs,Aní gíd?
Question-Answer Pairs,Baróok tamáa?
Commands & Instructions,Tamáa kitéeb!
Commands & Instructions,Tamíi hadíyok!
Commands & Instructions,Gíd baróok!
Commands & Instructions,Bíi aní!
Commands & Instructions,Kíttaa tamáa!
Commands & Instructions,Ándi kitéeb!
Commands & Instructions,Tamúu baróok!
Commands & Instructions,Gíd aní!
Commands & Instructions,Bíi kitéeb!
Commands & Instructions,Tamáa hadíyok!
Named Entity Recognition (NER),Aní Port Sudan tamáa.
Named Entity Recognition (NER),Baróok Kassala tamíi.
Named Entity Recognition (NER),Kitéeb Sudan-í hadíyok.
Named Entity Recognition (NER),Aní Ahmed tamáa.
Named Entity Recognition (NER),Baróok Fatima tamíi.
Named Entity Recognition (NER),Kitéeb Red Sea tamáa.
Named Entity Recognition (NER),Aní Khartoum-í hadíyok.
Named Entity Recognition (NER),Baróok Beja-í gíd.
Named Entity Recognition (NER),Kitéeb 2026-í tamáa.
Named Entity Recognition (NER),Aní February tamíi.
Sentiment Analysis,Aní gíd tamáa.
Sentiment Analysis,Baróok bíi tamíi.
Sentiment Analysis,Kitéeb hadíyok gíd.
Sentiment Analysis,Aní tamáa bíi.
Sentiment Analysis,Baróok tamíi gíd.
Sentiment Analysis,Kitéeb bíi tamáa.
Sentiment Analysis,Aní hadíyok tamíi.
Sentiment Analysis,Baróok gíd bíi.
Sentiment Analysis,Kitéeb tamáa gíd.
Sentiment Analysis,Aní bíi tamáa.
Paraphrased & Augmented Sentences,Aní tamáa kitéeb.
Paraphrased & Augmented Sentences,Kitéeb aní tamáa.
Paraphrased & Augmented Sentences,Tamáa aní kitéeb.
Paraphrased & Augmented Sentences,Aní kitéeb tamáa.
Paraphrased & Augmented Sentences,Kitéeb tamáa aní.
Paraphrased & Augmented Sentences,Tamáa kitéeb aní.
Paraphrased & Augmented Sentences,Baróok tamíi hadíyok.
Paraphrased & Augmented Sentences,Hadíyok baróok tamíi.
Paraphrased & Augmented Sentences,Tamíi baróok hadíyok.
Paraphrased & Augmented Sentences,Hadíyok tamíi baróok.
