Categories,Sentences
Grammar Core (Sentence Structures & Tenses),"Miä õõn koton, a siä õõd škouluz."
Grammar Core (Sentence Structures & Tenses),"Müü õõmmõ čüläz, tüü õõttõ linnõz."
Grammar Core (Sentence Structures & Tenses),"Tämä on Petteriz, a nämäd õlla Liivčüläz."
Grammar Core (Sentence Structures & Tenses),"Miä en õõ mettsez, a koirõ on rihez."
Grammar Core (Sentence Structures & Tenses),"Siä ed tunnõ virossi pajattaa, a miä tunnõn vad̕d̕assi."
Grammar Core (Sentence Structures & Tenses),Nämäd eväd suvva tehhä tüüte.
Grammar Core (Sentence Structures & Tenses),"Mennä voonn õli umpivihmõ, toož eb õllu üvä."
Grammar Core (Sentence Structures & Tenses),"Uusi päivä leeb, i rohkap üvvä veel leeb."
Grammar Core (Sentence Structures & Tenses),"Ku tahtoisid, tuu."
Grammar Core (Sentence Structures & Tenses),"Kui rooppa tehhä ahjoz, leeb kõvassi üvä."
Conversational Data (Real-Life Dialogues & Exchanges),„Kuza õõd?“ — „Miä õõn rihez.“
Conversational Data (Real-Life Dialogues & Exchanges),„Mitä siä suvvad?“ — „Miä suvvan juvvõ i süvve.“
Conversational Data (Real-Life Dialogues & Exchanges),„Kuhõ meed?“ — „Meen tee ääre.“
Conversational Data (Real-Life Dialogues & Exchanges),"„Onko Miko Liivčüläz?“ — „On, tämä on Liivčüläz.“"
Conversational Data (Real-Life Dialogues & Exchanges),„Tunnõdko siä vad̕d̕assi pajattaa?“ — „Miä tunnõn vad̕d̕assi pajattaa.“
Conversational Data (Real-Life Dialogues & Exchanges),"„Saadko siä arvoa?“ — „Miä saan arvoa, a miä en tunnõ pajattaa.“"
Conversational Data (Real-Life Dialogues & Exchanges),„Mitä tämä teeb?“ — „Tämä teeb tüüte.“
Conversational Data (Real-Life Dialogues & Exchanges),"„Koton i õõdči?“ — „Õõn, a ohtõgon meen kujallõ.“"
Conversational Data (Real-Life Dialogues & Exchanges),„Miltäisse kalla siä suvvad?“ — „Miä suvvan suurta kalla.“
Conversational Data (Real-Life Dialogues & Exchanges),"„Tunnõttõko tüü pajattaa?“ — „Tunnõmmõ, a väheze.“"
Code-Switching & Multilingualism,"Müü pajatõmmõ vad̕d̕assi, virossi, soomõssi, vennäissi, ižorassi."
Code-Switching & Multilingualism,"Taita tahob jutõlla, što Ivo on vohmõ."
Code-Switching & Multilingualism,"Ämme juttõb, što miä kõig aikõ õppõn uuttõ."
Code-Switching & Multilingualism,"Ivo on unikotti i makkab seneperäss kauga, što isub ohtõgon kompjutera takkan."
Code-Switching & Multilingualism,"Ivo nagrõb, što millõ piäb panna tõisõ kõrva propkõ."
Code-Switching & Multilingualism,"Siz kõig i jutõlti ämmelle, što õsammõ piimä lafkõssõ i müümme lehmä vällä."
Code-Switching & Multilingualism,"Miä sanon „hello“, a siz pajatan vad̕d̕assi."
Code-Switching & Multilingualism,"Siä juttõd „ok“, a ämme vassab: „Pajata õmallõ čeelelle.“"
Code-Switching & Multilingualism,Vad̕d̕a čeeli čäüb ühte viro i soomõ i ižora čeeleka.
Code-Switching & Multilingualism,"Miä tunnõn vennäissi pajattaa, a siä tunnõd virossi pajattaa."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dohtõri čüsüb: „Kõnz sillõ on süntüpäive?“
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Inženerõ teeb tüüte zavodõz.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Õpõttõjõ on škouluz i čüsüb: „Tunnõdko lukkõa?“
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Politseinikkõ on Jaamõz, a tämä eb õõ kujaz."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Kuhõ menne lahsijõka, čüssüä rahha eri paikoiss projektõjõ vart."
