Category,Sentence
Grammar Core (Sentence Structures & Tenses),Siya ay kumain ng mangga kahapon.
Grammar Core (Sentence Structures & Tenses),Ako ay pupunta sa palengke bukas.
Grammar Core (Sentence Structures & Tenses),Siya ay natutulog tuwing tanghali.
Grammar Core (Sentence Structures & Tenses),"Kung may oras ako, magbabasa ako ng libro."
Grammar Core (Sentence Structures & Tenses),Ang bahay ay pininturahan kahapon.
Grammar Core (Sentence Structures & Tenses),Hindi siya nagsalita sa klase.
Grammar Core (Sentence Structures & Tenses),Kailan tayo pupunta sa parke?
Grammar Core (Sentence Structures & Tenses),Ang aso ay tumatakbo sa labas.
Grammar Core (Sentence Structures & Tenses),Nakakatawa ang pelikula na pinanood namin.
Grammar Core (Sentence Structures & Tenses),Masarap ang pagkain sa handaan kagabi.
Conversational Data (Real-Life Dialogues & Exchanges),Kumusta? Ano ang ginagawa mo ngayon?
Conversational Data (Real-Life Dialogues & Exchanges),Saan tayo magkikita mamaya?
Conversational Data (Real-Life Dialogues & Exchanges),Gusto mo bang sumama sa akin sa sinehan?
Conversational Data (Real-Life Dialogues & Exchanges),Pwede mo ba akong tulungan sa takdang-aralin?
Conversational Data (Real-Life Dialogues & Exchanges),Ano ang ulam ninyo ngayong hapunan?
Conversational Data (Real-Life Dialogues & Exchanges),Saan mo nabili ang magandang sapatos na iyan?
Conversational Data (Real-Life Dialogues & Exchanges),Kamusta ang trabaho mo ngayon?
Conversational Data (Real-Life Dialogues & Exchanges),"Ang saya ng party kagabi, di ba?"
Conversational Data (Real-Life Dialogues & Exchanges),Pwede ba kitang tawagan mamaya?
Conversational Data (Real-Life Dialogues & Exchanges),Anong oras ang bukas ng tindahan?
Code-Switching & Multilingualism,"Grabe, ang traffic talaga today!"
Code-Switching & Multilingualism,Kailangan natin mag-report bukas sa office.
Code-Switching & Multilingualism,Saan ba ang best place kumain dito?
Code-Switching & Multilingualism,"Naglalakad ako papunta sa mall, ikaw?"
Code-Switching & Multilingualism,"Pahingi naman ng tulong, bro!"
Code-Switching & Multilingualism,Nakita mo na ba ‘yung bagong movie?
Code-Switching & Multilingualism,"Uy, astig ‘yung sapatos mo!"
Code-Switching & Multilingualism,"Sige, kita-kits mamaya!"
Code-Switching & Multilingualism,Gusto ko talaga ‘yung vibes ng lugar na ‘to.
