Categories,Sentences
Grammar Core (Sentence Structures & Tenses),"'Ɩn 'kpa -kea 'de Guiglo 'ʋn, -wɛe nɛ 'je ""jri i -tɩ'."
Grammar Core (Sentence Structures & Tenses),"Ao -tu aoa' -cɛ' 'ɛ -tɩ', ka dɩ ""sia aoa' ""juɛi -bo."
Grammar Core (Sentence Structures & Tenses),"Ɛ se 'bɔɔ -nɩ, -bo mɛ 'dɔe ""klein nʋa 'de -sɩan a."
Grammar Core (Sentence Structures & Tenses),"ʋʋpʋ a muɛ 'blʋa -kma ""i 'de -ɛ -tia ""i wɔn."
Grammar Core (Sentence Structures & Tenses),"'Dho mɔ-nʋ dhɛ klɛɛkpɛ, -wɛe wlu se nɩ- ""kwlu ɛ."
Grammar Core (Sentence Structures & Tenses),"Ka nɛ -saa ""jru -jei' ɛ, ɛɛ muɛ nʋa' ""nyɩ kpaa."
Grammar Core (Sentence Structures & Tenses),Ao se dbɛɛdɛ dɩ poa 'de ao ke ɛ 'nynɩ wɔn 'je.
Grammar Core (Sentence Structures & Tenses),"Mɛ 'dɩɛ a jea ba ""bli i ""tii -wɛe ɛ se ""wi nɩ."
Grammar Core (Sentence Structures & Tenses),"Nɛa' -cɛ' 'je dɩ nʋa ""jri, ka ao 'de dian o muɛ."
Grammar Core (Sentence Structures & Tenses),"Kɩɩn, 'Ɩn -wee' 'je i sɔn 'de 'blʋa 'dɔe ɛ ""nyɩa aopʋ- 'di."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Ayo ka, Kɔfi; B: Ayo ka, Awa, ao ""juɛi nyna?"
Conversational Data (Real-Life Dialogues & Exchanges),"A: Na li djamou? B: ""Ɩn djamou, -wɛe ma 'gboɛ ""sii."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Ao 'je marché 'ʋn? B: Ee, 'Ɩn 'je, ka ɛ ""dho nʋɛ."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Ma ""wlu aoa' -nyɩ? B: Ɛ ""wlu maa -tɩ' -fʋn."
