Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Ńnam ɛ́ nyɔ́mbɔɛ a yikɛ.
Grammar Core (Sentence Structures & Tenses),Ŋ̀gɔ́lɔ nɛ́ sɔ́ŋɛ bɛ́ tɔbɛ.
Grammar Core (Sentence Structures & Tenses),Á na bɔ́gɔ pɛ́ ngwɛ́ mɛ́nɛ.
Grammar Core (Sentence Structures & Tenses),Ŋ̀kádɛ́lɛ á ká ńgiɔ.
Grammar Core (Sentence Structures & Tenses),Á sa ńté ɛ́ díɛ.
Grammar Core (Sentence Structures & Tenses),Á bɔ́gɔ pɛ́ bɔ́ máŋgà.
Grammar Core (Sentence Structures & Tenses),Ŋ̀lɔ́mbɔ á síkɛ má sɔ́ŋɛ.
Grammar Core (Sentence Structures & Tenses),Á mátɔ̀k ɛ́ kwɛ́yɛ̀nɛ.
Grammar Core (Sentence Structures & Tenses),Á sɔ́ŋɛ bíɛ́kɛ́ má sɔ̀.
Grammar Core (Sentence Structures & Tenses),Ŋ́kɔ́lɔ ɛ́ sáŋá má kɔ́ndɔ.
Conversational Data (Real-Life Dialogues & Exchanges),"— Mbolɔ́, ɓɔ́gɔ́ ŋgɛ́? — Mbolɔ́, á síkɛ́ bíɛ́."
Conversational Data (Real-Life Dialogues & Exchanges),— Á bɔ́k ɛ́ kpɔ́? — Á tɛ́gɛ bí mɛ́.
Conversational Data (Real-Life Dialogues & Exchanges),— Ŋgɛ́ mɛ́nɛ? — Á nám nɔ́nɔ.
Conversational Data (Real-Life Dialogues & Exchanges),— Á sɔ́ŋɛ wɔ́? — Á ká díɛ pɛ́.
Conversational Data (Real-Life Dialogues & Exchanges),— Á ńté ntɔ́mbɛ́? — Á ká bɔ́ ńyaŋ.
Conversational Data (Real-Life Dialogues & Exchanges),— Wɛ́ lɛ́nɛ má? — Á ká díɛ kɛ́.
Conversational Data (Real-Life Dialogues & Exchanges),— Á léŋgɛ́ wá? — Á ká sɔ́ŋɛ nɛ́ ngɔ́ŋ.
Conversational Data (Real-Life Dialogues & Exchanges),— Wɛ́ mɛ́né mí? — Á bɔ́k pɛ́ ǹgɔ́lɔ.
Conversational Data (Real-Life Dialogues & Exchanges),— Mɛ́nɛ má ndá? — Ndá á ká yíɔ́.
Conversational Data (Real-Life Dialogues & Exchanges),— Á sɔ́ŋɛ nɛ́ kɔ́mbɛ? — Nɛ́ ńté é yí.
Code-Switching & Multilingualism,Á sɔ́ŋɛ meeting na 2pm.
Code-Switching & Multilingualism,Ńnɛ́ je vais à marché.
Code-Switching & Multilingualism,Á go call mbɔ́lóŋ.
Code-Switching & Multilingualism,Kɔ́mbɛ é start à midi.
Code-Switching & Multilingualism,Ndɔ́tɛ is not easy these days.
Code-Switching & Multilingualism,Á see le docteur yesterday.
Code-Switching & Multilingualism,Á like makossa mais aussi afrobeats.
Code-Switching & Multilingualism,Ńté á bɔ́ assignment wa ǹkɔ́ndɔ.
Code-Switching & Multilingualism,Let’s meet après l’église.
Code-Switching & Multilingualism,Mbɔ́lóŋ is full this weekend.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Á ká léŋgɛ́ document má contract.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Á síkɛ́ pɔɔlɔ́ nɛ́ sɔ́ŋɛ audit.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Á nɔ́ doctor nɛ́ analysis é ndɛ́.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Á sɔ́ŋɛ pɔɔlɔ́ má résumé mɛ́.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ndɛ́kɛ́ é síkɛ protocol pɛ́ analysis.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Á ká léŋgɛ́ ké consultation patient mɛ́.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",É yí contract é valid nɛ́ five years.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Á sɔ́ŋɛ report é revenue.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Á lɛ́nɛ regulation é ministère é santé.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",É síkɛ́ check-up á nɔ́ clinic.
"Idioms, Proverbs & Cultural Expressions",Á sɔ́ŋɛ bí lɔ́ɔ́ngɔ na sɔ́.
"Idioms, Proverbs & Cultural Expressions",Mbɔ́lóŋ nɛ́ ngwɛ́ŋgɛ bɔ́ ká ǹtɔ́.
"Idioms, Proverbs & Cultural Expressions",Á ńté ké ǹlɛ́nɛ á ká ńté ǹsé.
"Idioms, Proverbs & Cultural Expressions",Kɔ́mbɛ nɛ́ á bɔ́ ngɛ́nɛ.
"Idioms, Proverbs & Cultural Expressions",Á sɔ́ŋɛ ká má ndɛ́kɛ bɛ́ pɛ́kɛ́.
"Idioms, Proverbs & Cultural Expressions",Á lɔ́ɔ́ngɔ á díɛ pɛ́ má báŋɛ.
"Idioms, Proverbs & Cultural Expressions",Á ká bíɛ́ ké kɔ́mbɛ é ǹgɛ́ɛ́.
"Idioms, Proverbs & Cultural Expressions",Á sɔ́ŋɛ na bɔ́ má nkɔ́mbɛ nɛ́ tɔ́ŋ.
"Idioms, Proverbs & Cultural Expressions",Á ká sɔ́ŋɛ ké má báŋ á nám.
"Idioms, Proverbs & Cultural Expressions",Ńté á sɔ́ŋɛ ké ɓá bɔ́ má mbɛ́nɛ.
Question-Answer Pairs (FAQ & Contextual Understanding),— Á ńté mɛ́nɛ? — Á ká pɛ́ na mɛ́.
Question-Answer Pairs (FAQ & Contextual Understanding),— Kɛ́ á lɛ́nɛ wá? — Á ká nɔ́ ndá.
Question-Answer Pairs (FAQ & Contextual Understanding),— Á sɔ́ŋɛ ké? — Á ká ńté kɛ́ yí.
Question-Answer Pairs (FAQ & Contextual Understanding),— Á díɛ ké? — Á nám kɔ́ndɔ.
Question-Answer Pairs (FAQ & Contextual Understanding),— Á nɔ́ kɔ́mbɛ? — Nɔ́ nkɔ́mbɛ á pɛ́.
Question-Answer Pairs (FAQ & Contextual Understanding),— Ǹgɔ́lɔ é ká sɔ́ŋɛ? — Á ká pɛ́ bíɛ́kɛ́.
Question-Answer Pairs (FAQ & Contextual Understanding),— Á ká yíɔ́ wa? — Á bɔ́ bíɛ́kɛ́ lɔ́ɔ́ngɔ.
Question-Answer Pairs (FAQ & Contextual Understanding),— É ká bɔ́ ké? — Á ká pɛ́ ké bɔ́k.
Question-Answer Pairs (FAQ & Contextual Understanding),— Kɛ́ é ká ngɛ́nɛ? — Á ká sɔ́ŋɛ ké.
Question-Answer Pairs (FAQ & Contextual Understanding),— Á ká pɛ́ ndɛ́kɛ́? — Á ká bɔ́ má nyɔ́mbɔɛ.
Commands & Instructions (Imperative Sentences),Tɛ́gɛ́ ndá wa!
Commands & Instructions (Imperative Sentences),Bɔ́k má mɛ́nɛ!
Commands & Instructions (Imperative Sentences),Ká léŋgɛ́ document wa!
Commands & Instructions (Imperative Sentences),Sɔ́ŋɛ ké ndɛ́kɛ́!
Commands & Instructions (Imperative Sentences),Kɔ́lɔ é ngwɛ́!
Commands & Instructions (Imperative Sentences),Lɔ́ɔ́ngɔ má mɛ́nɛ!
Commands & Instructions (Imperative Sentences),Pɛ́ké kɔ́mbɛ nɛ́!
Commands & Instructions (Imperative Sentences),Ká díɛ ké báŋ!
Commands & Instructions (Imperative Sentences),Yíɔ́ má kɔ́ndɔ wa!
Commands & Instructions (Imperative Sentences),Síkɛ é ǹgɛ́ɛ́!
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mbɔ́ John á sɔ́ŋɛ ké ǹdɛ́kɛ́.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",É yíɔ́ Paris ké August.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Á bɔ́ é Kumba ké 10am.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Company é SONARA é ká ngɛ́nɛ.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",É yíɔ́ minister é santé.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",É kpɔ́ ké ǹkɔ́ndɔ é Douala.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ndɛ́kɛ́ é MTN á ká valid.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Doctor Mbassa á sɔ́ŋɛ ké diagnosis.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",É pɛ́ké ké Festival é Ngondo.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ǹdɛ́kɛ́ ké January 20 é valid.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Á ká sɔ́ŋɛ ké ndá á nám.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Á lɛ́nɛ ké mɛ́nɛ é ká díɛ.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Á pɛ́ké ké á ngɛ́nɛ á síkɛ.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Á ká díɛ ké mɛ́nɛ á bɔ́.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Á bɔ́ má sɔ́ŋɛ ké é ká bíɛ́.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Á nám ké bɔ́ á ká pɛ́kɛ.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Á bɔ́ á nám á ká kpɔ́.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Á síkɛ ké bɔ́ á ká díɛ.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Á ká pɛ́ ké ǹgɔ́lɔ á lɛ́nɛ.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Á bɔ́ ké pɔɔlɔ́ á ká yíɔ́.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Á sɔ́ŋɛ ké ndá á nám.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ndá á ká nám ké á sɔ́ŋɛ.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),É yíɔ́ ké sɔ́ŋɛ á ká ndá.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Á ká nám ké ndá á sɔ́ŋɛ.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Á nám ké sɔ́ŋɛ á ká ndá.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Á sɔ́ŋɛ á ká nám ké ndá.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),É sɔ́ŋɛ ké ndá á yíɔ́.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ndá é ká sɔ́ŋɛ ké á nám.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Á ká sɔ́ŋɛ ké é ndá á nám.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Á yíɔ́ ké sɔ́ŋɛ ké ndá á ká nám.
