Categories,Sentences
Grammar Core (Sentence Structures & Tenses),मैं रोज सवेरे खेत में जाऊँ सूँ अर बाजरे री फसल देखूँ सूँ।
Grammar Core (Sentence Structures & Tenses),काल्ह म्हारा भाय ने सीकर बाजार सूँ नयो हल खरीद्यो।
Grammar Core (Sentence Structures & Tenses),आगले हफ्ते बरसात आवेगी तो किसानां ने घणो आराम मिलसी।
Grammar Core (Sentence Structures & Tenses),"जे तू टाइम पर आवे, तो आपण बैठक आजै पूरी कर सकां।"
Grammar Core (Sentence Structures & Tenses),म्हैं ई काम बिना मदद के नी कर सकूँ।
Grammar Core (Sentence Structures & Tenses),घर री छत पर राखी मटकी हवा सूँ ठंडी हो जावे है।
Grammar Core (Sentence Structures & Tenses),"दूध उबल रयो है, गैस धीमी कर दे।"
Grammar Core (Sentence Structures & Tenses),चिट्ठी पोस्टमैन द्वारा प्रधान जी ने दे दी गई।
Grammar Core (Sentence Structures & Tenses),थांने किताब पढ़ ली हो तो मन्नै वापस दे द्यो।
Grammar Core (Sentence Structures & Tenses),बाळक स्कूल जाता-जाता रास्ते में पंछियां ने दाणा डालै है।
Conversational Data (Real-Life Dialogues & Exchanges),रामू: थूं कद आया? मोहन: मैं अभी-अभी बस स्टैंड सूँ उतर्यो सूँ।
Conversational Data (Real-Life Dialogues & Exchanges),"सीता: चाय पीसी? गीता: हाँ, पर थोड़ी कम चीनी राखजो।"
Conversational Data (Real-Life Dialogues & Exchanges),दुकानदार: के चाहिजे सा? ग्राहक: आधो किलो गुड़ अर एक किलो आटा दे द्यो।
Conversational Data (Real-Life Dialogues & Exchanges),बाबूजी: पढ़ाई कैसी चालै है? छोरो: मास्टर जी आज नया पाठ समझायो।
Conversational Data (Real-Life Dialogues & Exchanges),"मायड़: रोटी गरम कर दूँ? बेटी: हाँ मायड़, मैं खेत सूँ थाकी आई सूँ।"
Conversational Data (Real-Life Dialogues & Exchanges),"दोस्त: आज मेला चलां? जवाब: चलां, पण पहले ऊँट ने पानी पिवा देई।"
Conversational Data (Real-Life Dialogues & Exchanges),"पड़ोसी: रात ने बिजली गई थी? जवाब: हाँ, आधी रात तक पंखो बंद रह्यो।"
Conversational Data (Real-Life Dialogues & Exchanges),अध्यापक: होमवर्क क्यूँ नी कर्यो? विद्यार्थी: कॉपी घरै भूल गयो सा।
Conversational Data (Real-Life Dialogues & Exchanges),यात्री: फतेहपुर जावण री बस कद है? कंडक्टर: दस मिनट में आ जासी।
Conversational Data (Real-Life Dialogues & Exchanges),"नानी: कहानी सुणसी? पोती: हाँ नानी, वीर तेजाजी री बात सुणावो।"
Code-Switching & Multilingualism,"आज मीटिंग ऑनलाइन है, पर बात आपण शेखावाटी में ही करां।"
Code-Switching & Multilingualism,"फोन चार्ज कर ले, फेर व्हाट्सऐप पर लोकेशन भेज द्यां।"
Code-Switching & Multilingualism,"म्हारो प्रोजेक्ट सबमिट हो गयो, अब थोड़ा आराम करूँ सूँ।"
Code-Switching & Multilingualism,"टीचर ने बोला कि होमवर्क ईमेल कर द्यो, पर कॉपी साथ राखजो।"
Code-Switching & Multilingualism,"डॉक्टर री अपॉइंटमेंट कन्फर्म है, रिपोर्ट भी साथ ले जाजो।"
Code-Switching & Multilingualism,"ट्रैक्टर री सर्विसिंग करवाणी है, मेकैनिक ने कॉल कर द्यो।"
Code-Switching & Multilingualism,"ऑफिस में आज प्रेजेंटेशन है, म्हणून साफ बोलणो जरूरी है।"
