Categories,Sentences
Grammar Core (Sentence Structures & Tenses),A na gwom nyam.
Grammar Core (Sentence Structures & Tenses),A be gwom nyam.
Grammar Core (Sentence Structures & Tenses),A wo gwom nyam.
Grammar Core (Sentence Structures & Tenses),A da gwom nyam.
Grammar Core (Sentence Structures & Tenses),A ma gwom nyam.
Grammar Core (Sentence Structures & Tenses),Nyam be gwom da a.
Grammar Core (Sentence Structures & Tenses),A ta gwom nyam.
Grammar Core (Sentence Structures & Tenses),A lo gwom nyam.
Grammar Core (Sentence Structures & Tenses),A ki gwom nyam.
Grammar Core (Sentence Structures & Tenses),A yi gwom nyam.
Conversational Data (Real-Life Dialogues & Exchanges),Ngwa: Wo na? — A: A na la.
Conversational Data (Real-Life Dialogues & Exchanges),Wo be ta lo? — A be ta Jos.
Conversational Data (Real-Life Dialogues & Exchanges),"Ngwa ma nyam? — I, a ma nyam."
Conversational Data (Real-Life Dialogues & Exchanges),Wo yi gwom? — A yi gwom sha.
Conversational Data (Real-Life Dialogues & Exchanges),Ngwa be su? — A be su la.
Conversational Data (Real-Life Dialogues & Exchanges),Wo lo ki? — A lo ki kasuwa.
Conversational Data (Real-Life Dialogues & Exchanges),Ngwa da kwon? — A da kwon nyam.
Conversational Data (Real-Life Dialogues & Exchanges),Wo ta be? — A ta be nyin.
Conversational Data (Real-Life Dialogues & Exchanges),Ngwa ma gwom? — A ma gwom.
Conversational Data (Real-Life Dialogues & Exchanges),Wo yi la? — A yi la nyi.
Code-Switching & Multilingualism,A lo market la nyam.
Code-Switching & Multilingualism,Ngwa check gwom sha.
Code-Switching & Multilingualism,A be study nyam.
Code-Switching & Multilingualism,Wo submit gwom la?
Code-Switching & Multilingualism,A download gwom nyam.
Code-Switching & Multilingualism,Ngwa call a sha.
Code-Switching & Multilingualism,A schedule gwom la.
Code-Switching & Multilingualism,Wo update gwom?
Code-Switching & Multilingualism,A confirm nyam la.
Code-Switching & Multilingualism,Ngwa print gwom sha.
Formal & Professional Speech,A be nyi gwom gwan da asibiti.
Formal & Professional Speech,Ngwa ta lo ofis la.
Formal & Professional Speech,A be kwon takarda la kot.
Formal & Professional Speech,Wo yi nyi rahoto la.
Formal & Professional Speech,A ma gwom la bank.
Formal & Professional Speech,Ngwa da nyi gwom la makaranta.
Formal & Professional Speech,A be lo la taron hukumci.
Formal & Professional Speech,Wo ta yi rahoto la ofis?
Formal & Professional Speech,A lo la kasuwa gwan.
Formal & Professional Speech,Ngwa be su la asibiti.
"Idioms, Proverbs & Cultural Expressions",Gwom nyi lo gwan.
"Idioms, Proverbs & Cultural Expressions",Nyam be gwom ta.
"Idioms, Proverbs & Cultural Expressions",Ngwa yi lo nyam.
"Idioms, Proverbs & Cultural Expressions",Gwom ma nyi sha.
"Idioms, Proverbs & Cultural Expressions",Nyam lo da gwom.
"Idioms, Proverbs & Cultural Expressions",Ngwa ta nyam gwan.
"Idioms, Proverbs & Cultural Expressions",Gwom yi nyam la.
"Idioms, Proverbs & Cultural Expressions",Nyam ma gwom la.
"Idioms, Proverbs & Cultural Expressions",Ngwa lo nyam sha.
"Idioms, Proverbs & Cultural Expressions",Gwom ta nyi la.
Question-Answer Pairs (FAQ & Contextual Understanding),Wo na? A na Gyang.
Question-Answer Pairs (FAQ & Contextual Understanding),Wo lo ki? A lo ki Jos.
Question-Answer Pairs (FAQ & Contextual Understanding),Ngwa be ta lo? A be ta lo la kasuwa.
Question-Answer Pairs (FAQ & Contextual Understanding),Wo yi gwom? A yi gwom la makaranta.
