Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Cipkan ʼañ ʼab haʼichu ñiokĭ ʼoʼohana.
Grammar Core (Sentence Structures & Tenses),Pi ʼañ cipkan ʼab hegai ṣon.
Grammar Core (Sentence Structures & Tenses),Ceoj ʼo cipkan ʼab ki: ʼeḍ.
Grammar Core (Sentence Structures & Tenses),Cecoj ʼo cicpkan ʼab himdagĭ ʼeḍ.
Grammar Core (Sentence Structures & Tenses),Ḥeḍai ʼo wo cipkanad hegai ñiokĭ maṣcamakuḍ ʼeḍ.
Grammar Core (Sentence Structures & Tenses),Ñeid ʼañ g mi:stol ʼam ṣon ʼeḍ.
Grammar Core (Sentence Structures & Tenses),Hegai gogs ʼo ha-huhuʼid g mimstol.
Grammar Core (Sentence Structures & Tenses),G ko:ji ʼo ceoj ʼam ceposid.
Grammar Core (Sentence Structures & Tenses),Pi ʼo ha-cecposid g kokji hegai ceoj.
Grammar Core (Sentence Structures & Tenses),Hegai ñeok ʼo s-ke:gk ʼam haʼichu aʼaga.
Conversational Data (Real-Life Dialogues & Exchanges),"—S-ke:g taṣ. —S-ke:g taṣ, ʼant o ʼam s-apʼe?"
Conversational Data (Real-Life Dialogues & Exchanges),—Haschu ʼo ʼab ʼe-ñeid? —Ñeid ʼañ g ṣu:dagĭ.
Conversational Data (Real-Life Dialogues & Exchanges),—Hebai ʼo g maṣcamakuḍ? —ʼAm ʼo ki: ʼeḍ.
Conversational Data (Real-Life Dialogues & Exchanges),—Ñia ʼo ʼam him? —ʼAm ʼañ him ʼab tianda.
Conversational Data (Real-Life Dialogues & Exchanges),—Pi ʼañ kaij hegai. —ʼA:pi ʼo wo ʼep haʼicu aʼaga.
Conversational Data (Real-Life Dialogues & Exchanges),—S-ap ʼo g taṣ. —ʼOidam ʼañ ʼam ñeid.
Conversational Data (Real-Life Dialogues & Exchanges),—Hegai ʼo g ʼu:s? —ʼEḍa ʼo g piast.
Conversational Data (Real-Life Dialogues & Exchanges),—ʼA:ñi ʼañ s-cegito. —Wo ʼab ñeid g ṣu:dagĭ.
