Categories,Sentences
Grammar Core (Sentence Structures & Tenses),"Mò lo kpá ní sanyi, amma mò de eyé nni."
Grammar Core (Sentence Structures & Tenses),Yì lǎyé gǎ nì yé gǎ nwu ní emigí.
Grammar Core (Sentence Structures & Tenses),"À bǐ kasuwa be àtànyì be, à sì wọ̀n yé."
Grammar Core (Sentence Structures & Tenses),"Ègàn yi à fò ní bíbó, bà nà á ji."
Grammar Core (Sentence Structures & Tenses),"Mò wán nni kà wun yé, sàbábù mò kpé nni."
Grammar Core (Sentence Structures & Tenses),"Ó lo ilé-ẹ̀kọ́ gǎ, ó ka littafi gǎ."
Grammar Core (Sentence Structures & Tenses),"Yǎ mò kò wun yé, in wun gě, mò nyá."
Grammar Core (Sentence Structures & Tenses),"Ẹ̀tsu kpe àwa, àwa sì gba umarní."
Grammar Core (Sentence Structures & Tenses),"Bà á láti nu dádá, à nà sùláíyì."
Grammar Core (Sentence Structures & Tenses),"Wun dèn bé mi, amma mò nà à fún nwu."
Conversational Data (Real-Life Dialogues & Exchanges),A: Okú kpá; B: Mò bǐ kpá be sùláíyì be.
Conversational Data (Real-Life Dialogues & Exchanges),A: Kin nwu lo? B: Mò lo kasuwa yé.
Conversational Data (Real-Life Dialogues & Exchanges),A: Mò kpé nni; B: Yǎ mò tún à sọ̀ fún nwu.
Conversational Data (Real-Life Dialogues & Exchanges),A: Eyé dèn bé nwu? B: Mò de eyé nni lónìí.
Conversational Data (Real-Life Dialogues & Exchanges),A: Yì lǎyé gǎ nì yé gǎ nwu; B: Mò ma lǎyé gǎ.
Conversational Data (Real-Life Dialogues & Exchanges),"A: Nwu wán mi kán? B: À'a, mò wán nwu be ìfẹ́ be."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Ẹ̀mi gě? B: Wun gě, àfi rọ̀n mí kékeré."
Conversational Data (Real-Life Dialogues & Exchanges),A: Ka yi bẹ̀rẹ̀ iṣẹ́? B: Yi bẹ̀rẹ̀ báyìí.
Conversational Data (Real-Life Dialogues & Exchanges),"A: Nwu gbọ́ ohun tí mò sọ? B: Mò gbọ́, amma mò kpé díẹ̀ nni."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Báwo ni kpá? B: Kpá gě, ènìyàn lǎyé."
Code-Switching & Multilingualism,"Mò lo market ní Bida, amma mò yì Nupe min yi o."
Code-Switching & Multilingualism,"Nwu send message fún mi, mò nà answer ní Nupe."
Code-Switching & Multilingualism,"Meeting yi bẹ̀rẹ̀ ní àsìkò, àwa sọ̀ be Nupe be."
Code-Switching & Multilingualism,"Doctor sọ̀ pé yǎ mò rest, amma mò wán ṣiṣẹ́."
Code-Switching & Multilingualism,"À bǐ school, ó ka English àti Nupe pọ̀."
Code-Switching & Multilingualism,"Business yi gě, ṣùgbọ́n customer wán discount."
Code-Switching & Multilingualism,"Phone mi battery parí, mò nà charge ní kpá."
Code-Switching & Multilingualism,"Àwa plan project tuntun, yi kọ data ní Nupe."
Code-Switching & Multilingualism,Teacher sọ̀ pé homework yi gbọdọ̀ pé ní Friday.
Code-Switching & Multilingualism,"Mò download file, mò sì check sentences yi."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Jọwọ, yǎ ìwé ìforúkọsílẹ̀ yi pé kí a lè bẹ̀rẹ̀ iṣẹ́."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ẹ̀ka ìlera sọ pé aláìsàn yẹ kí ó mu oogun ní àsìkò.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ilé-iṣẹ́ wa nà ìròyìn iṣẹ́ sí gbogbo osìsẹ́ lónìí.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Adájọ́ gbọ́ ẹ̀rí méjì kí ó tó dá ìpinnu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",A fẹ́ ìpàdé pẹ̀lú ẹ̀yin ní ọjọ́ Ajé ní Bida.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Ẹrọ yi nilo ìtọju, ìdánwò, àti àtúnṣe ṣáájú lílo."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ìwé àdéhùn yi sọ ojúṣe olùtajà àti olùrà.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Onímọ̀ ẹ̀rọ ṣàlàyé bí eto data ṣe n ṣiṣẹ́.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ẹ jọwọ fi ìbéèrè yín ránṣẹ́ sí ọ́fíìsì ṣáájú ọ̀la.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Ìjọba agbègbè pè fún ìbámu, ìmúlò, àti ìtẹ̀síwájú."
"Idioms, Proverbs & Cultural Expressions",Ègàn àgbà ni pé ẹni tí ó gbọ́ràn kì í ṣubú lọ́na.
"Idioms, Proverbs & Cultural Expressions",Omi tí ó dakẹ́ lè jin ju ohun tí oju rí lọ.
"Idioms, Proverbs & Cultural Expressions",Àgbà tí ó mọ̀ ọ̀nà máa fi ìtàn tọ́ ọmọ.
"Idioms, Proverbs & Cultural Expressions","Ile tí ìbáṣepọ̀ wà, àlàáfíà máa jókòó nibẹ̀."
"Idioms, Proverbs & Cultural Expressions",Ẹni tí ó yara ju afẹ́fẹ́ lọ lè padà wá kọ́ ẹ̀kọ́.
"Idioms, Proverbs & Cultural Expressions","Ọ̀rọ̀ pẹ̀lẹ́ kì í fọ́ egungun, ó máa ṣí ilẹ̀kùn."
"Idioms, Proverbs & Cultural Expressions",Ọmọ tí ó mọ̀ ìtàn rẹ̀ kì í sọnù ní ọjà ayé.
"Idioms, Proverbs & Cultural Expressions","Àkọ́kọ́ rírìn ni kò nira, ìfaradà ni ń gbe ènìyàn dé."
"Idioms, Proverbs & Cultural Expressions",Ìrẹ̀lẹ̀ ni aṣọ ọba tí kò ní rà ní kasuwa.
"Idioms, Proverbs & Cultural Expressions",Ìmọ̀ tí a pín pọ̀ síi ju ìmọ̀ tí a pa mọ́ lọ.
Question-Answer Pairs (FAQ & Contextual Understanding),Ìbéèrè: Nibo ni nwu lo? Ìdáhùn: Mò lo kpá báyìí.
Question-Answer Pairs (FAQ & Contextual Understanding),Ìbéèrè: Kin ni orúkọ nwu? Ìdáhùn: Orúkọ mi ni Musa.
Question-Answer Pairs (FAQ & Contextual Understanding),"Ìbéèrè: Ṣé nwu kpé Nupe? Ìdáhùn: Mò kpé díẹ̀, mò ṣi ń kọ́."
Question-Answer Pairs (FAQ & Contextual Understanding),Ìbéèrè: Kí ni yi ṣe lónìí? Ìdáhùn: Yi ka ìwé àti iṣẹ́ oko.
Question-Answer Pairs (FAQ & Contextual Understanding),Ìbéèrè: Nibo ni Bida wà? Ìdáhùn: Bida wà ní Niger State.
Question-Answer Pairs (FAQ & Contextual Understanding),Ìbéèrè: Nígbà wo ni ipade bẹ̀rẹ̀? Ìdáhùn: Ó bẹ̀rẹ̀ ní aago mẹ́wàá.
Question-Answer Pairs (FAQ & Contextual Understanding),Ìbéèrè: Kí ni nwu fẹ́ jẹ? Ìdáhùn: Mò fẹ́ jẹ́ tuwo pẹ̀lú miya.
Question-Answer Pairs (FAQ & Contextual Understanding),"Ìbéèrè: Ṣé iṣẹ́ yi rọrùn? Ìdáhùn: Kò rọrùn, ṣùgbọ́n ó ṣeé ṣe."
Question-Answer Pairs (FAQ & Contextual Understanding),Ìbéèrè: Kí ni ìmọ̀ dara fún? Ìdáhùn: Ìmọ̀ ń ṣí ọ̀nà tuntun.
Question-Answer Pairs (FAQ & Contextual Understanding),"Ìbéèrè: Ṣé a lè tún gbolohun yi kọ? Ìdáhùn: Béèni, a lè sọ̀ ọ́ lọ́nà míì."
