Categories,Sentences
Grammar Core,मी काल बाजारात गेलो होतो आणि ताज्या भाज्या घेतल्या.
Grammar Core,ती दररोज सकाळी लवकर उठते आणि अभ्यास करते.
Grammar Core,आम्ही उद्या जत्रेला जाणार आहोत.
Grammar Core,जर पाऊस आला तर शेतीला फायदा होईल.
Grammar Core,तो काम पूर्ण करत नाही म्हणून मालक नाराज आहे.
Grammar Core,घर बांधले गेले आहे पण अजून रंगकाम बाकी आहे.
Grammar Core,तू वेळेवर आला असतास तर बैठक सुरू झाली असती.
Grammar Core,आम्ही चित्रपट पाहत होतो तेव्हा वीज गेली.
Grammar Core,ती पुस्तक वाचत आहे आणि टिपण काढत आहे.
Grammar Core,तो पुढच्या महिन्यात नवीन व्यवसाय सुरू करणार आहे.
Conversational Data,"काय रे, आज इतका उशीर का झाला?"
Conversational Data,"अरे काही नाही, रस्त्यावर खूप ट्रॅफिक होता."
Conversational Data,"चल ना, चहा घेऊ आणि थोडं बोलूया."
Conversational Data,तू कालचा सामना पाहिला का?
Conversational Data,"हो, शेवटचा गोल खूप छान होता!"
Conversational Data,आई म्हणाली की लवकर घरी ये.
Conversational Data,"बरं, मी थोड्याच वेळात येतो."
Conversational Data,तुला नवीन मोबाईल कसा वाटला?
Conversational Data,"मला तो खूप आवडला, कॅमेरा जबरदस्त आहे."
Conversational Data,"ठीक आहे, उद्या भेटू आणि बाकी चर्चा करू."
Code-Switching & Multilingualism,आज मी ऑफिसमध्ये meeting ला उशीर झाला.
Code-Switching & Multilingualism,तू assignment complete केलंस का?
Code-Switching & Multilingualism,आपण weekend ला picnic ला जाऊया.
Code-Switching & Multilingualism,त्याने project report submit केली नाही.
Code-Switching & Multilingualism,मला online payment करायची आहे.
Code-Switching & Multilingualism,तिने new design approve केलं.
Code-Switching & Multilingualism,आपण आज client ला call करूया.
Code-Switching & Multilingualism,तो presentation साठी तयार आहे.
Code-Switching & Multilingualism,मी file download करून पाठवली.
Code-Switching & Multilingualism,आपण final decision उद्या घेऊ.
Formal & Professional Speech,आपल्या संस्थेच्या वार्षिक सभेचे आयोजन पुढील आठवड्यात करण्यात येईल.
Formal & Professional Speech,कृपया सर्व कागदपत्रे वेळेत सादर करावीत.
Formal & Professional Speech,रुग्णाची प्रकृती सध्या स्थिर आहे.
Formal & Professional Speech,कायद्यानुसार कर भरणे अनिवार्य आहे.
Formal & Professional Speech,तांत्रिक अहवाल उद्या दुपारी सादर केला जाईल.
Formal & Professional Speech,बैठकीचा निर्णय लेखी स्वरूपात कळवण्यात येईल.
Formal & Professional Speech,आपल्या अर्जाची छाननी प्रक्रिया सुरू आहे.
Formal & Professional Speech,प्रकल्पासाठी आवश्यक निधी मंजूर करण्यात आला आहे.
Formal & Professional Speech,कृपया नियम व अटी काळजीपूर्वक वाचाव्यात.
Formal & Professional Speech,ही सूचना सर्व संबंधित विभागांना लागू आहे.
"Idioms, Proverbs & Cultural Expressions",त्याने डोळ्यात तेल घालून काम केले.
"Idioms, Proverbs & Cultural Expressions",तिच्या डोक्यावर आभाळ कोसळले.
"Idioms, Proverbs & Cultural Expressions",तो दोन पाण्यात पाय ठेवतो.
"Idioms, Proverbs & Cultural Expressions",त्याच्या तोंडाला पाने पुसली गेली.
"Idioms, Proverbs & Cultural Expressions",तिने हातचे सोडून पळत्या मागे धाव घेतली.
"Idioms, Proverbs & Cultural Expressions",त्याचा डाव उलटा पडला.
"Idioms, Proverbs & Cultural Expressions",ती आगीत तेल ओतते.
"Idioms, Proverbs & Cultural Expressions",तो मनातल्या मनात हसत होता.
"Idioms, Proverbs & Cultural Expressions",त्याने शब्दाला शब्द दिला.
"Idioms, Proverbs & Cultural Expressions",तिच्या नशिबात सोनं पडलं.
Question-Answer Pairs,भारताची राजधानी कोणती आहे?
Question-Answer Pairs,तुला कोणता विषय सर्वात आवडतो?
Question-Answer Pairs,आजचे हवामान कसे आहे?
Question-Answer Pairs,आपण ही समस्या कशी सोडवू शकतो?
Question-Answer Pairs,या औषधाचे दुष्परिणाम काय आहेत?
Question-Answer Pairs,तू इतका आनंदी का दिसतोस?
Question-Answer Pairs,या योजनेचा फायदा कोणाला होईल?
