Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Hau han naan iha umae.
Grammar Core (Sentence Structures & Tenses),Sia sei baa Ermera aban.
Grammar Core (Sentence Structures & Tenses),Hau la hatene kona ba ne’e.
Grammar Core (Sentence Structures & Tenses),Ita-nia oan mak koalia ho mestri.
Grammar Core (Sentence Structures & Tenses),Nia foin tama iha eskola agora.
Grammar Core (Sentence Structures & Tenses),"Se hau iha tempu, hau sei ajuda o."
Grammar Core (Sentence Structures & Tenses),Nia la foo resposta tanba nia kanuru.
Grammar Core (Sentence Structures & Tenses),Uma nee sei hari iha loron Kinta.
Grammar Core (Sentence Structures & Tenses),Labarik sira hetan livru ne’ebé foun.
Grammar Core (Sentence Structures & Tenses),Nia hakarak fo hanoin diak kona ba ita.
Conversational Data (Real-Life Dialogues & Exchanges),Bondia! Ita diak ka?
Conversational Data (Real-Life Dialogues & Exchanges),"Diak los, hau-nia oan baa merkadu."
Conversational Data (Real-Life Dialogues & Exchanges),O hanorin hau buat nee oinsaa?
Conversational Data (Real-Life Dialogues & Exchanges),"Deskulpa, hau la rona o klaru."
Conversational Data (Real-Life Dialogues & Exchanges),Tanba saa o lakohi baa agora?
Conversational Data (Real-Life Dialogues & Exchanges),Ita bele ajuda hau buka dalan?
Conversational Data (Real-Life Dialogues & Exchanges),"Obrigadu barak, hau gosta o-nia ajuda."
Conversational Data (Real-Life Dialogues & Exchanges),"Diak, ami hasoru aban deit."
Conversational Data (Real-Life Dialogues & Exchanges),O la han iha kalan nee?
Conversational Data (Real-Life Dialogues & Exchanges),Hau sei liga fali bainhira hau tuni servisu.
Code-Switching & Multilingualism,Hau gosta too much ida ne’e!
Code-Switching & Multilingualism,Tomorrow ami sei baa Dili.
Code-Switching & Multilingualism,"Sia la come rice, nia han paun deit."
Code-Switching & Multilingualism,O make appointment iha hospital ka?
Code-Switching & Multilingualism,Meeting ita sei halo at three o’clock.
Code-Switching & Multilingualism,"Nia la online agora, maybe network problem."
Code-Switching & Multilingualism,"Let’s go iha uma, rain sei monu."
Code-Switching & Multilingualism,Ita prepare document ne’e in Word format.
Code-Switching & Multilingualism,Please hau presiza ajuda laos liu!
Code-Switching & Multilingualism,"After work hau sei baa uma, tired ona."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Prezadu Senhór, favor hatene kona ba proposta nee."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Relatoriu ida nee tenke submete molok Kinta.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mediku hateten katak pasiente tenke repousa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Diretor geral halo desizaun final.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Reuniaun sei akontese iha oras tolu lokraik.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kompañia ne’e fó prioridade ba seguransa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Advogadu sira prepara dokumentu legal hotu-hotu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Iha tribunal, juiz deklara sentensa."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Hau-nia kolega halo apresentasaun kona ba projeitu foun.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ministru hateten politika edukasaun foun.
"Idioms, Proverbs & Cultural Expressions","Bee lakon, ikan mate."
"Idioms, Proverbs & Cultural Expressions","Kuda ai, hemu sasoro."
"Idioms, Proverbs & Cultural Expressions",Oan diak sei hatudu dalan ba inan-aman.
"Idioms, Proverbs & Cultural Expressions","Ai-hun diak, ai-laran diak."
"Idioms, Proverbs & Cultural Expressions",Tasi boot la sai be’e ki’ik.
"Idioms, Proverbs & Cultural Expressions","Labarik la rona, loron sei hanesan."
"Idioms, Proverbs & Cultural Expressions","Oan la hetan, inan haluha."
"Idioms, Proverbs & Cultural Expressions","Fo buat diak, simu buat diak."
"Idioms, Proverbs & Cultural Expressions","Uluk han, depois koalia."
"Idioms, Proverbs & Cultural Expressions","Kuda diak, foo diak."
Question-Answer Pairs (FAQ & Contextual Understanding),P: Ita sei baa nebee aban? R: Hau sei baa Gleno.
Question-Answer Pairs (FAQ & Contextual Understanding),"P: O hatene koalia Mambae ka? R: Sin, diak loos."
Question-Answer Pairs (FAQ & Contextual Understanding),P: Sia servisu iha nebee? R: Sia servisu iha suku Railaco.
Question-Answer Pairs (FAQ & Contextual Understanding),P: Iha oras hira agora? R: Agora tuku haat.
Question-Answer Pairs (FAQ & Contextual Understanding),P: Ita hakarak han saida? R: Hau hakarak han batar ho ikan.
Question-Answer Pairs (FAQ & Contextual Understanding),P: O la baa servisu ka? R: Hau moras ho isin.
Question-Answer Pairs (FAQ & Contextual Understanding),P: O rona informasaun nee iha nebee? R: Iha rádio komunidade.
Question-Answer Pairs (FAQ & Contextual Understanding),P: Sia nee ema nebee? R: Nia mak mestri hau-nia eskola.
Question-Answer Pairs (FAQ & Contextual Understanding),P: Ita hanorin saida iha klase? R: Hau hanorin matematika.
Question-Answer Pairs (FAQ & Contextual Understanding),P: Ita gosta halo buat nee tanba saa? R: Tanba hau hakarak aprende.
Commands & Instructions (Imperative Sentences),Tama iha uma!
Commands & Instructions (Imperative Sentences),Loke janela!
Commands & Instructions (Imperative Sentences),Suru nia koalia diak!
Commands & Instructions (Imperative Sentences),Eskeve iha papel nee!
Commands & Instructions (Imperative Sentences),Hela tranquil!
Commands & Instructions (Imperative Sentences),Foo livru ne’e ba nia!
Commands & Instructions (Imperative Sentences),Loke porta molok ita sai!
Commands & Instructions (Imperative Sentences),Tuu nia kaben diak!
Commands & Instructions (Imperative Sentences),Loke kompjuter!
Commands & Instructions (Imperative Sentences),Hamos liman molok han.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Maria baa eskola iha Ermera.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Senhór José servisu iha Ministerio da Saude.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ana moris iha aldeia Railaco Leten.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Domingos hela iha Dili, Timor-Leste."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Doktor Silva trata pasiente iha Gleno.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Presidente Ramos Horta visita suku Hatulia.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Projeitu ida husi ONU ajuda komunidade.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Kompañia Timor Telecom halo servisu iha fatin ne’e.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Lorosae rai iha fulan Outubro.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Eskola Primaria Ermera halibur labarik sira.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Hau kontente tanba hau hetan servisu foun.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Hau triste tanba nia lakohi koalia hau.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Hau haksolok tebes atu hasoru familia.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Hau nervozu tanba testu sei komesa.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Hau senti dezapontadu kona ba rezultadu nee.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Hau fiar katak buat hotu sei diak.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Hau hirus tanba ema nee halo buat la diak.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Hau sente halimar ho kolega sira iha merkadu.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Hau hanoin buat nee normal deit.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Hau senti serbisu nee importante tebes.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Hau baa uma aban. → Aban hau sei fila uma.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Nia la han kalan. → Iha kalan nia lakohi han.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Sia servisu iha Dili. → Iha Dili mak nia halo servisu.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),O hakarak han. → O nia apetitu boot tebes.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Hau gosta livro nee. → Livro nee mak hau-nia favoritu.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Nia hela iha uma. → Uma nee mak nia moris fatin.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Sia halo buat diak. → Buat diak nee husi nia.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),O hanorin diak. → O-nia hanorin mak diak loos.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Nia baa eskola. → Eskola mak nia destinasaun.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Hau sente kontente. → Kontente mak hau-nia sentimento.
