category,Sentence
Grammar Core (Sentence Structures & Tenses),Aku kawa makan tadi pagi.
Grammar Core (Sentence Structures & Tenses),"Ih amun kawa, pian kada datang tadi malam."
Grammar Core (Sentence Structures & Tenses),Gasanku handak ka pasar sabtu ini.
Grammar Core (Sentence Structures & Tenses),"Amun kada hujan, kita tamasya."
Grammar Core (Sentence Structures & Tenses),Pian bujur handak bekerja di kantor itu?
Grammar Core (Sentence Structures & Tenses),Barataan tamu itu sudah datang semalam.
Grammar Core (Sentence Structures & Tenses),Baju itu akan dibeli mama pian esok.
Grammar Core (Sentence Structures & Tenses),"Bujur, aku sudah disurati oleh guru."
Grammar Core (Sentence Structures & Tenses),"Amun ditinggalakan, haja bisi ketinggalan."
Grammar Core (Sentence Structures & Tenses),Mereka akan diundang malam ini.
Conversational Data (Real-Life Dialogues & Exchanges),A: Dimana pian tinggal? B: Di Sungai Jingah.
Conversational Data (Real-Life Dialogues & Exchanges),"A: Handak makan kah? B: Handak, panggilakan nasi goreng haja."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Pian kawa nolongi aku kah? B: Kawa jua, napa kada?"
Conversational Data (Real-Life Dialogues & Exchanges),"A: Kenapa pian lambat? B: Maaf, hujan lebat tadi."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Sudah selesai kah tugas pian? B: Masih, tinggal sedikit."
Conversational Data (Real-Life Dialogues & Exchanges),A: Pian suka lawar kah? B: Lawar nang di pasar kah?
Conversational Data (Real-Life Dialogues & Exchanges),"A: Kada papa pian datang lambat. B: Ma'asi, bujur pian."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Pian handak jalan-jalan kah minggu ini? B: Kayapa jua, ayo lah."
Conversational Data (Real-Life Dialogues & Exchanges),A: Pian bejuluk apa? B: Ulun bejuluk Iyan.
Conversational Data (Real-Life Dialogues & Exchanges),"A: Nah, apalagi dipikirakan? B: Sudah cukup tuh."
Code-Switching & Multilingualism,"Aku tadi makan di warung, tapi tempatnya clean sekali."
Code-Switching & Multilingualism,Handak minum coffee jua pian?
Code-Switching & Multilingualism,Pian dapat email dari boss tadi?
Code-Switching & Multilingualism,"Aku standby di rumah, karena hujan deras."
Code-Switching & Multilingualism,Besok meeting jam berapa pian?
Code-Switching & Multilingualism,Ulun checking dulu data di komputer itu.
Code-Switching & Multilingualism,Kita lunch di Pal 1 aja pian.
Code-Switching & Multilingualism,Handphone ku kadada sinyal dari tadi.
Code-Switching & Multilingualism,"Amun error, restart haja dulu."
Code-Switching & Multilingualism,Pian save kah file itu?
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kami akan mengadakan rapat internal hari Rabu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Pasien sudah diobservasi di ruang UGD.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kontrak kerja akan diperpanjang selama enam bulan.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Proyek ini harus selesai sebelum akhir tahun.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Diagnosa awal menunjukkan adanya infeksi saluran pernapasan.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Surat edaran akan dikirim ke semua divisi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Data statistik harus diserahkan paling lambat Jumat.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Pian diminta mengisi formulir pendaftaran.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Laporan keuangan triwulan sudah dirampungkan.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Silakan hubungi admin jika pian mengalami kendala teknis.
"Idioms, Proverbs & Cultural Expressions","Ujar urang, jangan gasak lawan tangan kosong."
"Idioms, Proverbs & Cultural Expressions","Bakunyung ikam, kada batisik babujur."
"Idioms, Proverbs & Cultural Expressions","Bakawan jua, asal jangan bakari hati."
"Idioms, Proverbs & Cultural Expressions","Amun kada kawa harat, jangan harat kawa."
"Idioms, Proverbs & Cultural Expressions",Urang bijak kada pang lutung disuruh batis.
"Idioms, Proverbs & Cultural Expressions","Tuntung adat, jangan digugur hukum."
"Idioms, Proverbs & Cultural Expressions","Kayuh baimbai lawan arus, sabar haja."
"Idioms, Proverbs & Cultural Expressions","Pian mun sabar, haja kawa sampai."
"Idioms, Proverbs & Cultural Expressions","Makan jangan bakurung, ulun jua hayang."
"Idioms, Proverbs & Cultural Expressions","Kada tahu lukah, nyabak hampang haja."
Question-Answer Pairs (FAQ & Contextual Understanding),Apa arti kata 'mangang'? – Artinya lapar.
Question-Answer Pairs (FAQ & Contextual Understanding),Dimana letak Banjarmasin? – Di Kalimantan Selatan.
Question-Answer Pairs (FAQ & Contextual Understanding),Kapan pasar terapung buka? – Biasanya pagi-pagi.
Question-Answer Pairs (FAQ & Contextual Understanding),Kenapa pian kada hadir? – Karena ulun sakit.
Question-Answer Pairs (FAQ & Contextual Understanding),Siapa gubernur KalSel sekarang? – Sahbirin Noor.
Question-Answer Pairs (FAQ & Contextual Understanding),"Apakah ini jalan ke Martapura? – Iya, terus haja."
Question-Answer Pairs (FAQ & Contextual Understanding),Apa bedanya 'ikung' dan 'kau'? – 'Ikung' itu kawan dekat.
Question-Answer Pairs (FAQ & Contextual Understanding),Berapa harga rambutan? – Sepuluh ribu satu kilo.
Question-Answer Pairs (FAQ & Contextual Understanding),Bagaimana cara membuat lemang? – Dimasak dalam bambu.
Question-Answer Pairs (FAQ & Contextual Understanding),Mengapa banyak jukung di sungai? – Karena alat transportasi utama.
Commands & Instructions (Imperative Sentences),Ambilakan aku air di dapur.
Commands & Instructions (Imperative Sentences),Jangan ribut di perpustakaan.
Commands & Instructions (Imperative Sentences),Tulisi nama pian di buku tamu.
Commands & Instructions (Imperative Sentences),Cepatlah pian datang!
Commands & Instructions (Imperative Sentences),Bacai buku ini sampe habis.
Commands & Instructions (Imperative Sentences),Tolong tutupi jendela itu.
Commands & Instructions (Imperative Sentences),Jangan masuk ruangan itu sembarangan.
Commands & Instructions (Imperative Sentences),Cuci tangan pian dahulu sebelum makan.
Commands & Instructions (Imperative Sentences),Panggilakan si Ani ke mari.
Commands & Instructions (Imperative Sentences),Tunggu aku di depan pasar.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ahmad tinggal di Alalak Selatan.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mereka belajar di SMAN 1 Banjarmasin.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Tanggal 17 Agustus diperingati sebagai Hari Kemerdekaan.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",PT Barito Group membuka lowongan kerja.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Siti pergi ka Rumah Sakit Sultan Suriansyah.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bandung di Jawa Barat terkenal dingin.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Hotel Rodhita terletak di Jalan Pangeran Antasari.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Jokowi berkunjung ke Kalimantan Selatan kemarin.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",UNICEF memberikan bantuan pendidikan.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Festival Budaya dilaksanakan di Taman Siring.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ulun senang dapat kabar dari pian.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Aku sedih kehilangan kucingku.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Senangnya hati melihat pian datang.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Ulun kada suka makanan ini, terlalu asin."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Pian membuatku bangga hari ini.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Aku kecewa dengan hasil ujian itu.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Bahagia rasanya bisa berkumpul dengan keluarga.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ulun bingung harus pilih yang mana.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Kada nyaman duduk di situ, terlalu sempit."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Pian bikin ulun tertawa sampai nangis.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ulun handak ka warung sabentar lagi.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ulun sebentar lagi ka warung.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ulun badarat ke warung bentar lagi.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Sebentar lagi ulun ke warung tu.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ulun pianar handak ke warung sakajap lagi.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Warung tu sabentar lagi ulun datangi.
