Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Mangan ku king pamilatan ban mu datang.
Grammar Core (Sentence Structures & Tenses),Mangan ku ngeni king kusina.
Grammar Core (Sentence Structures & Tenses),Mangan ku pa murin kareng bisita.
Grammar Core (Sentence Structures & Tenses),"Nung mangan ku king oras, ali ku makaramdam gutom."
Grammar Core (Sentence Structures & Tenses),E ku mangan king gabing iti.
Grammar Core (Sentence Structures & Tenses),Ing kakanin mekanu neng inlutu na ning ima.
Grammar Core (Sentence Structures & Tenses),Mekangan ku na ing adobung manuk kanina.
Grammar Core (Sentence Structures & Tenses),Mangan ku sana nung atin kung oras.
Grammar Core (Sentence Structures & Tenses),E ku pa mangan uling ala kung gana.
Grammar Core (Sentence Structures & Tenses),Ing bata papanganan da kareng matwa.
Conversational Data (Real-Life Dialogues & Exchanges),Nanu ing balita keka ngeni?
Conversational Data (Real-Life Dialogues & Exchanges),"Ala naman, magobra ku mu king opisina."
Conversational Data (Real-Life Dialogues & Exchanges),Nokarin ka munta kanita?
Conversational Data (Real-Life Dialogues & Exchanges),Munta kung palengki para mamili gulay.
Conversational Data (Real-Life Dialogues & Exchanges),Kamusta ya ing pamilya yu?
Conversational Data (Real-Life Dialogues & Exchanges),"Masanting la reng anak mi, salamat."
Conversational Data (Real-Life Dialogues & Exchanges),Magkape ta pa mu?
Conversational Data (Real-Life Dialogues & Exchanges),"O sige, magkwentu tamu saglit."
Conversational Data (Real-Life Dialogues & Exchanges),Ngeni mu pa datang?
Conversational Data (Real-Life Dialogues & Exchanges),"Wa, matrapik king dalan."
Code-Switching & Multilingualism,Munta ku king meeting later kasi important ya.
Code-Switching & Multilingualism,Ali ku pa finish ing report ku para bukas.
Code-Switching & Multilingualism,Mag-start na ing program after lunch.
Code-Switching & Multilingualism,Ing boss ku mag-email ya kaku kanina.
Code-Switching & Multilingualism,Need ku pa mag-submit documents bukas.
Code-Switching & Multilingualism,Mag-drive ku pa king office later.
Code-Switching & Multilingualism,Ing project tamu deadline na next week.
Code-Switching & Multilingualism,Ali ku makapasok today uling makasakit ku.
Code-Switching & Multilingualism,Mag-update ku keka after king call.
Code-Switching & Multilingualism,Ing team tamu mag-discuss king plan later.
Formal & Professional Speech,Makisabi ku pu king keka para king opisyal a ulat.
Formal & Professional Speech,Ing dokumentu kailangang pirmadu na ning direktor.
Formal & Professional Speech,Atin tamung pulung para king proyekto kareng alas nuebe.
Formal & Professional Speech,Makisuyo ku pu king pakiusisa ning kasunduan.
Formal & Professional Speech,Ing pasyenti kailangan yang masusing eksaminasyon.
Formal & Professional Speech,Ing kontrata e ya dapat baguen nung alang pahintulot.
Formal & Professional Speech,Ing inhinyeru susuri ya king disenyu ning tulay.
Formal & Professional Speech,Ing ulat ipasa yu king pamunuan.
Formal & Professional Speech,Ing pormal a sulat mipadala ya kareng kasapi.
Formal & Professional Speech,Ing teknikal a pagsusuri melub ya king rekord.
"Idioms, Proverbs & Cultural Expressions",Atin yang buntut ing balita.
"Idioms, Proverbs & Cultural Expressions",Mekeni ya king panaun a e la makananu reng salita.
"Idioms, Proverbs & Cultural Expressions",Ing tau a masipag ali ya magkulang.
"Idioms, Proverbs & Cultural Expressions","Inyang e ka magobra, e ka mangan."
"Idioms, Proverbs & Cultural Expressions","Inyang marayu ing lakad, manyulung ka."
"Idioms, Proverbs & Cultural Expressions",Ing masanting a gawa ali ya masayang.
"Idioms, Proverbs & Cultural Expressions","Inyang atin kang tiyaga, atin kang abutan."
"Idioms, Proverbs & Cultural Expressions",Ing kayabe mu king oras ning ligalig tunay mung kayabe.
"Idioms, Proverbs & Cultural Expressions",E mu asahan ing swerte nung e ka magsumikap.
"Idioms, Proverbs & Cultural Expressions",Ing dangal ali ya mabale king salapi.
