Category,Sentence
Grammar Core (Sentence Structures & Tenses),Ékho íne kaló.
Grammar Core (Sentence Structures & Tenses),Ékho íne kalós.
Grammar Core (Sentence Structures & Tenses),Tha pame spíti avrio.
Grammar Core (Sentence Structures & Tenses),Den ékho fáei tipota.
Grammar Core (Sentence Structures & Tenses),Íne grammenó to gráma.
Grammar Core (Sentence Structures & Tenses),Tha élegha oti íne kalí idea.
Grammar Core (Sentence Structures & Tenses),Eípa na min erthís.
Grammar Core (Sentence Structures & Tenses),To fái tha eíche mas psefísei.
Grammar Core (Sentence Structures & Tenses),Tha ímouna charoúmenos an érthes.
Grammar Core (Sentence Structures & Tenses),Íne gráfmeni me mélani mávro.
Conversational Data (Real-Life Dialogues & Exchanges),"Kalósórises, tí káneis?"
Conversational Data (Real-Life Dialogues & Exchanges),Póte tha páme stin agorá?
Conversational Data (Real-Life Dialogues & Exchanges),"Den kséro, ρώtise ton Giánni."
Conversational Data (Real-Life Dialogues & Exchanges),"Éla edo, thélo na sou po káti."
Conversational Data (Real-Life Dialogues & Exchanges),Tóso kairó echame na milísoume!
Conversational Data (Real-Life Dialogues & Exchanges),Tha píasoume kánena kafe?
Conversational Data (Real-Life Dialogues & Exchanges),Ti théleis na fáme apópse?
Conversational Data (Real-Life Dialogues & Exchanges),O pápos íne sto chorió.
Conversational Data (Real-Life Dialogues & Exchanges),Páme mia volíta sto potámi?
Conversational Data (Real-Life Dialogues & Exchanges),Mín to kanís aftó páli!
Code-Switching & Multilingualism,"Éla sto doma, we have to talk."
Code-Switching & Multilingualism,"Den écho time tora, later maybe."
Code-Switching & Multilingualism,Pos íne i mama? She's good?
Code-Switching & Multilingualism,Ta paidía paízoun outside.
Code-Switching & Multilingualism,Tha doulepso sto café after school.
Code-Switching & Multilingualism,Mipos exeis kapoio homework na káneis?
Code-Switching & Multilingualism,"Fevgo tora, see you later!"
Code-Switching & Multilingualism,Is this your vivlio or mine?
Code-Switching & Multilingualism,"Ela grígora, the lesson started!"
Code-Switching & Multilingualism,Póte tha páme for the trip?
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Parakaló na ypográpsete to symboléo.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",O giatrós ípe na páo gia exetási.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",To afendikó mas periménei sto grafío.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Prepei na symplirosis aftí ti fórma.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",O logistikós éleghos íne plánismenós gia Deftéra.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ti apópsi échete gia to project?
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Parakaló na diatirísete isychía stin aímousa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",To anástima einai métrisis akrivías.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Den epitrépetai i eiságogi trofímou.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",To sistíma echni problíma me tin syndesi.
"Idioms, Proverbs & Cultural Expressions",Ton épiase i vrochí xorís ombréla.
"Idioms, Proverbs & Cultural Expressions","Den máthes, den ídes – pése koimísou."
"Idioms, Proverbs & Cultural Expressions",Sán tin mána mu den ehei.
"Idioms, Proverbs & Cultural Expressions",O kánenos den íne pantrepénos.
"Idioms, Proverbs & Cultural Expressions",O poulí den traváei se chéimona.
"Idioms, Proverbs & Cultural Expressions",Éxei to myaló sto tsérni.
"Idioms, Proverbs & Cultural Expressions",Pliróni ta spasména piáta.
"Idioms, Proverbs & Cultural Expressions",I glóssa tróei to kéfali.
