Categories,Sentences
Grammar Core (Sentence Structures & Tenses),مان ڪتاب پڙهيو.
Grammar Core (Sentence Structures & Tenses),مان ڪتاب پڙهان ٿو.
Grammar Core (Sentence Structures & Tenses),مان ڪتاب پڙهندس.
Grammar Core (Sentence Structures & Tenses),جيڪڏهن مينهن پيو ته مان گهر ۾ رهندس.
Grammar Core (Sentence Structures & Tenses),مان ڪتاب نه پڙهيو.
Grammar Core (Sentence Structures & Tenses),ڪتاب پڙهيو ويو.
Grammar Core (Sentence Structures & Tenses),هوءَ ڪتاب پڙهي رهي هئي.
Grammar Core (Sentence Structures & Tenses),مان پڙهندو هوس.
Grammar Core (Sentence Structures & Tenses),ڪتاب پڙهڻ ضروري آهي.
Grammar Core (Sentence Structures & Tenses),مان پڙهندي خوش ٿيندس.
Conversational Data (Real-Life Dialogues & Exchanges),سلام، توھان ڪيئن آھيو؟
Conversational Data (Real-Life Dialogues & Exchanges),مان ٺيڪ آهيان، توهان ٻڌايو؟
Conversational Data (Real-Life Dialogues & Exchanges),ڇا توھان چانهه وٺندا؟
Conversational Data (Real-Life Dialogues & Exchanges),ها، مهرباني.
Conversational Data (Real-Life Dialogues & Exchanges),ڪٿي پيا وڃو؟
Conversational Data (Real-Life Dialogues & Exchanges),مان مارڪيٽ پيو وڃان.
Conversational Data (Real-Life Dialogues & Exchanges),ڪيترو وقت ٿيو آهي؟
Conversational Data (Real-Life Dialogues & Exchanges),ڏهين وڳي آهن.
Conversational Data (Real-Life Dialogues & Exchanges),توهان جو نالو ڇا آهي؟
Conversational Data (Real-Life Dialogues & Exchanges),منهنجو نالو علي آهي.
Code-Switching & Multilingualism,اڄ مان office ۾ meeting رکيم.
Code-Switching & Multilingualism,توھان WhatsApp تي message موڪليو.
Code-Switching & Multilingualism,class ۾ teacher انگريزي ڳالهائي رهيو هو.
Code-Switching & Multilingualism,مان project submit ڪيو.
Code-Switching & Multilingualism,mobile جو network slow آهي.
Code-Switching & Multilingualism,shopping mall ۾ discount لڳل آهي.
Code-Switching & Multilingualism,USB cable ڪم نه پيو ڪري.
Code-Switching & Multilingualism,Email موڪلي ڇڏي.
Code-Switching & Multilingualism,internet بند ٿي ويو.
