Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Waña wätöjüña e'töjüña wänä tö’dö.
Grammar Core (Sentence Structures & Tenses),Jöde’kä e’töjüña jekü wätöjüña.
Grammar Core (Sentence Structures & Tenses),Käkäi wänä tö’dö aiñejä miiña.
Grammar Core (Sentence Structures & Tenses),Wänä tö’dö jeka nänäme e’töjüña.
Grammar Core (Sentence Structures & Tenses),Ajojoja wäi wätöjüña üküjüña.
Grammar Core (Sentence Structures & Tenses),Jekü wänä tä’pü nänäme.
Grammar Core (Sentence Structures & Tenses),Wänä tö’dö aiñejä tö’dö wänä.
Grammar Core (Sentence Structures & Tenses),Miiña jekü wäi wänä tö’dö.
Grammar Core (Sentence Structures & Tenses),Nänäme tä’pü aiñejä wänä tö’dö.
Grammar Core (Sentence Structures & Tenses),E’töjüña wänä jekü wäi tö’dö.
Conversational Data (Real-Life Dialogues & Exchanges),"Ajamä, käkäi jöde wänä tä’pü?"
Conversational Data (Real-Life Dialogues & Exchanges),"Ñamö, ejö tä’pü aiñejä wänä tö’dö."
Conversational Data (Real-Life Dialogues & Exchanges),Miiña e’töjüña jekü jänä tö’dö?
Conversational Data (Real-Life Dialogues & Exchanges),"Tänä wänä tä’pü, tö’dö tädü nädä."
Conversational Data (Real-Life Dialogues & Exchanges),"Ñame wäi tö’dö, wänä tä’pü aiñejä."
Conversational Data (Real-Life Dialogues & Exchanges),"Jänä tö’dö tä’pü, aiñejä täkä."
Conversational Data (Real-Life Dialogues & Exchanges),"Ejo, tö’dö tä’pü jänä ajamä."
Conversational Data (Real-Life Dialogues & Exchanges),Miiña täkä wänä tö’dö ajamä.
Conversational Data (Real-Life Dialogues & Exchanges),Käkäi tä’pü jänä tö’dö täkä.
Conversational Data (Real-Life Dialogues & Exchanges),"Ñamö, täkä wänä tö’dö ajamä."
Code-Switching & Multilingualism,"Ajamä, mañana aiñejä wänä tö’dö."
Code-Switching & Multilingualism,Ñame wäi trabajo tä’pü jänä tö’dö.
Code-Switching & Multilingualism,Hoy wänä tö’dö ajamä aiñejä.
Code-Switching & Multilingualism,Wänä tö’dö en la escuela tä’pü.
Code-Switching & Multilingualism,E’töjüña wänä tö’dö con mi hermano.
Code-Switching & Multilingualism,Jekü wänä tö’dö ajamä en el río.
Code-Switching & Multilingualism,Miiña wänä tö’dö porque llueve.
Code-Switching & Multilingualism,Ajojoja wäi wänä tö’dö después del almuerzo.
Code-Switching & Multilingualism,Wänä tö’dö ajamä con los niños.
Code-Switching & Multilingualism,Ejo wänä tö’dö hasta mañana.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wänä tö’dö e’töjüña jekü tä’pü aiñejä organización.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ñame wäi wänä tö’dö ajamä en la reunión.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ajojoja wäi tä’pü jänä wänä tö’dö administración.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Jekü wänä tö’dö ajamä aiñejä documento.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Miiña e’töjüña wäi wänä tö’dö profesional.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tänä wänä tö’dö ajamä aiñejä hospital.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ñamö wäi wänä tö’dö ajamä oficina.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ejo wänä tö’dö ajamä aiñejä maestro.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wänä tö’dö ajamä aiñejä comunidad.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Jekü wänä tö’dö ajamä aiñejä proyecto.
"Idioms, Proverbs & Cultural Expressions","Wänä tö’dö aiñejä jöde täkä, tö’dö tä’pü ajamä."
"Idioms, Proverbs & Cultural Expressions",Ñamö wäi tä’pü jänä tö’dö täkä.
"Idioms, Proverbs & Cultural Expressions",Jekü wänä tö’dö ajamä aiñejä täkä mäkä.
"Idioms, Proverbs & Cultural Expressions",Tänä wäi wänä tö’dö ajamä üküjüña.
"Idioms, Proverbs & Cultural Expressions",Wänä tö’dö aiñejä tö’dö tä’pü ajamä wäi.
"Idioms, Proverbs & Cultural Expressions",Ejo wänä tö’dö ajamä aiñejä mäkä täkä.
"Idioms, Proverbs & Cultural Expressions",Ñame wäi tö’dö tä’pü ajamä mäkä.
"Idioms, Proverbs & Cultural Expressions",Wänä tö’dö ajamä jekü mäkä täkä.
"Idioms, Proverbs & Cultural Expressions",Miiña wänä tö’dö ajamä aiñejä täkä.
"Idioms, Proverbs & Cultural Expressions",Tänä wänä tö’dö ajamä üküjüña täkä.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Wänä tö’dö ajamä aiñejä? — Jänä tä’pü aiñejä.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Ñame wäi tä’pü ajamä? — Ejo tä’pü ajamä tö’dö.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Miiña wänä tö’dö? — Wänä tö’dö ajamä tä’pü.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Jekü wänä tö’dö ajamä? — Wänä tö’dö aiñejä.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Ajojoja wäi tä’pü ajamä? — Ejo tä’pü ajamä tö’dö.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Ñamö wäi tä’pü jänä tö’dö? — Wänä tö’dö ajamä.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Miiña tä’pü aiñejä tö’dö? — Jekü tä’pü ajamä.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Wänä tö’dö aiñejä mäkä? — Ñamö wäi ajamä.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Ejo tä’pü ajamä tö’dö? — Ajojoja wäi ajamä.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Tänä wänä tö’dö ajamä? — Wänä tö’dö aiñejä.
Commands & Instructions (Imperative Sentences),Ejo tä’pü ajamä!
Commands & Instructions (Imperative Sentences),Ñamö wäi wänä tö’dö!
Commands & Instructions (Imperative Sentences),Ajamä tä’pü aiñejä!
Commands & Instructions (Imperative Sentences),Miiña jekü wäi!
Commands & Instructions (Imperative Sentences),Wänä tö’dö ajamä üküjüña!
Commands & Instructions (Imperative Sentences),Jekü täkä wäi tö’dö!
Commands & Instructions (Imperative Sentences),Tänä wäi wänä tö’dö!
Commands & Instructions (Imperative Sentences),Ejo ajamä tä’pü aiñejä!
Commands & Instructions (Imperative Sentences),Ñamö wäi tö’dö ajamä!
Commands & Instructions (Imperative Sentences),Wänä tö’dö tä’pü ajamä!
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Wänä tö’dö ajamä aiñejä María.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ñamö wäi tö’dö ajamä en Makiritare.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ejo tä’pü ajamä en Venezuela.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Jekü wänä tö’dö ajamä aiñejä Juan.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Miiña täkä wäi ajamä aiñejä Orinoco.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Wänä tö’dö ajamä aiñejä Pedro.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ñame wäi täkä ajamä aiñejä Caracas.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ajojoja wäi wänä tö’dö ajamä aiñejä Antonio.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Tänä wäi ajamä aiñejä Amazonas.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Wänä tö’dö ajamä aiñejä escuela San Miguel.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Wänä tö’dö ajamä tä’pü aiñejä wäi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ñamö wäi tö’dö ajamä üküjüña.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Miiña wänä tö’dö ajamä täkä.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Wänä tö’dö ajamä mäkä täkä.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ejo tä’pü ajamä aiñejä wäi täkä.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Jekü wänä tö’dö ajamä täkä üküjüña.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ñame wäi tö’dö ajamä mäkä täkä.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Tänä wäi wänä tö’dö ajamä aiñejä.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ajojoja wäi wänä tö’dö ajamä mäkä.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Wänä tö’dö ajamä aiñejä täkä üküjüña.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Wänä tö’dö ajamä aiñejä wäi.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ajamä aiñejä wäi wänä tö’dö.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ñamö wäi ajamä wänä tö’dö.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ejo wänä tö’dö aiñejä wäi ajamä.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Wänä tö’dö ajamä aiñejä mäkä.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Jekü wäi ajamä wänä tö’dö mäkä.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Miiña wänä tö’dö ajamä aiñejä üküjüña.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tänä wäi ajamä aiñejä wänä tö’dö.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ñame wäi ajamä wänä tö’dö täkä.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ejo wänä tö’dö ajamä aiñejä täkä üküjüña.
