Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Bhikkhu pātova vihāraṃ gantvā cetiyaṃ vandati.
Grammar Core (Sentence Structures & Tenses),Upāsikā dīpaṃ jāletvā pupphāni āharissati.
Grammar Core (Sentence Structures & Tenses),"Dārako ajja pāḷiṃ uggaṇhāti, hiyyo pana suttaṃ suṇi."
Grammar Core (Sentence Structures & Tenses),Therena dhammo saṅghassa desiyati.
Grammar Core (Sentence Structures & Tenses),"Sace tvaṃ kālena āgaccheyyāsi, mayaṃ saddhiṃ sajjhāyaṃ kareyyāma."
Grammar Core (Sentence Structures & Tenses),"So na musā bhaṇati, na paraṃ viheṭheti."
Grammar Core (Sentence Structures & Tenses),"Rājā pubbe nagaraṃ pālesi, idāni pana janassa hitaṃ karoti."
Grammar Core (Sentence Structures & Tenses),Mayā imaṃ potthakaṃ likhituṃ sakkā bhaveyya.
Grammar Core (Sentence Structures & Tenses),"Te gāmaṃ na gamissanti, yasmā maggo udakena pūrito."
Grammar Core (Sentence Structures & Tenses),"Yadā megho uṭṭhahati, tadā kassako bījaṃ na vapati."
Conversational Data (Real-Life Dialogues & Exchanges),"“Kacci te khamanīyaṃ?” ti mitto pucchi; “Āma, sukhena vasāmi,” ti so avoca."
Conversational Data (Real-Life Dialogues & Exchanges),"“Kiṃ tvaṃ ajja karosi?” “Suttantaṃ paṭhāmi, pacchā uyyānaṃ gamissāmi.”"
Conversational Data (Real-Life Dialogues & Exchanges),"“Bhante, pānīyaṃ labbhati?” “Labbhati, āvuso, iminā pattena gaṇha.”"
Conversational Data (Real-Life Dialogues & Exchanges),"“Āgaccha, mayaṃ saddhiṃ nisīdāma,” ti kumārī sakhīṃ āṇāpesi."
Conversational Data (Real-Life Dialogues & Exchanges),"“Kuto āgatosi?” “Rājagahato āgato amhi, nāmaṃ me Sumano.”"
Conversational Data (Real-Life Dialogues & Exchanges),"“Mā cintayi, ahaṃ te sahāyo bhavissāmi,” ti jeṭṭhabhātā kaniṭṭhaṃ assāsesi."
Conversational Data (Real-Life Dialogues & Exchanges),"“Idaṃ bhojanaṃ ativiya madhuraṃ,” “Saccaṃ, mātā naṃ snehena paci.”"
Conversational Data (Real-Life Dialogues & Exchanges),"“Tvaṃ imaṃ gāthaṃ sarasi nu?” “Thokaṃ sarāmi, puna maṃ sikkhāpehi.”"
Conversational Data (Real-Life Dialogues & Exchanges),"“Ajja samaye āgacchissasi?” “Āma, sūriyatthaṅgamane pure āgacchāmi.”"
Conversational Data (Real-Life Dialogues & Exchanges),“Kasmā tuṇhī ahosi?” “Dhammaṃ suṇanto cittaṃ samādhāmi.”
Code-Switching & Multilingualism,"Vāṇijā nānābhāsāsu kusalā honti, atha pana sabbe pāḷiyā saṅketaṃ karonti."
Code-Switching & Multilingualism,Rājagahe yuvāno gharadvāre mātubhāsaṃ bhaṇitvā vihāre pāḷiṃ paṭhanti.
Code-Switching & Multilingualism,"Therī dvinnaṃ janapadānaṃ bhāsaṃ jānāti, tasmā āgantuke dhammena saṅgaṇhāti."
Code-Switching & Multilingualism,Sissehi gihibhāsāya pucchitaṃ atthaṃ ācariyo suddhāya pāḷiyā vivarati.
Code-Switching & Multilingualism,"Yatra janā bhinnabhāsā honti, tatra saṅgho sādhāraṇāya pāḷiyā samaggaṃ karoti."
Code-Switching & Multilingualism,Lekhako nānakkharāni disvā pi pāḷisaddānaṃ rūpaṃ na vināseti.
Code-Switching & Multilingualism,Upāsako puttassa mātubhāsāya ovādaṃ datvā pacchā pāḷigāthaṃ sikkhāpeti.
Code-Switching & Multilingualism,Dūto aññabhāsāya sāsanaṃ sutvā taṃ pāḷiyā rājño nivedesi.
Code-Switching & Multilingualism,Saṅgītikārā anekesu janapadesu vasantā ekeneva pāḷinayena dhammaṃ rakkhanti.
Code-Switching & Multilingualism,Bhāsāsu missitesu pi ariyasāvako atthaṃ vicāretvā sammā vacanaṃ gaṇhāti.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mahāseṭṭhi lekhaṃ paṭhāpetvā bhaṇḍāgārassa gaṇanaṃ niṭṭhāpesi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Vinicchaye amacco saccaṃ sutvā ubhinnaṃ pakkhānaṃ ñāyaṃ adāsi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Vejjo gilānassa nāḍiṃ oloketvā bhesajjaṃ mattāya niyyādesi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Nagarakammiko setuṃ daḷhaṃ kāretuṃ silāyo ca dārūni ca pariyesati.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ācariyo sabhāyaṃ navaṃ ganthasūciṃ paṭṭhapesi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Vāṇijasaṅgho māsassa ante lābhā-lābhaṃ vinicchinitvā saṃvidhānaṃ akāsi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Lekhāpako āyavyayaṃ suṭṭhu gaṇetvā seṭṭhissa nivedanaṃ adāsi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Rogīnaṃ paṭijagganatthāya ārāme navaṃ gilānasālaṃ patiṭṭhāpenti.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Rājapuriso sīmāvivādaṃ sametuṃ purāṇapamāṇaṃ upadhāresi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Yantakārā udakayantraṃ saṅkharitvā khettānaṃ siñcanaṃ pavattayiṃsu.
"Idioms, Proverbs & Cultural Expressions","Appamādo amatapadaṃ, pamādo maccuno padaṃ."
"Idioms, Proverbs & Cultural Expressions","Yathā bījaṃ tathā phalaṃ, kammassa vipāko anugacchati."
"Idioms, Proverbs & Cultural Expressions","Udakaṃ bindubindunā ghaṭaṃ pūreti, evaṃ puññaṃ khuddakena vaḍḍhati."
"Idioms, Proverbs & Cultural Expressions","Na hi verena verāni sammanti, averena pana sammanti."
"Idioms, Proverbs & Cultural Expressions","Hatthena gahitaṃ vissajjetuṃ sukaraṃ, vacasā khittaṃ pana dukkaraṃ paṭisaṅkharituṃ."
"Idioms, Proverbs & Cultural Expressions","Yo attānaṃ dameti, so rathaṃ sārathī viya nayati."
