Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Ne bɛ taa sugu la.
Grammar Core (Sentence Structures & Tenses),Ne tɛ taa sugu la.
Grammar Core (Sentence Structures & Tenses),Ne bɛna taa sugu la sini.
Grammar Core (Sentence Structures & Tenses),Ne ye sugu la taa kaban.
Grammar Core (Sentence Structures & Tenses),Ne bɛ taa sugu la walima ne bɛ taa dukɔrɔ la.
Grammar Core (Sentence Structures & Tenses),A ye dɔgɔkunin la sanji min.
Grammar Core (Sentence Structures & Tenses),I bɛ ka kɔfɛ fɔ.
Grammar Core (Sentence Structures & Tenses),U tɛ se ka kɛ o la.
Grammar Core (Sentence Structures & Tenses),Ne bɛ kɛra walasa ne ka kalan.
Grammar Core (Sentence Structures & Tenses),Baara bɛ kɛ n’i ye.
Conversational Data (Real-Life Dialogues & Exchanges),"I ni ce, i ka kɛnɛ wa?"
Conversational Data (Real-Life Dialogues & Exchanges),"N kɛnɛ, i tan?"
Conversational Data (Real-Life Dialogues & Exchanges),I bɛ taa min?
Conversational Data (Real-Life Dialogues & Exchanges),Ne bɛ taa baara la.
Conversational Data (Real-Life Dialogues & Exchanges),I ka so be min?
Conversational Data (Real-Life Dialogues & Exchanges),A be Bamako la.
Conversational Data (Real-Life Dialogues & Exchanges),I ye dumuni kɛ wa?
Conversational Data (Real-Life Dialogues & Exchanges),"Ayi, ne ma dumuni kɛ fɔlɔ."
Conversational Data (Real-Life Dialogues & Exchanges),An bɛ se ka fɔ ɲɔgɔn ye sini?
Conversational Data (Real-Life Dialogues & Exchanges),"Ɔwɔ, an bɛ se."
Code-Switching & Multilingualism,Ne bɛ taa meeting la sini.
Code-Switching & Multilingualism,A be online fɔlɔ.
Code-Switching & Multilingualism,I ka phone bɛ min?
Code-Switching & Multilingualism,An bɛ start baara sɔgɔma.
Code-Switching & Multilingualism,Ne tɛ like o la.
Code-Switching & Multilingualism,A bɛ send message i ma.
Code-Switching & Multilingualism,I bɛ download file la wa?
Code-Switching & Multilingualism,An bɛ plan kɛ project la.
Code-Switching & Multilingualism,A ye update kɛ kaban.
Code-Switching & Multilingualism,Ne bɛ check email fɔlɔ.
Formal & Professional Speech,"I ni sogoma, ne b’a fɔ i ye ni ce."
Formal & Professional Speech,An ka company bɛ baara kɛ sariya la.
Formal & Professional Speech,Dokotoro ye ne fɛrɛ min ne ma.
