Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Neh niktalia in amat ipan mesa.
Grammar Core (Sentence Structures & Tenses),Amo niktalij in amat ipan mesa.
Grammar Core (Sentence Structures & Tenses),Mostla niktalis in amat ipan mesa.
Grammar Core (Sentence Structures & Tenses),"Intla nikpias tonalli, nimitspalehuis ika motequi."
Grammar Core (Sentence Structures & Tenses),Yehua kipohua se amat kampa tlahkuiloli.
Grammar Core (Sentence Structures & Tenses),In tlakuiloli mopohua ipan kaltekitl.
Grammar Core (Sentence Structures & Tenses),Tikochiskej oksepa keman tlamis in ilhuitl.
Grammar Core (Sentence Structures & Tenses),Namehuan ankimatij keni se kichihua in tequitl.
Grammar Core (Sentence Structures & Tenses),Ompa onkak se sihuatl tlen kitenkakilia ikone.
Grammar Core (Sentence Structures & Tenses),Niknekiskia ma timononotsakan ika yolpakilistli.
Conversational Data (Real-Life Dialogues & Exchanges),"—Keni timetztika? —Kuali, tasohkamati, huan tehuatl?"
Conversational Data (Real-Life Dialogues & Exchanges),—Kani tiyaskej axkan? —Tiyaskej tianquis kampa monamaka xochitl.
Conversational Data (Real-Life Dialogues & Exchanges),—Tlen tiknekis tikonis? —Niknekis atolli tlen totonik.
Conversational Data (Real-Life Dialogues & Exchanges),"—Timitspalehuis ika moamat? —Kemah, techpalehui ika se tlatsintokilistli."
Conversational Data (Real-Life Dialogues & Exchanges),—Keman timokuepas? —Nimokuepas tiotak keman tlamis notequi.
Conversational Data (Real-Life Dialogues & Exchanges),—Tleka amo tihualaj? —Amo nihualaj pampa onechkokoj in notsonteko.
Conversational Data (Real-Life Dialogues & Exchanges),"—Tikmati kampa yetok Maria? —Kemah, yetok ichan ihuan inan."
Conversational Data (Real-Life Dialogues & Exchanges),"—Ma timosehuikan achi. —Kuali, san se tipitzin nimosiah."
Conversational Data (Real-Life Dialogues & Exchanges),—Tlen otikittak ipan ohtli? —Onikittak se koyotl ihuan ome totomej.
Conversational Data (Real-Life Dialogues & Exchanges),"—Mohuantsin, nimitztlajpalohua. —Mohuantsinko, mostla timonotsaskej."
Code-Switching & Multilingualism,"Neh nikneki un café, pero achto niktemos notomij."
Code-Switching & Multilingualism,Axkan tenemos reunión ipan kaltekitl a las nueve.
Code-Switching & Multilingualism,Mi mamá kichihua tamalli huan mi papá kinamaka ipan mercado.
Code-Switching & Multilingualism,"Tikpia homework para mostla, amo xikilkahua."
Code-Switching & Multilingualism,El doctor okijto ma tikoni pahti cada ocho horas.
Code-Switching & Multilingualism,Voy al centro kampa onkak se taller de computación.
Code-Switching & Multilingualism,"Please, xinechmaka in archivo tlen tikchijtok."
Code-Switching & Multilingualism,"Gracias, kuali tikpalehuij in equipo ipan proyecto."
