Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Anha zhilak yera.
Grammar Core (Sentence Structures & Tenses),Anha ray hajinaan.
Grammar Core (Sentence Structures & Tenses),Yer zhilak mae.
Grammar Core (Sentence Structures & Tenses),Anha ray vos hajinaan.
Grammar Core (Sentence Structures & Tenses),Anha zhilak mae ven anni.
Grammar Core (Sentence Structures & Tenses),Anha zhilak mae ajjin.
Grammar Core (Sentence Structures & Tenses),Anha zhilak mae yeri.
Grammar Core (Sentence Structures & Tenses),Anha zhilak mae kash vekha.
Grammar Core (Sentence Structures & Tenses),Anha zhilak mae ma ray.
Grammar Core (Sentence Structures & Tenses),Anha zhilak mae kash jinne.
Conversational Data (Real-Life Dialogues & Exchanges),Hash yer dothrae chek?
Conversational Data (Real-Life Dialogues & Exchanges),"Anha ray okeo, fini yeraan mae?"
Conversational Data (Real-Life Dialogues & Exchanges),Yer zhilak mae ajjin?
Conversational Data (Real-Life Dialogues & Exchanges),"Sek, anha ray haji."
Conversational Data (Real-Life Dialogues & Exchanges),Anha vazhak yeraan hash.
Conversational Data (Real-Life Dialogues & Exchanges),Fini vekha yer mae ajjin?
Conversational Data (Real-Life Dialogues & Exchanges),"Vos, mae ataki anni."
Conversational Data (Real-Life Dialogues & Exchanges),Yer ray mae ven anha?
Conversational Data (Real-Life Dialogues & Exchanges),"Sek, anha ray mae thir."
Conversational Data (Real-Life Dialogues & Exchanges),Anha ray rayaan mae vorsa.
Code-Switching & Multilingualism,"Anha ray tired, ma yer hash zhilak coffee?"
Code-Switching & Multilingualism,Hash yer mae ataki tomorrow?
Code-Switching & Multilingualism,Anha vos dothrak like mae.
Code-Switching & Multilingualism,Yer ray mae friend ajjin.
Code-Switching & Multilingualism,"Sek, anha check mae ven anni."
Code-Switching & Multilingualism,Fini yer mae anha hash today?
Code-Switching & Multilingualism,Anha dothrak work in Meereen.
Code-Switching & Multilingualism,Hash yer ray free ajjin?
Code-Switching & Multilingualism,Anha ma yer speak both Common ma Dothraki.
Code-Switching & Multilingualism,"Sek, mae kash ready ven anha."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Anha zhilak mae ven khal vezhvenari.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Yer ray mae officer in Vaes Dothrak.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mae ataki anni ven qorasof dothralat.
