Category,Sentence
Grammar Core (Sentence Structures & Tenses),أنا راني نشرب قهوة كل صباح.
Grammar Core (Sentence Structures & Tenses),كنت ناوي نروح للبحر بصح الجو تبدل.
Grammar Core (Sentence Structures & Tenses),غدوة راني نروح نخدم بكري.
Grammar Core (Sentence Structures & Tenses),لو كان عندي دراهم نشري سيارة جديدة.
Grammar Core (Sentence Structures & Tenses),الماتش راهو يتلعب في الملعب الكبير.
Grammar Core (Sentence Structures & Tenses),ما درتش واجبي البارح.
Grammar Core (Sentence Structures & Tenses),مازال ما فهمتش هذا الدرس.
Grammar Core (Sentence Structures & Tenses),إن شاء الله نهار الخميس نكمل المشروع.
Grammar Core (Sentence Structures & Tenses),كان لازم عليك تقوللي من قبل.
Grammar Core (Sentence Structures & Tenses),كنت رايح نديك معايا بصح نسيت.
Conversational Data (Real-Life Dialogues & Exchanges),السلام عليكم، واش راك؟
Conversational Data (Real-Life Dialogues & Exchanges),راهي البالون اليوم؟
Conversational Data (Real-Life Dialogues & Exchanges),تقدر تعاوني شوية؟
Conversational Data (Real-Life Dialogues & Exchanges),سمحلي، راك غلط في الحساب.
Conversational Data (Real-Life Dialogues & Exchanges),واش حاب تاكل؟
Conversational Data (Real-Life Dialogues & Exchanges),أنا مانيش متأكد، بصح نقدر نسقسي.
Conversational Data (Real-Life Dialogues & Exchanges),وين نلقا الحافلة اللي تدي للمدينة؟
Conversational Data (Real-Life Dialogues & Exchanges),شحال ثمن هذا التليفون؟
Conversational Data (Real-Life Dialogues & Exchanges),صحا فطورك!
Conversational Data (Real-Life Dialogues & Exchanges),راك عاودت نفس الغلطة!
Code-Switching & Multilingualism,أنا راني في المارشي، تقدر تجي معايا؟
Code-Switching & Multilingualism,سمحلي، ما فهمتش، you can explain?
Code-Switching & Multilingualism,نروح ناكل burger بعد نشري حوايجي.
Code-Switching & Multilingualism,"Bon, غدوة عندنا امتحان صعيب."
Code-Switching & Multilingualism,واش رأيك في هذا الفيلم؟ C'était magnifique!
Code-Switching & Multilingualism,شفت الماتش؟ It was incredible!
Code-Switching & Multilingualism,بصح لازم تحترم الrules!
Code-Switching & Multilingualism,أنا دايماً عندي stress قبل الامتحانات.
Code-Switching & Multilingualism,حبيت نسقسي، can we reschedule?
Code-Switching & Multilingualism,راك خاطي، the solution is different.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",سيدي المحترم، نبلغكم بهذا القرار الرسمي.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",الاجتماع القادم يكون نهار الإثنين على الساعة العاشرة.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",الرجاء تقديم الوثائق المطلوبة قبل نهاية الأسبوع.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",تمت الموافقة على المشروع من قبل الإدارة.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",يجب على المرضى اتباع تعليمات الطبيب بدقة.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",القانون ينص على حماية المستهلك من الاحتيال.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",يرجى إرسال الفاتورة إلى قسم المحاسبة.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",العقد يتضمن جميع الشروط المتفق عليها بين الطرفين.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",الرجاء احترام سياسات الشركة فيما يخص الإجازات.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",سيتم الإعلان عن المناقصة الجديدة الأسبوع القادم.
"Idioms, Proverbs & Cultural Expressions",الوقت كالسيف إن لم تقطعه قطعك.
"Idioms, Proverbs & Cultural Expressions",خدم يديك تلقى ما تاكل.
"Idioms, Proverbs & Cultural Expressions",ما يحس بالجمرة غير اللي عافس عليها.
