Category,Sentence
Grammar Core (Sentence Structures & Tenses),日出則作，日入則息。
Grammar Core (Sentence Structures & Tenses),昔人已乘黃鶴去，此地空餘黃鶴樓。
Grammar Core (Sentence Structures & Tenses),使天下安寧，則百姓安居。
Grammar Core (Sentence Structures & Tenses),若雨至，則田稼豐盈。
Grammar Core (Sentence Structures & Tenses),王言既出，臣敢不從乎？
Grammar Core (Sentence Structures & Tenses),昔日之事，不可復矣。
Grammar Core (Sentence Structures & Tenses),君若誠信，民則歸之。
Grammar Core (Sentence Structures & Tenses),汝何不學，惰而不進乎？
Grammar Core (Sentence Structures & Tenses),鳥鳴於林，風拂江波。
Grammar Core (Sentence Structures & Tenses),士者，當自勉也。
Conversational Data (Real-Life Dialogues & Exchanges),子曰：「學而時習之，不亦說乎？」
Conversational Data (Real-Life Dialogues & Exchanges),汝今安否？
Conversational Data (Real-Life Dialogues & Exchanges),此酒佳哉，與我共飲乎？
Conversational Data (Real-Life Dialogues & Exchanges),天寒，汝可添衣。
Conversational Data (Real-Life Dialogues & Exchanges),明日可否同行？
Conversational Data (Real-Life Dialogues & Exchanges),客至，汝當何迎？
Conversational Data (Real-Life Dialogues & Exchanges),友誼長存，如松柏常青。
Conversational Data (Real-Life Dialogues & Exchanges),今日市集，貨物豐盈矣。
Conversational Data (Real-Life Dialogues & Exchanges),此物何價？可否議價？
Conversational Data (Real-Life Dialogues & Exchanges),汝何處來？
Code-Switching & Multilingualism,學而時習之，不亦 Happy 乎？
Code-Switching & Multilingualism,今日 work，明日 rest。
Code-Switching & Multilingualism,商旅言：「此 price 太高。」
Code-Switching & Multilingualism,先生，test 何時開始？
Code-Switching & Multilingualism,天下無難事，只怕努力 try。
Code-Switching & Multilingualism,文言與 modern speech 交錯難分。
Code-Switching & Multilingualism,此 dish 乃 best in town！
Code-Switching & Multilingualism,彼之 idea 尚未 confirm。
Code-Switching & Multilingualism,學者當 research，方成大器。
Code-Switching & Multilingualism,我 tomorrow 返家。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",吾國律法，斷無可違者。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",商賈須守信，則貨通天下。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",醫者父母心，當仁不讓。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",政者，宜以民為本。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",學問精深，乃科舉得中之道。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",契約既定，豈可毀約？
"Formal & Professional Speech (Business, Legal, Medical, Technical)",士農工商，各司其職。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",大學之道，在明德。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",彼藥之功效，乃眾所周知。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",謙遜有禮，乃為人之本。
"Idioms, Proverbs & Cultural Expressions",入山不怕虎，入水不怕龍。
"Idioms, Proverbs & Cultural Expressions",玉不琢，不成器。
"Idioms, Proverbs & Cultural Expressions",千里之行，始於足下。
"Idioms, Proverbs & Cultural Expressions",志士不飲盜泉之水。
"Idioms, Proverbs & Cultural Expressions",以和為貴，天下安寧。
"Idioms, Proverbs & Cultural Expressions",水能載舟，亦能覆舟。
"Idioms, Proverbs & Cultural Expressions",光陰似箭，日月如梭。
"Idioms, Proverbs & Cultural Expressions",言多必失，慎言慎行。
"Idioms, Proverbs & Cultural Expressions",知己知彼，百戰不殆。
"Idioms, Proverbs & Cultural Expressions",一言既出，駟馬難追。
