Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Со кхетам бен цуьнан къамел дац.
Grammar Core (Sentence Structures & Tenses),Хьо школа йоцу кхузахь дагахь вайна хетара?
Grammar Core (Sentence Structures & Tenses),Цо хьанна хатта цуьнан къамел хийцира.
Grammar Core (Sentence Structures & Tenses),Вай тIаьхьал лелар дукха хаьтта дара.
Grammar Core (Sentence Structures & Tenses),Со къонах лелаш воцу цуьнан дика къамел хьоьжу.
Grammar Core (Sentence Structures & Tenses),Деша лелийта хьоьжуш ву со.
Grammar Core (Sentence Structures & Tenses),"Цуьнан йоI лелар доцуш, къонаха кхузахь ву."
Grammar Core (Sentence Structures & Tenses),Вай дацуш хилла хилар дукха дика дара.
Grammar Core (Sentence Structures & Tenses),Со цуьнан хаттарна жоп делира.
Grammar Core (Sentence Structures & Tenses),"Хьо дика хила йиш я, нагахь."
Conversational Data (Real-Life Dialogues & Exchanges),"— Салам, хьо хаар ду? — Да, со хаьна."
Conversational Data (Real-Life Dialogues & Exchanges),— Хьо кхуза дIаьлла? — Со дIаьлла кхетамна.
Conversational Data (Real-Life Dialogues & Exchanges),"— Цуьнан дика дара? — Дика дара, баркалла."
Conversational Data (Real-Life Dialogues & Exchanges),"— Хьо кхузахь къамел деш ву? — Да, деш ву."
Conversational Data (Real-Life Dialogues & Exchanges),— Хьо кхин цуьнан къамел хаьна? — Нагахь хаьна.
Conversational Data (Real-Life Dialogues & Exchanges),— Дукха хаьтта хилар ду? — Хила ду.
Conversational Data (Real-Life Dialogues & Exchanges),"— Со хьанна новкъост ву. — Баркалла, новкъост."
Conversational Data (Real-Life Dialogues & Exchanges),— Хьо кхин гIалгIай? — Со нохчий ву.
Conversational Data (Real-Life Dialogues & Exchanges),"— Хьо цуьнан дац? — Дац, со йоI ву."
Conversational Data (Real-Life Dialogues & Exchanges),"— Кхузахь ву? — Ву, хьоьжуш ву."
Code-Switching & Multilingualism,Со meeting-на кхузахь дIаьлла.
Code-Switching & Multilingualism,Цуьнан проект дукха важный хилар ду.
Code-Switching & Multilingualism,Вай deadline тIаьхьал кхетар дац.
Code-Switching & Multilingualism,Со report язйира Chechen-чу.
Code-Switching & Multilingualism,Хьо online деш ву?
Code-Switching & Multilingualism,Цуьнан идея инновационный хилар ду.
Code-Switching & Multilingualism,Вай feedback хьанна дIаялла.
Code-Switching & Multilingualism,Со training-на хьоьжуш ву.
Code-Switching & Multilingualism,Цуьнан документ официальный дара.
