Categories,Sentences
Grammar Core (Sentence Structures & Tenses),ꯑꯩ ꯍꯧꯖꯤꯛ ꯀꯣꯜꯂꯦꯖꯗ ꯆꯠꯂꯤ
Grammar Core (Sentence Structures & Tenses),ꯑꯩ ꯍꯣꯡꯗꯣꯛꯅ ꯀꯣꯜꯂꯦꯖꯗ ꯆꯠꯂꯤ
Grammar Core (Sentence Structures & Tenses),ꯑꯩ ꯍꯧꯁꯤꯅ ꯀꯣꯜꯂꯦꯖꯗ ꯆꯠꯀꯅꯤ
Grammar Core (Sentence Structures & Tenses),ꯑꯩ ꯀꯣꯜꯂꯦꯖꯗ ꯆꯠꯂꯣꯏ
Grammar Core (Sentence Structures & Tenses),ꯑꯩ ꯀꯣꯜꯂꯦꯖꯗ ꯆꯠꯄ ꯍꯦꯟꯅ ꯍꯦꯟꯅꯕ ꯑꯃ ꯑꯩꯅ ꯑꯣꯏ
Grammar Core (Sentence Structures & Tenses),ꯑꯩꯅ ꯃꯆꯥ ꯑꯃ ꯄꯤꯕ ꯑꯣꯏ
Grammar Core (Sentence Structures & Tenses),ꯃꯆꯥ ꯑꯁꯤ ꯑꯩꯅ ꯄꯤꯔꯛꯄ ꯑꯣꯏ
Grammar Core (Sentence Structures & Tenses),ꯑꯩ ꯍꯧꯖꯤꯛ ꯂꯩꯔꯤ
Grammar Core (Sentence Structures & Tenses),ꯑꯩ ꯍꯧꯁꯤꯅ ꯂꯩꯔꯛꯀꯅꯤ
Grammar Core (Sentence Structures & Tenses),ꯑꯩ ꯂꯩꯔꯣꯏ
Conversational Data (Real-Life Dialogues & Exchanges),ꯍꯥꯏ ꯅꯪ ꯀꯩꯅꯣ
Conversational Data (Real-Life Dialogues & Exchanges),ꯑꯩ ꯍꯣꯏ ꯅꯪꯅ ꯀꯔꯤ ꯇꯧꯔꯤ
Conversational Data (Real-Life Dialogues & Exchanges),ꯑꯩ ꯍꯧꯖꯤꯛ ꯑꯤꯃꯨꯡꯗ ꯂꯩꯔꯤ
Conversational Data (Real-Life Dialogues & Exchanges),ꯅꯪ ꯀꯣꯜꯂꯦꯖ ꯆꯠꯂꯤ ꯍꯥꯏ
Conversational Data (Real-Life Dialogues & Exchanges),ꯍꯧꯖꯤꯛ ꯑꯃꯨꯛ ꯆꯥꯅꯕ ꯑꯃ ꯌꯥꯕ꯭ꯔꯥ
Conversational Data (Real-Life Dialogues & Exchanges),ꯅꯪ ꯑꯗꯨ ꯇꯧꯅꯕ ꯍꯥꯏ
Conversational Data (Real-Life Dialogues & Exchanges),ꯑꯩꯅ ꯅꯪꯗ ꯄꯤꯔꯤ
Conversational Data (Real-Life Dialogues & Exchanges),ꯍꯧꯁꯤꯅ ꯂꯣꯏꯅ ꯑꯃꯨꯛ ꯃꯤꯡꯁꯤꯜꯂꯤ
Conversational Data (Real-Life Dialogues & Exchanges),ꯑꯩ ꯅꯪꯗ ꯍꯥꯏꯔꯛꯄ ꯑꯃ ꯂꯩ
Conversational Data (Real-Life Dialogues & Exchanges),ꯑꯩꯅ ꯑꯗꯨ ꯌꯥꯔꯤ
Code-Switching & Multilingualism,ꯑꯩ today office ꯆꯠꯂꯤ
Code-Switching & Multilingualism,ꯅꯪ meeting ꯑꯗꯨꯗ ꯆꯠꯂꯤ ꯍꯥꯏ
Code-Switching & Multilingualism,ꯑꯩ project ꯑꯁꯤ ꯍꯧꯖꯤꯛ finish ꯇꯧꯔꯤ
Code-Switching & Multilingualism,ꯅꯪ report ꯑꯗꯨ submit ꯇꯧ
Code-Switching & Multilingualism,ꯑꯩ class ꯑꯗꯨꯗ presentation ꯇꯧꯔꯤ
Code-Switching & Multilingualism,ꯑꯩ phone ꯑꯗꯨ charge ꯇꯧꯔꯤ
Code-Switching & Multilingualism,ꯅꯪ message ꯑꯗꯨ send ꯇꯧ
Code-Switching & Multilingualism,ꯑꯩ laptop ꯑꯗꯨ open ꯇꯧꯔꯤ
Code-Switching & Multilingualism,ꯅꯪ file ꯑꯗꯨ download ꯇꯧ
