Categories,Sentences
Grammar Core (Sentence Structures & Tenses),ammuk parna ānda īwi.
Grammar Core (Sentence Structures & Tenses),zika wātar pīyasi.
Grammar Core (Sentence Structures & Tenses),apas tatiš āppan īdi.
Grammar Core (Sentence Structures & Tenses),anza ḫāwanzan tarna-mina.
Grammar Core (Sentence Structures & Tenses),zika na īsi parā.
Grammar Core (Sentence Structures & Tenses),apas tupi pīyata.
Grammar Core (Sentence Structures & Tenses),maššanaš waššantari ḫūpparaza.
Grammar Core (Sentence Structures & Tenses),mān zika āššu iwar tarna-si ammuk pīyawi.
Grammar Core (Sentence Structures & Tenses),kuis parna-ti īdi apas wātar ānda pīyati.
Grammar Core (Sentence Structures & Tenses),ī tuppi ānda apāšši iwar ḫatrāitu.
Conversational Data (Real-Life Dialogues & Exchanges),zika kuis? ammuk tuppišša DUB.SAR-aš.
Conversational Data (Real-Life Dialogues & Exchanges),ammuk īwi Ḫattuša; zika appa ūsi?
Conversational Data (Real-Life Dialogues & Exchanges),wātar kuit? wātar ānda parna-ti.
Conversational Data (Real-Life Dialogues & Exchanges),anniš āššu iwar tarna-ti; tatiš appa tarna-ti.
Conversational Data (Real-Life Dialogues & Exchanges),"zika āššu? ammuk āššu, Tarḫuntša ḫūman."
Conversational Data (Real-Life Dialogues & Exchanges),apas kuis parā īdi? Lallupiyašša luwaš.
Conversational Data (Real-Life Dialogues & Exchanges),ammuk zikka pīyawi ḫūpparan; zika ammukka pīyasi wātar.
Conversational Data (Real-Life Dialogues & Exchanges),za tupi kuit? za tupi maššanašša iwar.
Conversational Data (Real-Life Dialogues & Exchanges),anza appa īmina; zika parā ītani.
Conversational Data (Real-Life Dialogues & Exchanges),na kuit ḫarninki; āššu iwar tarna-mina.
Code-Switching & Multilingualism,nu-za ammuk lu-ú-i-li iwar tarna-wi.
Code-Switching & Multilingualism,LUGAL-uš maššanašši pīyati ḫūpparan.
Code-Switching & Multilingualism,URUḪattuša ānda zika tuppi DUB.SAR-i pīyasi.
Code-Switching & Multilingualism,A-NA KÁ ānda apas īdi lu-ú-i-li ḫukkiski-ti.
Code-Switching & Multilingualism,É.GAL-ti anza Luwili iwar tarna-mina.
