Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Ah mi di go da di shop yestaday.
Grammar Core (Sentence Structures & Tenses),She wa bring di book wen she come.
Grammar Core (Sentence Structures & Tenses),Wi neva see di man before.
Grammar Core (Sentence Structures & Tenses),"If it rain, wi wahn stay home."
Grammar Core (Sentence Structures & Tenses),Di cake get eat by di dawg.
Grammar Core (Sentence Structures & Tenses),Ah di cook right now.
Grammar Core (Sentence Structures & Tenses),Dey wudda reach een time if dey mi hurry.
Grammar Core (Sentence Structures & Tenses),Mi noh gaan yet.
Grammar Core (Sentence Structures & Tenses),Di bwai di play pan di beach.
Grammar Core (Sentence Structures & Tenses),She cudda done di job if she mi get help.
Conversational Data (Real-Life Dialogues & Exchanges),"Hey gyal, weh part yoh mi di go?"
Conversational Data (Real-Life Dialogues & Exchanges),"Ah hungry bad, mek wi gaan grab someting fi eat."
Conversational Data (Real-Life Dialogues & Exchanges),Mi noh like how he di chat to me.
Conversational Data (Real-Life Dialogues & Exchanges),Yoh hear weh happen last night?
Conversational Data (Real-Life Dialogues & Exchanges),Mi just done mi wuk.
Conversational Data (Real-Life Dialogues & Exchanges),"Gwaan rest yohself, tek it easy."
Conversational Data (Real-Life Dialogues & Exchanges),"Cho, dat noh mek no sense."
Conversational Data (Real-Life Dialogues & Exchanges),"Gyal, dat dress look good pan you!"
Conversational Data (Real-Life Dialogues & Exchanges),Mi di wait yah long time now.
Conversational Data (Real-Life Dialogues & Exchanges),"Man, traffic mi wicked dis mawnin!"
Code-Switching & Multilingualism,"Mi just come back from di store, y'know?"
Code-Switching & Multilingualism,Deh gyaal seh she ga meet me en la esquina.
Code-Switching & Multilingualism,He di wuk fi BTB but he always di tek sick days.
Code-Switching & Multilingualism,"Mek sure fi check di balance, si?"
Code-Switching & Multilingualism,"Mi phone done, lemme go charge it rapido."
Code-Switching & Multilingualism,"Dis wi spot, everytime, no doubt!"
Code-Switching & Multilingualism,"Mi wa buy it online, maybe pon Amazon."
Code-Switching & Multilingualism,"Bwai, dat food nice, kinda like jerk chicken enuh."
