Category,Sentence
Grammar Core (Sentence Structures & Tenses),ऊ विद्यालय गएको थियो।
Grammar Core (Sentence Structures & Tenses),म सधैं बिहान छिटो उठ्छु।
Grammar Core (Sentence Structures & Tenses),हामी भोली पिकनिक जानेछौं।
Grammar Core (Sentence Structures & Tenses),"यदि तिमी पढ्यौ भने, पास हुने छौ।"
Grammar Core (Sentence Structures & Tenses),मेरो पुस्तक हराएको छ।
Grammar Core (Sentence Structures & Tenses),बिरामी भएकाले ऊ विद्यालय गइन।
Grammar Core (Sentence Structures & Tenses),खेलाडीहरूले राम्रो प्रदर्शन गरेका थिए।
Grammar Core (Sentence Structures & Tenses),नयाँ नियमहरू लागू गरिएका छन्।
Grammar Core (Sentence Structures & Tenses),केही मिनेटपछि वर्षा हुनेछ।
Grammar Core (Sentence Structures & Tenses),तिमीले सत्य बोलेको भए राम्रो हुन्थ्यो।
Conversational Data (Real-Life Dialogues & Exchanges),तिमी कता जाँदैछौ?
Conversational Data (Real-Life Dialogues & Exchanges),मलाई यो किताब मन पर्यो।
Conversational Data (Real-Life Dialogues & Exchanges),आजको खाना एकदमै स्वादिष्ट छ।
Conversational Data (Real-Life Dialogues & Exchanges),के तिमी मलाई सघाउन सक्छौ?
Conversational Data (Real-Life Dialogues & Exchanges),त्यो फिल्म कस्तो लाग्यो तिमीलाई?
Conversational Data (Real-Life Dialogues & Exchanges),ओहो! साँच्चै रमाइलो भयो।
Conversational Data (Real-Life Dialogues & Exchanges),तिमीलाई चिया कि कफी मन पर्छ?
Conversational Data (Real-Life Dialogues & Exchanges),"म फोन पछि गर्छु, अहिले व्यस्त छु।"
Conversational Data (Real-Life Dialogues & Exchanges),यो पसल कहाँ छ?
Conversational Data (Real-Life Dialogues & Exchanges),तिमी कति बजे आउनेछौ?
Code-Switching & Multilingualism,यो book एकदम interesting छ।
Code-Switching & Multilingualism,मलाई Nepali songs धेरै मन पर्छ।
Code-Switching & Multilingualism,आज dinner मा momo खाने योजना छ।
Code-Switching & Multilingualism,Exam preparation राम्रो गर्दैछु।
Code-Switching & Multilingualism,Presentation को लागि तयारी गर।
Code-Switching & Multilingualism,Phone को battery कम छ।
Code-Switching & Multilingualism,Meeting कति बजे हो?
Code-Switching & Multilingualism,Traffic एकदम heavy छ।
Code-Switching & Multilingualism,Coffee order गरौं?
Code-Switching & Multilingualism,Gym जाने सोच्दै छु।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",कृपया आफ्नो नाम स्पष्ट रूपमा लेख्नुहोस्।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",बैठक बिहान १० बजे सुरु हुनेछ।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",कम्पनीको नीति सबै कर्मचारीहरूले पालना गर्नुपर्छ।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",कृपया आवश्यक कागजातहरू पेश गर्नुहोस्।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",यो औषधि खाना पछि खानुहोस्।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",अनुबंधमा हस्ताक्षर गर्नु अघि पढ्नुहोस्।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",कृपया यो निवेदन प्रमाणित गर्नुहोस्।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",डाक्टरले आराम गर्न सुझाव दिएका छन्।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",वित्तीय विवरणहरू समीक्षा गरौं।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",यो अनुसन्धान रिपोर्ट अत्यन्त महत्वपूर्ण छ।
"Idioms, Proverbs & Cultural Expressions",ढिलो भए पनि राम्रो भयो।
"Idioms, Proverbs & Cultural Expressions",नाच्न नजान्ने आँगन टेढ़ो।
"Idioms, Proverbs & Cultural Expressions","हात्ती आयो, हात्ती आयो फुस्सा।"
"Idioms, Proverbs & Cultural Expressions","जसले धैर्य गर्छ, उसले जित्छ।"
"Idioms, Proverbs & Cultural Expressions",नदीले बाटो बनाउँछ।
"Idioms, Proverbs & Cultural Expressions",आफ्नो गोडा आफैं काट्नु।
"Idioms, Proverbs & Cultural Expressions",सुनको पिंजडामा बसेर पनि चरा खुशी हुँदैन।
"Idioms, Proverbs & Cultural Expressions","जसको लाठी, उसको भैंसी।"
"Idioms, Proverbs & Cultural Expressions",शिक्षा धन भन्दा ठूलो सम्पत्ति हो।
"Idioms, Proverbs & Cultural Expressions",मिहिनेत बिना सफलता सम्भव छैन।
Question-Answer Pairs (FAQ & Contextual Understanding),तिमी कहाँ बस्छौ? - म काठमाडौंमा बस्छु।
Question-Answer Pairs (FAQ & Contextual Understanding),तिम्रो उमेर कति हो? - म २५ वर्षको भएँ।
Question-Answer Pairs (FAQ & Contextual Understanding),नेपालको राजधानी कहाँ हो? - काठमाडौं।
Question-Answer Pairs (FAQ & Contextual Understanding),आजको मौसम कस्तो छ? - एकदम राम्रो।
Question-Answer Pairs (FAQ & Contextual Understanding),तिमी के गर्दैछौ? - म किताब पढ्दैछु।
Question-Answer Pairs (FAQ & Contextual Understanding),तिम्रो मनपर्ने खाना के हो? - म:म।
Question-Answer Pairs (FAQ & Contextual Understanding),के तिमी मलाई मद्दत गर्न सक्छौ? - अवश्य।
Question-Answer Pairs (FAQ & Contextual Understanding),यो पसल कहिले खुल्छ? - बिहान ९ बजे।
Question-Answer Pairs (FAQ & Contextual Understanding),किन ढिलो भयो? - बाटोमा ट्राफिक थियो।
Question-Answer Pairs (FAQ & Contextual Understanding),यो काम कसरी गर्ने? - निर्देशिका पढ्नुहोस्।
Commands & Instructions (Imperative Sentences),कृपया ढोका खोल्नुहोस्।
Commands & Instructions (Imperative Sentences),यो कागजात सही ठाउँमा राख्नुहोस्।
Commands & Instructions (Imperative Sentences),मलाई फोन गर।
Commands & Instructions (Imperative Sentences),ध्यानपूर्वक सुन्नुहोस्।
Commands & Instructions (Imperative Sentences),अब खाना खानुहोस्।
Commands & Instructions (Imperative Sentences),कृपया पर्खनुहोस्।
Commands & Instructions (Imperative Sentences),यो रिपोर्ट तयार गर्नुहोस्।
Commands & Instructions (Imperative Sentences),सबै लाईनहरू मिलाउनुहोस्।
Commands & Instructions (Imperative Sentences),तुरुन्तै बैठकमा आउनुहोस्।
Commands & Instructions (Imperative Sentences),कृपया आफ्नो सीट बेल्ट लगाउनुहोस्।
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",राम पोखरामा घुम्न गयो।
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",काठमाडौंबाट बिराटनगर जानु पर्छ।
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",नेपालको प्रधानमन्त्रीले नयाँ योजना घोषणा गरे।
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",सन् २०२५ मा विश्वकप हुनेछ।
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",गुगल प्रविधि क्षेत्रमा अगाडि छ।
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",माया १ जनवरीमा जन्मिएकी थिइन्।
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",विश्व स्वास्थ्य संगठनले नयाँ दिशानिर्देश जारी गर्‍यो।
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",भक्तपुरको दरबार स्क्वायर ऐतिहासिक छ।
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",नेपाल टेलिकमले नयाँ सेवा सुरु गर्‍यो।
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",महाराजगञ्ज अस्पताल ठूलो छ।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),मलाई आज एकदमै खुशी लागिरहेको छ।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),यो अनुभव निराशाजनक थियो।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),तिमी साँच्चै प्रेरणादायक छौ।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),आजको मौसमले मन खुसी बनायो।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),मलाई आश्चर्य लाग्यो।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),यो फिल्म एकदमै रमाइलो थियो।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),खाना असाध्यै स्वादिष्ट थियो।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),मलाई यस्तो व्यवहार मन परेन।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),तिमी साह्रै दयालु छौ।
Sentiment Analysis Data (Emotion & Opinion-based Sentences),यस परियोजनाले मलाई हर्षित बनायो।
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),म बिहानै उठ्छु।
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),मैले आज बिहान छिटो उठे।
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),उसले मलाई उपहार दियो।
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),मलाई उसले केही दिन अघि उपहार दिएको थियो।
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),के तिमी मलाई मद्दत गर्न सक्छौ?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),तिमी मलाई मद्दत गर्न सक्छौ कि?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),त्यो चलचित्र निकै रमाइलो थियो।
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),मलाई त्यो चलचित्र असाध्यै मन पर्यो।
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),तिम्रो दिन कस्तो बित्यो?
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),आज तिमीले के के गर्यौ?
