Category,Sentence
Grammar Core (Sentence Structures & Tenses),Ke tsamaya ko kasi every weekend.
Grammar Core (Sentence Structures & Tenses),O ne a opela kwa basheng.
Grammar Core (Sentence Structures & Tenses),Re tlo ja di chips mo corner.
Grammar Core (Sentence Structures & Tenses),Ga a batle go tla mo yard.
Grammar Core (Sentence Structures & Tenses),Ba shapa di line ka speed.
Grammar Core (Sentence Structures & Tenses),Re be re phumula ka di shoes tsa ntate.
Grammar Core (Sentence Structures & Tenses),O ka be a palama taxi ya gaborone.
Grammar Core (Sentence Structures & Tenses),O tshwerwe ke di mathata ko work.
Grammar Core (Sentence Structures & Tenses),Ga ba tsebe gore ke mang.
Grammar Core (Sentence Structures & Tenses),Re tla bo re le busy ka di stock.
Conversational Data (Real-Life Dialogues & Exchanges),"Awe grootman, wa jola?"
Conversational Data (Real-Life Dialogues & Exchanges),"Yoh, mfethu, ke nyaka rest straight."
Conversational Data (Real-Life Dialogues & Exchanges),"Girl: O sharp? Boy: Ke sharp, wena o jwang?"
Conversational Data (Real-Life Dialogues & Exchanges),Maobane ke bone magents a shapa di moves.
Conversational Data (Real-Life Dialogues & Exchanges),"Ke tlile ka maoto, taxi di ne di chaisa."
Conversational Data (Real-Life Dialogues & Exchanges),Le rona re bone skhaftin ka spaza.
Conversational Data (Real-Life Dialogues & Exchanges),"Ey, o tsamaya mo kasi disaturday?"
Conversational Data (Real-Life Dialogues & Exchanges),"Sho, ke tla go fonela ka 7pm sharp."
Conversational Data (Real-Life Dialogues & Exchanges),A o bone di new kicks tsa Sbu?
Conversational Data (Real-Life Dialogues & Exchanges),"Haai suka, ke fed up le di drama tsa wena!"
Code-Switching & Multilingualism,Ga ke understand gore le reng straight.
Code-Switching & Multilingualism,Wena o clever mara you talk too much.
Code-Switching & Multilingualism,Jita o sharp ka English le setswana combo.
Code-Switching & Multilingualism,Ba tlile ka kombi straight from Pretoria.
Code-Switching & Multilingualism,"He was like, 'haai man', then walked off."
Code-Switching & Multilingualism,Re chilling ka di vibes tsa weekend.
Code-Switching & Multilingualism,"Di vibes di clean, no stress at all."
Code-Switching & Multilingualism,My bra ke boss mo yard straight.
Code-Switching & Multilingualism,Le yena o says gore ke tla ko kasi.
Code-Switching & Multilingualism,"Tsek, that guy ke chancer straight!"
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Re kopane mo meeting ka di terms tsa project.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tshelete e saena ke director straight.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",O tshwanetse go respect di policies tsa company.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Doctor o rile re etele clinic ka Monday.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Proposal ya rona e signwa next week.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Legal team ya bona e tletse ka experience.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Finance e batla di receipts tsa di claims.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kopano e start sharp ka 10am.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Re tshwanetse go submit di reports on time.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Project leader o batla accountability straight.
"Idioms, Proverbs & Cultural Expressions",O ja monate a sa dire line.
"Idioms, Proverbs & Cultural Expressions",Wa chaisa ka style ya stokvel.
"Idioms, Proverbs & Cultural Expressions",Ke monate wa di gemorse.
"Idioms, Proverbs & Cultural Expressions",O jola le di quota ya spaza.
"Idioms, Proverbs & Cultural Expressions","Tjo, leya nyiwa ka mafelelo!"
"Idioms, Proverbs & Cultural Expressions",O phapha ka lips tsa ntate.
"Idioms, Proverbs & Cultural Expressions",O dula ka di nyoko.
"Idioms, Proverbs & Cultural Expressions",O shapa di line tsa ko kasi.
"Idioms, Proverbs & Cultural Expressions",Wa nyatsa bo Kasi 101.
"Idioms, Proverbs & Cultural Expressions",O ya hlanya ka di facebeat.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: O dula kae? A: Ke dula ko Mamelodi.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Le tswa kae? A: Re tswa ko yard straight.
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: Wena o jwang? A: Ke teng, mfethu."
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: Re ya ko shop? A: Eish, not now groot."
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Ke mang o shapetse? A: Ke Bozza.
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: Le tlo tsamaya lenyalo? A: Yeah, Saturday sharp."
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Skhaftin ya kae? A: Ke ntshitse ka spaza.
Question-Answer Pairs (FAQ & Contextual Understanding),"Q: O jola? A: Hah, ga ke jole hle!"
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Wena o drive? A: Still learner boss.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Nna le mang? A: Le Magrootman straight.
Commands & Instructions (Imperative Sentences),"Tima moubile, ke bua le wena!"
