Categories,Sentences
1. Grammar Core,M bi la Tamale ni.
1. Grammar Core,M daa di shinkafa zaaŋ ni.
1. Grammar Core,M be di shinkafa la.
1. Grammar Core,M na di shinkafa zaaŋ.
1. Grammar Core,M ka di shinkafa la.
1. Grammar Core,Shinkafa la di-ya ni m.
1. Grammar Core,M pu di shinkafa la.
1. Grammar Core,O daa nyɛ buku la.
1. Grammar Core,Ti na yaɣi suu ni.
1. Grammar Core,Buku la daa karim-ya ni o.
2. Conversational Data,A: Fo anɛ? B: N anɛla.
2. Conversational Data,A: Fo di be? B: N di be shinkafa.
2. Conversational Data,"A: Fo yi Tamale la? B: Ayi, n yi Sagnarigu ni."
2. Conversational Data,A: Fo boŋ nyɛ? B: N nyɛ ka ti kulikuli la.
2. Conversational Data,A: Ti chaŋ la? B: Ti chaŋ zaaŋ ni.
2. Conversational Data,A: Fo pu nyɛ o? B: N pu nyɛ o hali zaaŋ.
2. Conversational Data,A: Fo tumsi bo? B: N tumsi sukuu la.
2. Conversational Data,A: Fo bɔri? B: N bɔri ka n chɛ.
2. Conversational Data,"A: Fo kuli la? B: N kuli la, ka n laɣim."
2. Conversational Data,A: Fo be di? B: N be di ka n yɛli.
3. Code-Switching & Multilingualism,M be office la zaaŋ ni.
3. Code-Switching & Multilingualism,O daa attend meeting la Tamale ni.
3. Code-Switching & Multilingualism,Ti na submit report la zaaŋ.
3. Code-Switching & Multilingualism,N pu understandi ka fo yɛli la.
3. Code-Switching & Multilingualism,O di lunch la ni colleagues la.
3. Code-Switching & Multilingualism,Ti daa plan project la zaaŋ ni.
3. Code-Switching & Multilingualism,M na calli fo zaaŋ.
3. Code-Switching & Multilingualism,O be teachi sukuu la.
3. Code-Switching & Multilingualism,N daa downloadi file la zaaŋ ni.
3. Code-Switching & Multilingualism,Ti be discussi issue la.
4. Formal & Professional Speech,Ti booni niŋ sukuu la kpema.
4. Formal & Professional Speech,Yaa ni wum paɣa la.
4. Formal & Professional Speech,Ti mali shɛli la ni sahi.
4. Formal & Professional Speech,O daa sɔŋi nyɛla la kpema.
