Categories,Sentences
Grammar Core (Sentence Structures & Tenses),كَتَبَ الْعَالِمُ رِسَالَتَهُ فِي سُكُونِ اللَّيْلِ.
Grammar Core (Sentence Structures & Tenses),يَسْعَى الطَّالِبُ إِلَى الْعِلْمِ مُجْتَهِدًا كُلَّ يَوْمٍ.
Grammar Core (Sentence Structures & Tenses),سَوْفَ نُطَوِّرُ النِّظَامَ حَتَّى يُصْبِحَ أَكْثَرَ دِقَّةً.
Grammar Core (Sentence Structures & Tenses),لَوْ اجْتَهَدْتَ لَنِلْتَ أَفْضَلَ النَّتَائِجِ.
Grammar Core (Sentence Structures & Tenses),لَمْ يَتَأَخَّرِ الْمُهَنْدِسُ عَنِ الْمَوْعِدِ.
Grammar Core (Sentence Structures & Tenses),مَا زَالَ الْبَحْثُ مُسْتَمِرًّا فِي الْمُخْتَبَرِ.
Grammar Core (Sentence Structures & Tenses),سَيُكْتَبُ التَّقْرِيرُ غَدًا بِدِقَّةٍ مُتَنَاهِيَةٍ.
Grammar Core (Sentence Structures & Tenses),يُدْرَسُ الْمَنْهَجُ فِي جَمِيعِ الْمَعَاهِدِ.
Grammar Core (Sentence Structures & Tenses),كَانَ الْمُعَلِّمُ قَدْ شَرَحَ الدَّرْسَ قَبْلَ بَدْءِ الِاخْتِبَارِ.
Grammar Core (Sentence Structures & Tenses),إِذَا تَعَاوَنَ الْفَرِيقُ تَحَقَّقَ النَّجَاحُ.
Conversational Data (Dialogues),قَالَ الطَّالِبُ: هَلْ يُمْكِنُنِي إِعَادَةُ السُّؤَالِ؟ قَالَ الْمُعَلِّمُ: نَعَمْ، تَفَضَّلْ.
Conversational Data (Dialogues),سَأَلَتِ الْأُمُّ ابْنَهَا: أَأَتْمَمْتَ وَاجِبَكَ؟ فَقَالَ: نَعَمْ، وَرَاجَعْتُهُ أَيْضًا.
Conversational Data (Dialogues),قَالَ الصَّدِيقُ: أَيْنَ نَلْتَقِي غَدًا؟ قَالَ الآخَرُ: عِنْدَ الْمَكْتَبَةِ بَعْدَ الظُّهْرِ.
Conversational Data (Dialogues),قَالَ الزَّبُونُ: أُرِيدُ نُسْخَةً أُخْرَى مِنَ الْعَقْدِ، فَقَالَ الْمُوَظَّفُ: سَأُعِدُّهَا حَالًا.
Conversational Data (Dialogues),سَأَلَ الْمُرَاسِلُ: مَا رَأْيُكَ فِي الْمُبَادَرَةِ؟ فَأَجَابَ الْمُسْؤُولُ: هِيَ خُطْوَةٌ مَهِمَّةٌ.
Conversational Data (Dialogues),قَالَتِ الطَّبِيبَةُ: كَيْفَ تَشْعُرُ الْيَوْمَ؟ قَالَ الْمَرِيضُ: أَشْعُرُ بِتَحَسُّنٍ مَلْحُوظٍ.
Conversational Data (Dialogues),قَالَ الْمُدِيرُ: هَلِ اسْتَعْدَدْتُمْ لِلِاجْتِمَاعِ؟ قَالُوا: نَعَمْ، جَمَعْنَا الْبَيَانَاتِ.
