Categories,Sentences
Grammar Core (Sentence Structures & Tenses),ᎯᎠ ᎠᎦᎾᏍᏗ.
Grammar Core (Sentence Structures & Tenses),ᎠᎩᎦ ᎠᎾᏓᏙᎵᎩ.
Grammar Core (Sentence Structures & Tenses),ᏥᎨᏒᎢ ᎢᎦ.
Grammar Core (Sentence Structures & Tenses),ᎯᎠ ᏧᎾᏍᏓ.
Grammar Core (Sentence Structures & Tenses),ᎠᏓᎾᏍᏗ ᎤᏓᎷᎸᏔᏅ.
Grammar Core (Sentence Structures & Tenses),ᎤᎵᎮᎵᏍᏗ ᎠᏆᏍᎬᎢ.
Grammar Core (Sentence Structures & Tenses),ᏥᏍᎪᎯ ᎠᏆᎨᎵᎠ.
Grammar Core (Sentence Structures & Tenses),ᎯᎠ ᏳᎾᏓᏛᎢ.
Grammar Core (Sentence Structures & Tenses),ᎠᎩᎦ ᏙᎯᏧᎾᎵᎪᎢ.
Grammar Core (Sentence Structures & Tenses),ᎤᏓᎾᏍᏗ ᏓᎾᏍᏓᎦ.
Conversational Data (Real-Life Dialogues & Exchanges),"ᎣᏏᏲ, ᎯᎠ ᏕᎦᎵᏍᏗ?"
Conversational Data (Real-Life Dialogues & Exchanges),"ᎠᎩᎦ, ᏩᏙ ᎠᏍᎦᏯ?"
Conversational Data (Real-Life Dialogues & Exchanges),ᎯᎠ ᎤᏍᏆᎦᎢ?
Conversational Data (Real-Life Dialogues & Exchanges),ᎠᎾᏓᏙᎵᎩ ᏍᎪᎯ ᏧᏍᏆᎦᎢ?
Conversational Data (Real-Life Dialogues & Exchanges),"ᎤᎾᏓᏡᎬᎢ, ᎣᏍᏓ."
Conversational Data (Real-Life Dialogues & Exchanges),"ᎣᏏᏲ, ᎯᎠ ᏂᎦᎾᏍᏓ?"
Conversational Data (Real-Life Dialogues & Exchanges),ᎠᎩᎦ ᎠᎾᏓᏟᎠ?
Conversational Data (Real-Life Dialogues & Exchanges),"ᏙᎯᏧᎾᎵᎪᎢ, ᎤᎵᎮᎵᏍᏗ ᏙᏓᏧᎲᎢ."
Conversational Data (Real-Life Dialogues & Exchanges),ᎯᎠ ᏧᏂᏲᎸᏔᏅ?
Conversational Data (Real-Life Dialogues & Exchanges),"ᎤᏓᏅᏙᎢ, ᎯᎠ ᎤᏓᎾᏍᏗ."
Code-Switching & Multilingualism,ᎠᎩᎦ goes to school ᎤᏓᏅᏙᎢ.
Code-Switching & Multilingualism,ᏏᏆᏂᎪ hello ᎣᏏᏲ!
Code-Switching & Multilingualism,"ᎣᏏᏲ, my name is ᎤᎾᏙᏢᏒ."
Code-Switching & Multilingualism,ᎤᏓᎾᏍᏗ please wait ᏙᎯ.
Code-Switching & Multilingualism,I will see you ᏙᎯᏧᎾᎵᎪᎢ.
Code-Switching & Multilingualism,ᏙᎯᏧᎾᎵᎪᎢ when you return.
Code-Switching & Multilingualism,He is called ᏥᎪᎯ John.
Code-Switching & Multilingualism,ᎤᏍᏗᎦ ᎠᎦᎾᏍᏗ in Spanish: escuela.
Code-Switching & Multilingualism,She works ᏗᏟᎶᏍᏗᏱ in Tulsa.
Code-Switching & Multilingualism,"ᎣᏍᏓ okay, see you ᎢᎦ."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ᏗᎧᎵᎢᏍᏗ ᎠᎾᏟᏙᏗ ᎤᏓᎷᎸᏔᏅ.
