Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Ndringa ye ntsi yaheza mtaani.
Grammar Core (Sentence Structures & Tenses),Nihaenda ngoma zaho kesho.
Grammar Core (Sentence Structures & Tenses),Ngandzile hantsa mparani lero.
Grammar Core (Sentence Structures & Tenses),Ule mwana hakucheza na rafiki zake.
Grammar Core (Sentence Structures & Tenses),Ngendza kuona hakuya ufunze.
Grammar Core (Sentence Structures & Tenses),Ndringa kunga yaheza mwiri wangu.
Grammar Core (Sentence Structures & Tenses),Ngandzaka kufunda pamhanya.
Grammar Core (Sentence Structures & Tenses),Wawo wangezungumza na mzee wao.
Grammar Core (Sentence Structures & Tenses),Ngendza kusera kama ndroho yangu.
Grammar Core (Sentence Structures & Tenses),Ndringa hakufundzwa ndroho shanu.
Conversational Data (Real-Life Dialogues & Exchanges),"– Uko wapi, rafiki yangu? – Niko mndani ya duka, nawe?"
Conversational Data (Real-Life Dialogues & Exchanges),"– Ndru tsanru? – Ndringa kuliya, shukrani."
Conversational Data (Real-Life Dialogues & Exchanges),– Ngani uloloka? – Ndringa kwanda kazi.
Conversational Data (Real-Life Dialogues & Exchanges),"– He, wendze uzeni? – Ee, ninafanya kazi leo."
Conversational Data (Real-Life Dialogues & Exchanges),"– Haya, tuende mnazeni. – Sawa, ngoja niwahi viatu."
Conversational Data (Real-Life Dialogues & Exchanges),– Wanafunzi wangapi walifika? – Kumi na watatu.
Conversational Data (Real-Life Dialogues & Exchanges),"– Ndru haona Mariamu? – Ee, ye hakwenda pwani."
Conversational Data (Real-Life Dialogues & Exchanges),"– Uliona mpira jana? – Ee, Mwali walishinda!"
Conversational Data (Real-Life Dialogues & Exchanges),"– Hujambo? – Sijambo, asante kwa kuuliza."
Conversational Data (Real-Life Dialogues & Exchanges),– Ndringa kufikiri leo tunakwenda wapi? – Labda ng’ambo.
Code-Switching & Multilingualism,"Leo ni hot sana, lakini ndroho yandru ina furaha."
Code-Switching & Multilingualism,"Ngandzile kwenda au travail, mwene boss wangu."
Code-Switching & Multilingualism,Tufanye meet kesho mchana basi.
Code-Switching & Multilingualism,Mwana wangu loves kupika chakula cha asubuhi.
Code-Switching & Multilingualism,Kuna time ningelienda France lakini pesa hazikutosha.
Code-Switching & Multilingualism,Naona people wengi wanapenda ngoma za Comores.
Code-Switching & Multilingualism,"Nataka kufocus kwa kazi yangu, si mchezo."
Code-Switching & Multilingualism,"Ni sawa, lakini tomorrow tunakutana tena."
Code-Switching & Multilingualism,He’s my rafiki wa kweli kabisa.
Code-Switching & Multilingualism,Ni hustle kweli kupata kazi siku hizi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ripoti hii inaonyesha ongezeko la pato la taifa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mganga anapendekeza tiba ya siku saba.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mkataba huu utasainiwa kesho mchana.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tafadhali hakikisha data zimehifadhiwa salama.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Daktari alisema mgonjwa atapona haraka.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ripoti ya kiufundi imetumwa kwa mkurugenzi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mkutano utaanza saa tatu kamili asubuhi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ofisi itafungwa kwa matengenezo wiki ijayo.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Sheria mpya itaanza kutumika mwezi ujao.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tumethibitisha malipo kwa njia ya benki.
"Idioms, Proverbs & Cultural Expressions",Mti mkubwa huanza na mbegu ndogo.
"Idioms, Proverbs & Cultural Expressions",Ng’ombe hakumbuki alivyo kunywa maji.
"Idioms, Proverbs & Cultural Expressions",Aliye juu mngoje chini.
"Idioms, Proverbs & Cultural Expressions",Samaki mkunje angali mbichi.
"Idioms, Proverbs & Cultural Expressions",Bahari haina rafiki.
"Idioms, Proverbs & Cultural Expressions","Mdomo si chupa, haufungi siri."
"Idioms, Proverbs & Cultural Expressions",Mguu mmoja haukimbizi nyoka.
"Idioms, Proverbs & Cultural Expressions","Asiyefunzwa na mamake, hufunzwa na ulimwengu."
"Idioms, Proverbs & Cultural Expressions","Ukipanda mwembe, usitegemee zabibu."
"Idioms, Proverbs & Cultural Expressions",Penye nia pana njia.
Question-Answer Pairs (FAQ & Contextual Understanding),Swali: Hali ya hewa ni ipi leo? Jibu: Ni joto kidogo na upepo mzuri.
Question-Answer Pairs (FAQ & Contextual Understanding),Swali: Nani rais wa nchi? Jibu: Rais ni Mzee wa Comores.
Question-Answer Pairs (FAQ & Contextual Understanding),Swali: Ni saa ngapi sasa? Jibu: Ni saa kumi na mbili.
Question-Answer Pairs (FAQ & Contextual Understanding),Swali: Utaenda sokoni lini? Jibu: Kesho asubuhi.
Question-Answer Pairs (FAQ & Contextual Understanding),"Swali: Ulipata barua yangu? Jibu: Ee, niliipata jana."
Question-Answer Pairs (FAQ & Contextual Understanding),Swali: Kazi inaendeleaje? Jibu: Inakwenda vizuri.
Question-Answer Pairs (FAQ & Contextual Understanding),Swali: Wanafunzi wamefika? Jibu: Wamefika wote.
Question-Answer Pairs (FAQ & Contextual Understanding),Swali: Unapenda muziki gani? Jibu: Napenda taarab.
Question-Answer Pairs (FAQ & Contextual Understanding),"Swali: Umeona Mariamu? Jibu: Hapana, sijamuona leo."
Question-Answer Pairs (FAQ & Contextual Understanding),Swali: Tunakutana wapi? Jibu: Kwenye mtaa wa zamani.
Commands & Instructions (Imperative Sentences),Funga mlango kabla ya kuondoka.
Commands & Instructions (Imperative Sentences),Andika majibu yako kwa kalamu.
Commands & Instructions (Imperative Sentences),Soma sentensi hizi kwa sauti.
Commands & Instructions (Imperative Sentences),Usisahau kumwita mwalimu.
Commands & Instructions (Imperative Sentences),Tafadhali kaa kimya wakati wa somo.
Commands & Instructions (Imperative Sentences),Chukua kitabu chako na fungua ukurasa wa kwanza.
Commands & Instructions (Imperative Sentences),Pika wali kabla ya wageni kufika.
Commands & Instructions (Imperative Sentences),Futa ubao baada ya somo.
Commands & Instructions (Imperative Sentences),Tazama upande wa kulia kabla ya kuvuka barabara.
Commands & Instructions (Imperative Sentences),Washa taa wakati wa usiku.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ali alifika Moroni tarehe 12 Juni 2024.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Kampuni ya Bandari Limited ilianza mwaka 2015.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Fatma na Ahmed walihudhuria mkutano wa UNICEF.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Meli kutoka Mutsamudu ilichelewa kufika.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Hospitali ya Mitsamiouli imefunguliwa rasmi.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Dk. Mbarouk alipewa tuzo na Wizara ya Afya.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Shule ya Ndruma ilishinda mashindano ya kitaifa.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Mchezo ulifanyika katika Uwanja wa Taifa.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Kampuni ya Talkalotta inasaidia kujifunza lugha.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Rais Dhoihir alihutubia taifa jana.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ninafuraha sana leo!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Sikupenda huduma waliyonipa.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Muziki huu unanifanya nitabasamu.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Nimekasirika kwa sababu ya uchelewaji.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Nilihisi huzuni niliposikia habari hizo.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Hii ni siku bora kabisa kwangu.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Sipendi watu wasio na heshima.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Filamu hii ni ya kusisimua mno!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ninajivunia timu yetu.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Nilihisi kutia moyo baada ya mazungumzo.
