Category,Sentence
Grammar Core (Sentence Structures & Tenses),Mañana iré al mercado si no llueve.
Grammar Core (Sentence Structures & Tenses),Ayer comimos enchiladas en casa de mi abuela.
Grammar Core (Sentence Structures & Tenses),"Si tuviera más tiempo, aprendería a tocar la guitarra."
Grammar Core (Sentence Structures & Tenses),La casa fue construida hace cien años.
Grammar Core (Sentence Structures & Tenses),¿Por qué no has terminado tu tarea todavía?
Grammar Core (Sentence Structures & Tenses),"Cuando era niño, siempre jugaba en el río."
Grammar Core (Sentence Structures & Tenses),Estoy escribiendo una carta para mi primo.
Grammar Core (Sentence Structures & Tenses),El coche ha sido reparado por el mecánico.
Grammar Core (Sentence Structures & Tenses),Ellos habrían viajado a México si hubieran tenido dinero.
Grammar Core (Sentence Structures & Tenses),Ojalá pudiéramos visitar Chimayó este verano.
Conversational Data (Real-Life Dialogues & Exchanges),"¿Qué onda, compadre? ¿Cómo te ha ido?"
Conversational Data (Real-Life Dialogues & Exchanges),"Pues aquí nomás, descansando un rato."
Conversational Data (Real-Life Dialogues & Exchanges),"Oye, ¿qué te parece si vamos a tomar un café?"
Conversational Data (Real-Life Dialogues & Exchanges),"No sé, tengo que terminar unas cosas en el trabajo."
Conversational Data (Real-Life Dialogues & Exchanges),"Dale, nos vemos más tarde entonces."
Conversational Data (Real-Life Dialogues & Exchanges),¡Qué milagro verte por aquí!
Conversational Data (Real-Life Dialogues & Exchanges),"Sí, hombre, ha pasado mucho tiempo."
Conversational Data (Real-Life Dialogues & Exchanges),¿Sabes qué? Me encontré a Lupita ayer.
Conversational Data (Real-Life Dialogues & Exchanges),¿De veras? ¿Cómo está la familia?
Conversational Data (Real-Life Dialogues & Exchanges),"Bien, gracias a Dios. Ahí van, echándole ganas."
Code-Switching & Multilingualism,"Ahorita voy al store, ¿necesitas algo?"
Code-Switching & Multilingualism,"Mija, turn off the lights before you go."
Code-Switching & Multilingualism,"Ese party estuvo bien chido, ¿verdad?"
Code-Switching & Multilingualism,"No manches, bro, qué buen deal encontraste."
Code-Switching & Multilingualism,Tengo que hacer un project para la clase de history.
Code-Switching & Multilingualism,Ya le dije a mi jefita que voy a college.
Code-Switching & Multilingualism,"¡Órale! That’s amazing, good for you."
Code-Switching & Multilingualism,"Me prestas tu phone, se me acabó la batería."
Code-Switching & Multilingualism,"Voy a hacer login en mi cuenta, dame un segundo."
Code-Switching & Multilingualism,El teacher nos dio un montón de tarea hoy.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Estimado cliente, su pago ha sido recibido con éxito."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Por favor, firme aquí para completar la transacción."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El paciente presenta síntomas de fatiga y mareo.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Según la ley vigente, es obligatorio pagar impuestos."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El informe será revisado por el comité el próximo viernes.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Necesitamos programar una reunión para discutir el presupuesto.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",El software requiere una actualización de seguridad.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Por razones de confidencialidad, no podemos compartir esa información."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Nuestro objetivo es mejorar la eficiencia de los procesos internos.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Favor de contactar al departamento de recursos humanos para más información.
"Idioms, Proverbs & Cultural Expressions",A caballo regalado no se le mira el colmillo.
"Idioms, Proverbs & Cultural Expressions",Más vale tarde que nunca.
"Idioms, Proverbs & Cultural Expressions","Donde manda capitán, no gobierna marinero."
"Idioms, Proverbs & Cultural Expressions",No hay mal que por bien no venga.
"Idioms, Proverbs & Cultural Expressions",Estás como agua para chocolate.
"Idioms, Proverbs & Cultural Expressions",Se fue como alma que lleva el diablo.
"Idioms, Proverbs & Cultural Expressions",No tiene pelos en la lengua.
"Idioms, Proverbs & Cultural Expressions","El que madruga, Dios lo ayuda."
"Idioms, Proverbs & Cultural Expressions","Cuando el río suena, agua lleva."
"Idioms, Proverbs & Cultural Expressions",Cada loco con su tema.
Question-Answer Pairs (FAQ & Contextual Understanding),¿A qué hora abren la tienda? - A las ocho de la mañana.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuánto cuesta este producto? - Cincuenta pesos.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Dónde puedo encontrar el baño? - Al fondo a la derecha.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cómo puedo registrar mi cuenta? - Llenando el formulario en línea.
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuál es la mejor manera de llegar al centro? - En autobús o en taxi.
Question-Answer Pairs (FAQ & Contextual Understanding),"¿Puedo pagar con tarjeta de crédito? - Sí, aceptamos todas las tarjetas."
Question-Answer Pairs (FAQ & Contextual Understanding),¿Cuál es el horario de atención? - De lunes a viernes de 9 a 5.
Question-Answer Pairs (FAQ & Contextual Understanding),"¿Tienen servicio a domicilio? - Sí, con un costo adicional."
Question-Answer Pairs (FAQ & Contextual Understanding),¿Qué incluye el paquete básico? - Hospedaje y desayuno.
Question-Answer Pairs (FAQ & Contextual Understanding),"¿Puedo cambiar mi reserva? - Sí, con 24 horas de anticipación."
Commands & Instructions (Imperative Sentences),Apaga la luz antes de salir.
Commands & Instructions (Imperative Sentences),Lávate las manos antes de comer.
Commands & Instructions (Imperative Sentences),"No toques eso, está caliente."
Commands & Instructions (Imperative Sentences),Ven aquí de inmediato.
Commands & Instructions (Imperative Sentences),Llámame cuando llegues a casa.
Commands & Instructions (Imperative Sentences),Toma esta medicina dos veces al día.
Commands & Instructions (Imperative Sentences),"Entra en silencio, el bebé está dormido."
Commands & Instructions (Imperative Sentences),Sigue las instrucciones con cuidado.
Commands & Instructions (Imperative Sentences),Dame un segundo para explicarte.
Commands & Instructions (Imperative Sentences),Haz la tarea antes de jugar.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",María y Juan fueron a Santa Fe el año pasado.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El presidente López Obrador visitó España en 2023.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Amazon está expandiendo su negocio en México.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El 16 de septiembre es el Día de la Independencia de México.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Google anunció una nueva actualización del sistema.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",La UNAM es una de las universidades más prestigiosas.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Netflix lanzará una serie sobre la Revolución Mexicana.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",El volcán Popocatépetl tuvo actividad ayer.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",La NASA confirmó el hallazgo de agua en Marte.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Enrique Peña Nieto fue presidente de México.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),¡Qué felicidad verte después de tanto tiempo!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me siento muy emocionado por el viaje.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"No puedo creer que hayas hecho eso, estoy decepcionado."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Este restaurante es increíble, la comida es deliciosa."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me molesta cuando la gente llega tarde.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy muy agradecido por todo tu apoyo.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Hoy ha sido un día terrible, todo salió mal."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),No me gusta cómo manejaron la situación.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Estoy encantado con mi nueva casa.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me siento triste porque mi amigo se mudó lejos.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Mañana temprano voy a comprar pan.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Voy a la tienda a primera hora mañana.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Temprano en la mañana, iré por pan."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Voy a hacer unas compras por la mañana.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"A primera hora, iré a comprar pan fresco."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Antes del desayuno, pasaré por la panadería."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),No quiero olvidar comprar pan mañana.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Planeo ir al mercado antes del mediodía.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Voy a buscar pan en la tienda temprano.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Antes del almuerzo, compraré pan."
