Category,Sentence
Grammar Core (Sentence Structures & Tenses),阿拉今朝要出去看电影。
Grammar Core (Sentence Structures & Tenses),伊昨天没来学校。
Grammar Core (Sentence Structures & Tenses),阿拉明朝可能会落雨。
Grammar Core (Sentence Structures & Tenses),侬要是早讲，我就早来。
Grammar Core (Sentence Structures & Tenses),信是伊写落格。
Grammar Core (Sentence Structures & Tenses),伊格厢话讲得真好听。
Grammar Core (Sentence Structures & Tenses),我体己一个人吃脱饭。
Grammar Core (Sentence Structures & Tenses),伊老早就搬脱家了。
Grammar Core (Sentence Structures & Tenses),这件事阿拉是晓得脱的。
Grammar Core (Sentence Structures & Tenses),要是阿拉早点晓得，就好哉了。
Conversational Data (Real-Life Dialogues & Exchanges),侬好，侬吃过饭了伐？
Conversational Data (Real-Life Dialogues & Exchanges),吃过了，侬呢？
Conversational Data (Real-Life Dialogues & Exchanges),我还没吃，刚刚下班。
Conversational Data (Real-Life Dialogues & Exchanges),今朝天气蛮好哉，出去走走伐？
Conversational Data (Real-Life Dialogues & Exchanges),走啊，我正想去公园。
Conversational Data (Real-Life Dialogues & Exchanges),等一记，我换件衣裳就来。
Conversational Data (Real-Life Dialogues & Exchanges),阿拉约勒几点？
Conversational Data (Real-Life Dialogues & Exchanges),下午三点，行伐？
Conversational Data (Real-Life Dialogues & Exchanges),行，三点在地铁口见。
Conversational Data (Real-Life Dialogues & Exchanges),到时发条信息给我咯。
Code-Switching & Multilingualism,我明朝要去 office 开会。
Code-Switching & Multilingualism,侬 email 收到了伐？
Code-Switching & Multilingualism,老板讲 meeting delay 到下礼拜。
Code-Switching & Multilingualism,伊老是 late，真烦人。
Code-Switching & Multilingualism,We go eat 饭好了。
Code-Switching & Multilingualism,Project deadline 搁拖就麻烦了。
Code-Switching & Multilingualism,Lunch 一起吃伐？
Code-Switching & Multilingualism,我要做个 presentation，下礼拜一。
Code-Switching & Multilingualism,Client 来 audit 要准备好。
Code-Switching & Multilingualism,阿拉 team 做事情都蛮紧凑。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",根据合同，双方需要提前通知。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",会议将于下周一上午九点开始。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",请准备好所有相关文件。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",这是一份关于财务报表的说明。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",患者需空腹八小时再抽血。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",手术预计持续两个小时。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",本公司保留最终解释权。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",请签署在划线处。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",该系统需每月更新一次。
"Formal & Professional Speech (Business, Legal, Medical, Technical)",如有疑问，请联系客服热线。
"Idioms, Proverbs & Cultural Expressions",讲哉半天，还是一戳泡饭。
"Idioms, Proverbs & Cultural Expressions",小葱拌豆腐，各人有各人味。
"Idioms, Proverbs & Cultural Expressions",戳戳立立，无所事事。
"Idioms, Proverbs & Cultural Expressions",有眼不识泰山。
"Idioms, Proverbs & Cultural Expressions",七早八早起来闲做啥。
"Idioms, Proverbs & Cultural Expressions",猴子搬包谷，一包也没拿脱。
"Idioms, Proverbs & Cultural Expressions",舌头打结，讲啥也讲伐清。
"Idioms, Proverbs & Cultural Expressions",骑虎难下，进退两难。
"Idioms, Proverbs & Cultural Expressions",冷水泡茶，泡伐出味来。
"Idioms, Proverbs & Cultural Expressions",睏到太阳晒屁股。
Question-Answer Pairs (FAQ & Contextual Understanding),侬啥辰光回来？——我明朝下午。
Question-Answer Pairs (FAQ & Contextual Understanding),伊是哪能来哉？——坐地铁来的。
