Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Eu scriu o scrisoare lungă di la Bitule.
Grammar Core (Sentence Structures & Tenses),Noi am cântat la nuntă aseară pânâ târziu.
Grammar Core (Sentence Structures & Tenses),Ei va învăța limba armânească la universitate.
Grammar Core (Sentence Structures & Tenses),Ea ar lucra ma mult dac-ar avea timp liber.
Grammar Core (Sentence Structures & Tenses),Tu nu mânca pâine dimineața.
Grammar Core (Sentence Structures & Tenses),Cartea fu citită di studenți cu mare interes.
Grammar Core (Sentence Structures & Tenses),Noi eram pregătiți când a sunat telefonul.
Grammar Core (Sentence Structures & Tenses),Voi veți termina proiectul până luni.
Grammar Core (Sentence Structures & Tenses),El fusese plecat înainte sî înceapă ședința.
Grammar Core (Sentence Structures & Tenses),S-ar spune cã vremea va fi mai bună mâne.
Conversational Data (Real-Life Dialogues & Exchanges),"Bună dzua, ce mai faci astădz?"
Conversational Data (Real-Life Dialogues & Exchanges),"Va bine, dar sî obosit di lucru."
Conversational Data (Real-Life Dialogues & Exchanges),Unde hi duci diseară cu prietenii?
Conversational Data (Real-Life Dialogues & Exchanges),Mă duc la cafeneaua din centru.
Conversational Data (Real-Life Dialogues & Exchanges),Ai vădzut filmul nou di la cinema?
Conversational Data (Real-Life Dialogues & Exchanges),"Nu încă, dar vreau sî-l văd în weekend."
Conversational Data (Real-Life Dialogues & Exchanges),Cât costă această carte?
Conversational Data (Real-Life Dialogues & Exchanges),Costă cincizeci di denari.
Conversational Data (Real-Life Dialogues & Exchanges),Ne vedem mâne la piață?
Conversational Data (Real-Life Dialogues & Exchanges),"Da, ne vedem la ora zece."
Code-Switching & Multilingualism,Astădz am meeting important la birou.
Code-Switching & Multilingualism,Trimite-mi email-ul după ce termini raportul.
Code-Switching & Multilingualism,Ne vedem la coffee break la ora unsprece.
Code-Switching & Multilingualism,Project-ul acesta hi foarte urgent.
Code-Switching & Multilingualism,Am download-at documentul di pe site.
Code-Switching & Multilingualism,Clientul a cerut feedback imediat.
Code-Switching & Multilingualism,Facem update la sistem diseară.
Code-Switching & Multilingualism,Trebuie sî printăm contractul final.
Code-Switching & Multilingualism,Am avut un call lung cu managerul.
Code-Switching & Multilingualism,Deadline-ul hi mâne dimineață.
Formal & Professional Speech,Vă rugăm sî completați formularul anexat.
Formal & Professional Speech,Contractul va intra în vigoare la data semnării.
Formal & Professional Speech,Pacientul prezintă simptome moderate.
Formal & Professional Speech,Ședința oficială începe la ora nouă fix.
Formal & Professional Speech,Solicităm confirmarea participării dumneavoastră.
Formal & Professional Speech,Raportul financiar evidențiază creștere anuală.
Formal & Professional Speech,Departamentul juridic analizează cazul.
Formal & Professional Speech,Vă mulțumim pentru colaborarea continuă.
Formal & Professional Speech,Documentația tehnică hi atașată mai jos.
Formal & Professional Speech,Procedura trebuie respectată strict.
