Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Mi e waka go na osu fu mi ma.
Grammar Core (Sentence Structures & Tenses),Mi ben si wan bigi boto na liba tide.
Grammar Core (Sentence Structures & Tenses),Wi o meki nyan gi den pikin tumoro.
Grammar Core (Sentence Structures & Tenses),"Ef i sabi a pasi, i sa kon nanga wi."
Grammar Core (Sentence Structures & Tenses),Den an e taki moro te a didon bigin.
Grammar Core (Sentence Structures & Tenses),A brifi ben e leisi na fesi fu den aksi.
Grammar Core (Sentence Structures & Tenses),I mu puru a watra na ini a pan.
Grammar Core (Sentence Structures & Tenses),Mi ben e wroko te alen fadon.
Grammar Core (Sentence Structures & Tenses),A osu e meki fu wi taanga wan.
Grammar Core (Sentence Structures & Tenses),Wi kan teki a sani disi ef a dei de bun.
Conversational Data (Real-Life Dialogues & Exchanges),"Fa i de, baala?"
Conversational Data (Real-Life Dialogues & Exchanges),"Mi de bun, ma mi abi furu wroko tide."
Conversational Data (Real-Life Dialogues & Exchanges),I man kon na liba baka neti?
Conversational Data (Real-Life Dialogues & Exchanges),Mi o kon ef a boto de redi.
Conversational Data (Real-Life Dialogues & Exchanges),No fergiti bringi a fisi gi mama.
Conversational Data (Real-Life Dialogues & Exchanges),"Mi yaiki i, ma mi abi wan aksi moro."
Conversational Data (Real-Life Dialogues & Exchanges),Unu e go na makiti kaba?
Conversational Data (Real-Life Dialogues & Exchanges),"Ee, wi e waka nanga den pikin."
Conversational Data (Real-Life Dialogues & Exchanges),"Te i si Kofi, taki en fu wakti mi."
Conversational Data (Real-Life Dialogues & Exchanges),Bun so; mi o aksi en now.
Code-Switching & Multilingualism,Mi e stuur wan brifi na telefoon fu a dokter.
Code-Switching & Multilingualism,Den pikin e leri lesi na school nanga meester.
Code-Switching & Multilingualism,Wi mu printi a fomu fu a offisi tide.
Code-Switching & Multilingualism,"A laptop fu mi an e wroko, so mi go aksi teki-hulupu."
Code-Switching & Multilingualism,I kan pai nanga kaati ef i an abi moni.
Code-Switching & Multilingualism,A vergadering bigin na ten yuru na gemeente-osu.
Code-Switching & Multilingualism,Mi o save a dokumenti na cloud bika alen e kon.
Code-Switching & Multilingualism,Den aksi mi fu checki a afspraak nanga nurse.
Code-Switching & Multilingualism,Mi ben download a kaarti fu a busi-pasi.
Code-Switching & Multilingualism,Wi e mixi Kwinti nanga Nederlands te wi taki nanga jongu suma.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wi taki tangi gi unu fu a didon fu tide.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",A kontrakti mu de klari fosi den teki saini.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dokter aksi mi fu dringi watra en resti bun.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",A teknisi o kontroli a netiwerki na offisi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Den e kisi a verguningi baka na distrikts-kantoor.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mi begi i fu seni a raporoti fosi friyari.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",A weti taki dati ala suma mu hori a konde bun.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wi o seti wan plan fu meki a wroko moro seifi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",A banki e opo tumoro na aiti yuru.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",I mu meki wan apuminti fosi i miti a notari.
"Idioms, Proverbs & Cultural Expressions","Te watra nanga ston miti, a liba e sabi en pasi."
"Idioms, Proverbs & Cultural Expressions","Suma no yaiki fonu fu boto, a o yaiki bari fu liba."
"Idioms, Proverbs & Cultural Expressions",Wan han an e wasi a fesi krin.
"Idioms, Proverbs & Cultural Expressions",Pikin fowru e leri frei te bigi fowru de tapu taki.
"Idioms, Proverbs & Cultural Expressions",I no mu broko a kibri fosi i feni wan tra wan.
"Idioms, Proverbs & Cultural Expressions","Alen e wasi gron, ma a an e wasi memre."
"Idioms, Proverbs & Cultural Expressions","Taki an abi futu, ma a kan waka fara."
"Idioms, Proverbs & Cultural Expressions","Te faya bron sote, ashisi e libi baka."
"Idioms, Proverbs & Cultural Expressions",Den ati fu konde de leki wan bigi drum.
"Idioms, Proverbs & Cultural Expressions",Sani di e grow e sori suma di wati en.
