Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Oku no' mino' tokou kumaa.
Grammar Core (Sentence Structures & Tenses),Oku ino' mingantang songou do mionod.
Grammar Core (Sentence Structures & Tenses),Oku no' pinatabas ku do kambang.
Grammar Core (Sentence Structures & Tenses),Oku ino' monginogop nga' susut.
Grammar Core (Sentence Structures & Tenses),Oku no' mingaan do' lanau.
Grammar Core (Sentence Structures & Tenses),Oku ino' mogiwanon nga' miampai.
Grammar Core (Sentence Structures & Tenses),Oku no' mingintokod do ruma' ku.
Grammar Core (Sentence Structures & Tenses),Oku ino' miwanu po nga' kusu tokou.
Grammar Core (Sentence Structures & Tenses),Oku no' miaro nga' tawan do kito.
Grammar Core (Sentence Structures & Tenses),Oku ino' minogit nga' i tumuwan.
Conversational Data (Real-Life Dialogues & Exchanges),"Hai, ngavi do' omokou?"
Conversational Data (Real-Life Dialogues & Exchanges),"Oku no' otorino, nga' kau?"
Conversational Data (Real-Life Dialogues & Exchanges),"Kau no' miampai, susun oku."
Conversational Data (Real-Life Dialogues & Exchanges),Nga' aiso nga' tokou mogiwan?
Conversational Data (Real-Life Dialogues & Exchanges),Aiso nga' ino' kou songou do minongkol?
Conversational Data (Real-Life Dialogues & Exchanges),Kou no' ngakan do miampai nga' komburungan.
Conversational Data (Real-Life Dialogues & Exchanges),Kau ino' minogiwan do tambalang?
Conversational Data (Real-Life Dialogues & Exchanges),Tokou no' milou do minoingkoi nga' kambang.
Conversational Data (Real-Life Dialogues & Exchanges),Aiso nga' i kazo' po do siniba?
Conversational Data (Real-Life Dialogues & Exchanges),"Oku ino' monguhup, nga' i kou?"
Code-Switching & Multilingualism,Oku no' meeting do' office po nga' manager.
Code-Switching & Multilingualism,Kou no' makan lunch do canteen nga' guru.
Code-Switching & Multilingualism,Aku mino' drive nga' kampung Keningau today.
Code-Switching & Multilingualism,Ino' mi message nga' WhatsApp po.
Code-Switching & Multilingualism,Oku minoguhup assignment po do English.
Code-Switching & Multilingualism,Kou no' submit document do Google Drive.
Code-Switching & Multilingualism,Oku ino' practice speaking Murut and Malay.
Code-Switching & Multilingualism,Tokou no' buat group project nga' kawan-kawan.
Code-Switching & Multilingualism,Kou ino' check result nga' portal online.
Code-Switching & Multilingualism,Oku mi message lecturer nga' email po.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Oku ino' mi'andi report do project construction.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tokou no' misapu document do' perjanjian.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Oku ino' mongimpou patient nga' hospital.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kou no' monguli data nga' komputer.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Oku ino' milongkop meeting nga' pegawai daerah.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Oku no' minoguhup surat rasmi nga' jabatan.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Oku ino' minombor nga' bil do' klinik.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kou no' milopod contract nga' syarikat.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Oku ino' minopot data customer nga' sistem.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kou no' miningkui form do' permohonan.
"Idioms, Proverbs & Cultural Expressions","Togom kopio nga' kinorut, aiso nga' miampai do' kusu."
"Idioms, Proverbs & Cultural Expressions","Omotol do tawan, opodop do lalan."
"Idioms, Proverbs & Cultural Expressions","Sinu nga' mino' tanak, mingkuro nga' po."
"Idioms, Proverbs & Cultural Expressions","Nga' kito no' misompiri, nga' i tawa do lalan."
"Idioms, Proverbs & Cultural Expressions","Kinorut no' i tanak, kapang nga' miampai."
"Idioms, Proverbs & Cultural Expressions","Kino nga' i sumbiling, mogiwan nga' do' kuto."
"Idioms, Proverbs & Cultural Expressions","Toson nga' do' ratu, nga' i sinamok."
"Idioms, Proverbs & Cultural Expressions","Mogit nga' i langit, nga' i liwan."
"Idioms, Proverbs & Cultural Expressions","Tobon nga' do' kalupis, monguhup nga' do' kopio."
"Idioms, Proverbs & Cultural Expressions","Nopongo nga' do' awi, no' i miampai do' boros."
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Aiso nga' kou minoguhup do' ini? A: Oku ino' minoguhup po nga' sekolah.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Ika nga' kou sumambil do' tawa? A: Oku no' miampai do' mogihum.
Question-Answer Pairs (FAQ & Contextual Understanding),Q: Aiso nga' kou milo? A: Oku ino' minoguhup nga' tawan.
