Categories,Sentences
Grammar Core,Ha cho'gue i maestra i leksion gi as Yu'os gi me'nan i klåsen.
Grammar Core,Kao un li'e i patgon ni tumungo' i estoria guini gi Sabalu?
Grammar Core,Para bai hu håtsa i banderan Guåhan gi halom i plaza gi dos di Agosto.
Grammar Core,Ti ha na'fanmanman i che'lu-hu ya manhasso gue' nu i manåmko'.
Grammar Core,Hu li'e na mafa'nå'gue i patgon siha gi fino' Chamorro gi eskuela.
Grammar Core,"Sa' un chule' i karetan, sina un chågi i chalan gi hilo' i tase."
Grammar Core,Anai u fanhånao hit para u mafa'na'gue hamyo nu i kuttura-ta.
Grammar Core,Ma na'guaha i gima' kumisión ni mafa'tinas para i komunidad.
Grammar Core,Bai hu faisen håfa na tiempo un cho'gue i proyektu gi simåna.
Grammar Core,Kåo sina un mafa'tinas i dokkumentu ya u matungo' i hinengge?
Conversational Data,"Håfa adai, kao manhånao hit para i fiestan Dededo esta nuebi?"
Conversational Data,"Guaha na un sodda' i chålan, sa' ti hu tungo' este na lugåt."
Conversational Data,Månu na gima' i manma'åse' gi finakpo' i okkasion?
Conversational Data,"Ai, esta hu mafa'nu'i hao i potretu ni ha na'gasgas i todu."
Conversational Data,Kao siña un lågu gi tenda ya u fa'tinas i apå'an guini?
Conversational Data,"Hunggan, lao ti hu malågu' i lina'la' ni mafa'tinas gi tano'."
Conversational Data,Kao un chågi i fina'nå'guen ni ma na'guaha gi halom klåsen-mu?
Conversational Data,Ti siña hu håtsa i karetå-hu sa' ma pokse gi gima' taske.
Conversational Data,Håfa un hungok gi redio pot i atyu na tiempu?
Conversational Data,"Mungnga maolek este, sa' guaha otro na cho'cho' gi finakpo'."
Code-Switching & Multilingualism,Bai hu submit i report gi ofisina antes di deadline.
Code-Switching & Multilingualism,Ha cancel i meeting sa' ti ma guaha quorum.
Code-Switching & Multilingualism,Un check i email-mu ya un respond åntes di tres.
Code-Switching & Multilingualism,Ma approve i budget para i community project.
Code-Switching & Multilingualism,Bai hu update i database gi halom systema.
Code-Switching & Multilingualism,Ha print i kontråta ya ha sign gi papa'.
Code-Switching & Multilingualism,Kao un download i file ni ma share gi group chat?
Code-Switching & Multilingualism,Ma reschedule i appointment gi klinika gi Hagatña.
Code-Switching & Multilingualism,Hu attend i workshop pot digital literacy.
Code-Switching & Multilingualism,Un confirm i reservation gi hotel gi Tumon.
Formal & Professional Speech,I kontråta esta mafa'tinas sigun gi regulasion i gobietnamentu.
Formal & Professional Speech,Ma na'guaha i medisinå gi klinika para i manmalågu' ayudu.
Formal & Professional Speech,Ha susmiti i abogado i petision gi kotten distrito.
Formal & Professional Speech,I kompañia ha publika i informe finansiat gi finakpo' i kuåttro trimestre.
Formal & Professional Speech,Ma diskuti i tekniku siha i sistema ni para u mafa'tinas gi ospitåt.
Formal & Professional Speech,I regulasion legal siha debi di ma rispetu ni todu empleådo.
Formal & Professional Speech,Ha presentå i doktåt i analisis mediku pot i pasiente.
Formal & Professional Speech,Ma fa'na'gue i estudyånte siha gi prinsipiu siensia yan matemåtika.
Formal & Professional Speech,I departamentu agrikuttura ha evalua i produkto lokal siha.
Formal & Professional Speech,Ma apåsi i aplikasion para i lisensia antes di finakpo' i mes.
"Idioms, Proverbs & Cultural Expressions",Ti siña ma tåya' i lina'la' anai manma'åse' i che'lu siha.
"Idioms, Proverbs & Cultural Expressions",I manåmko' ma tungo' i fina'na'guen ni mafa'gågas gi tiempo.
"Idioms, Proverbs & Cultural Expressions",Ha na'fanmanman i hinengge ni ti ma ågang i tinanom.
"Idioms, Proverbs & Cultural Expressions",I fina'pos i tase ha na'maolek i hinengge-ta.
"Idioms, Proverbs & Cultural Expressions",Ti un maolek na tåya' un chågi nu i manåmko'.
"Idioms, Proverbs & Cultural Expressions","Anai manhånao i taotao, ha chule' yan gue' i respetu."
"Idioms, Proverbs & Cultural Expressions",I kuttura-ta ha tåya' gi lina'la' ni manma'åse'.
"Idioms, Proverbs & Cultural Expressions",Maolek na hinengge ha nå'e lina'la' ma'åse'.
"Idioms, Proverbs & Cultural Expressions",Ti un na'gasgas i fino'-mu anai ma tungo' i minagof.
"Idioms, Proverbs & Cultural Expressions",Ha nå'e i patgon i fina'na'guen ni u fanmanmaolek.
Question-Answer Pairs,Håfa na lugåt i mafa'guaha i Unibetsidåt Guåhan?
Question-Answer Pairs,Månu na åtu i finakpo' i fiestan San Isidro?
Question-Answer Pairs,Håfa na simåna para u mafa'tinas i proyekto?
Question-Answer Pairs,Kao guaha na regulasion pot este na asuntu?
Question-Answer Pairs,Håyi na lider ha håtsa i banderan gi plaza?
Question-Answer Pairs,Håfa na rason ha na'fanmanman i komunidad?
Question-Answer Pairs,Kåo sina ma usa este na sistema gi eskuela siha?
Question-Answer Pairs,Håfa na manera para u maolek i salud-ta?
Question-Answer Pairs,Månu na tiempo ma na'guaha i atyu na evento?
Question-Answer Pairs,Håfa na dokumentu debi di ma susmiti?
Commands & Instructions,Chule' i dokumentu ya un håtsa guato gi ofisina.
Commands & Instructions,Fanhånao gi tenda ya un gimen i lista.
